transaction_amount_usd,account_balance,outbound_transfers,unique_address_sent,ether_sent_out,ether_recv_in
36430400.1917585,116882.04912393828,0,0,58834.506525128236,48690.06533449367
49879757.149653964,118819.59341963485,0,0,73128.72352743932,75067.12040165323
50001866.33558496,105338.14874291836,0,0,81541.95034603844,68061.21614286129
40867930.7768843,110209.71921439674,0,0,62199.791084044395,67071.8315416414
38341391.60283158,106878.86049286863,0,0,62807.9015599185,59477.585468312594
18975415.849218145,97291.78857400542,0,0,35656.732557842115,26070.003232204228
24482080.880527772,79389.59038910009,0,0,49339.76720559818,31437.85217056577
18518859.19333695,70202.82799127772,0,0,35504.38428835549,26317.87975216178
14464638.214186631,55799.64080545785,0,0,31798.749888809703,17395.679979525612
118033831.52509831,2509327.8837833097,0,0,209496.13583590215,204265.6741164178
43731305.582072526,181934.35994607117,0,0,73062.75685199493,74428.99890541664
20354802.318999935,182079.56492438834,0,0,34269.77696566205,34415.23170314151
29351034.530782476,175486.81873002628,0,0,52952.87447260454,46360.36411026908
17184617.808777787,168847.1483705804,0,0,32312.543783541114,25673.074413171624
11216300.488136642,155407.37024681197,0,0,25837.441949292635,12397.773623015672
13861905.695124099,146204.08537622314,0,0,27397.77838321372,18194.59661719445
25398593.443975892,150055.6249853868,0,0,39466.87671290471,43318.629949337424
25643958.674116142,144990.38871248916,0,0,44759.9927794636,39695.1471036748
37667449.15438903,133291.143965353,0,0,70923.33663890652,59224.71516950004
39746132.30903897,126388.03883917608,0,0,73200.83164931458,66298.43940585518
25293963.089904785,117865.70341439194,0,0,45793.17737548679,37271.296992858384
24734099.633421104,110041.78538768528,0,0,45129.86006431611,37306.14724611283
15511128.349929204,95783.6699155857,0,0,33309.876082924064,19051.89804504813
25554261.870055616,89063.81852025511,0,0,46406.56866661456,39686.894947884524
29671219.970674556,72057.61033670267,0,0,59337.63535839465,42331.84096655929
141579345.67220506,2386246.977478144,0,0,237607.31896512563,223038.02241182263
65975430.27710437,237110.5941768632,0,0,103384.39266990649,103008.11898968296
42725969.23687554,241722.9118580059,0,0,69656.74210961233,74269.58422898344
44295307.337694146,252649.05106143496,0,0,65018.949526819786,75945.65390917977
45460628.48376966,251585.82069378518,0,0,74808.37299814845,73746.0629333909
23737666.66307754,227858.51922213635,0,0,49589.994307838206,25863.491588784607
43601675.47878565,222290.12225967238,0,0,67915.31542719656,62347.816380838936
29311217.13452978,179901.2133342848,0,0,65444.07708766605,23055.97464702531
39111786.72844905,168309.43872776977,1,1,64998.39128254773,53407.35686606286
31629561.56852295,138916.10272847893,0,0,62371.433122674476,32978.74645203595
30761221.75760838,133548.12342386934,0,0,47053.042181112105,41685.5176273644
57008595.10570921,92400.457160478,0,0,100957.92577254587,59810.81395026633
199142853.51225695,2242364.122362849,2,2,270185.2194413526,271390.6243275331
43461069.94395032,249583.0140141206,0,0,72286.00656484347,48265.05840783578
32834981.37758847,227216.68172524692,0,0,54291.26207539716,31925.998132533918
106682035.81065187,197252.26899664558,0,0,146179.24284955603,116216.00473548924
86369583.08712937,173532.45039891425,1,1,103657.98758825433,79939.11099629466
65876926.64124919,175918.82062064382,0,0,69701.4108101014,72088.319590125
51843453.662397705,158433.70191247066,0,0,63831.61713187507,46347.015210535144
209699393.02977285,2088498.667627401,0,0,239971.14145616116,201278.3178270912
84124599.25795989,205141.61827105389,0,0,112508.3719198159,67911.9837924536
91386388.42685424,163518.35748919263,0,0,127715.33700630082,86094.00375186265
62734546.390179954,139586.46893244368,1,1,84098.67922112798,60168.416076514775
65233036.58922072,130757.65704368475,1,1,75076.75886176707,66248.76778414636
29125348.158442445,120918.8101755916,0,0,36718.16529437388,26879.852345687355
37100811.89587692,143356.35186922023,0,0,41668.241624889095,38495.99833508783
44283225.26711402,1931801.6083407516,0,0,59769.869677293114,35069.239540606824
57689109.368599705,73427.92244332147,0,0,73345.46956338562,53734.24972597844
73442207.9479825,68100.29937948384,0,0,89578.69133064793,84257.24870907585
53697023.51801744,50725.694641970724,0,0,72434.47482906148,55066.47143240698
265618992.45847982,1875804.4825545705,0,0,300831.94489094644,287158.91812423896
34190539.175987065,237773.01782244066,0,0,45786.60371252604,26519.235597178875
48763069.84657438,234887.90460992433,0,0,57298.39562601072,54417.954912545436
83273216.52040392,228416.7524915488,0,0,84350.79838027459,77883.44838160256
143572623.3464439,173663.31600829732,0,0,136718.14333372546,81969.2132531933
188073204.63527673,140766.94799570966,0,0,150958.9089482718,118066.8311356612
124134877.94463569,96894.26630331705,0,0,111422.26866462197,67554.74616371174
72322027.71742603,60443.23827833532,0,0,71069.3991531409,34622.838877791386
370296701.1191558,1666232.4315371276,0,0,273718.18545991386,260751.5995077634
81979705.67377609,270737.9068367369,0,0,55478.66784226324,58745.33025414907
162664899.13143998,270376.04162925767,0,0,103657.37814677534,103298.05275112408
189204094.71887273,264862.6064374071,0,0,119187.97772959755,113678.6003859381
154646861.39698365,1654339.6556916228,0,0,101393.53296802903,92115.80972124064
144346368.45125222,218178.2824663707,0,0,110227.59085753399,72630.52547438338
108261699.38479921,200312.72396681164,0,0,91217.60081312842,73356.37633111737
84907883.87351415,170142.85824927385,0,0,75693.86711167937,45526.91393097116
40321214.22898663,164450.63250151972,0,0,32672.768488461443,26981.940317424887
71627338.18006976,145854.94326002628,0,0,58822.474222338926,40227.96992411926
71284324.31725964,136965.0227216679,0,0,51752.792928788804,42864.043170573605
74524887.33092467,101433.40114627776,0,0,68123.5773689936,32593.896116592612
100176315.75757892,88716.12505621987,0,0,76245.69074142272,63530.664108762045
88023024.18879233,52457.673841231495,0,0,77635.38842272302,41378.97635390264
67655623.84978952,39863.10533864284,0,0,55110.635289086946,42517.93633501949
344640103.7367579,1437379.7893255393,0,0,233030.76135745415,231989.0107969019
74821833.12884957,238876.18200104742,0,0,54443.72668746952,44500.776259964434
163683733.31902167,220072.4164438275,0,0,104348.28660691148,85546.64398118516
133959309.16586451,193985.62218958186,0,0,84213.64501200528,58129.68637240074
275004853.90219307,177654.6716760572,0,0,153694.26436747538,137368.52354378175
170180986.40266368,149428.51329424293,0,0,102086.9750077809,73877.979447839
173966865.89568937,144789.74103237432,0,0,88741.72787030516,84117.11285632651
151177183.3967358,120119.35058908416,0,0,79954.46295141974,55296.8753592363
312362697.71980464,90911.92514467317,0,0,152067.7595038783,122872.78121823899
344111903.19204825,76251.69928281482,0,0,140778.81386855943,126131.84915155184
470306282.9965202,77678.99652742429,0,0,187551.7247801409,188997.5534338722
56184491.22842521,60856.4546878614,0,0,33067.10712701856,16246.94970374472
456281884.1378995,1250026.6206001225,0,0,180610.89853476908,181221.79706953815
55252414.72016402,254764.9746096054,0,0,13297.621386974924,26595.24277394985
77960542.99328183,1261058.0593339296,0,0,29805.646108981644,27540.20891888329
260618179.16231441,224455.61923208504,0,0,119622.13089561556,84194.4150712055
262069433.8466319,233070.4093946721,0,0,120449.10404651368,129079.04502765075
193175934.14462373,230334.28379670452,0,0,95622.14390809542,92899.19829747283
145015879.97290042,195985.10079641818,0,0,88746.25734385445,54412.84901951311
123908285.73257986,187234.12205972077,0,0,64092.74443886401,55353.04654264661
90360575.87725013,168973.96535442144,0,0,48396.23182848426,30144.034036139925
102709929.09893964,162555.93671019858,0,0,52157.060407625344,45746.76967267248
205343674.91074377,170401.57216073727,0,0,98781.3379523611,106636.28730347479
92411091.34871699,160863.23441062658,0,0,51699.61752785111,42169.25744926041
135601309.48436517,152505.3612289901,0,0,68030.96458197513,59680.34047591366
187297040.46610373,148949.56533473055,0,0,91272.54703200687,87724.40477863731
137099791.45727378,137268.73020493463,0,0,71210.85928232389,59537.19185089799
69989806.16732726,123669.09598494551,0,0,38350.27112148187,24755.91253283275
163202827.81903687,114545.01556097293,0,0,70816.16098231342,61698.842362200834
143242610.0084159,95547.51462557503,0,0,70711.84883883911,51721.918134746214
117520147.7113501,93328.93522490241,0,0,56343.75416994738,54133.47047056975
138040477.06955525,87509.8505234309,0,0,65012.46417742869,59201.73084426218
247374036.69702935,89151.07655014069,0,0,119705.20159753798,121355.45646483776
342269333.8862141,114351.39610886035,0,0,173924.32235896488,199133.47123233957
75715115.87330732,103500.77993565981,0,0,44415.95725491186,33570.91624340132
110886293.47376074,117504.6207876422,0,0,59989.42103747017,73997.56946961755
186294918.04014686,129447.34679876897,0,0,128034.93984565939,139984.45078584616
263326199.71978962,145598.3084446682,0,0,159641.35771867042,175801.75729870464
103865868.37002926,144215.8479142789,0,0,69764.40229431569,68390.00955180137
82492110.77450919,128419.77010764291,0,0,58594.358008920426,42803.356666894455
81530095.9931673,122540.62002003168,0,0,49373.07221718758,43498.50019950637
77483713.23942757,117423.85878740651,0,0,48094.24101410743,42982.70666667726
41242197.76201974,116046.43867741298,0,0,26106.22549428966,24732.241250471125
64362173.020289056,105593.3366821459,0,0,42416.34355440493,31967.57478355785
73318968.89125949,96899.85790214065,0,0,47935.79180747655,39246.981732036285
61952703.44457024,83072.53915231269,0,0,40577.13862962183,26754.705872198865
71222348.31072424,70102.28292767424,0,0,44858.31114311495,31894.044383286506
92511627.28440204,75722.50168954255,0,0,46499.84117808232,52124.52427724064
30438762.129862882,65037.349878356756,0,0,20953.860877763196,10272.74860946239
50970276.022100955,62300.10053309271,0,0,29252.82938725076,26519.43893762172
444063943.6995642,1057603.3930560353,0,0,239182.66126741076,233331.3511178713
87379249.8797356,260993.35739641884,0,0,47060.54253287297,51615.09424521854
90747769.5813721,254536.48901358654,0,0,57236.11719570669,50784.082282179384
81543599.86105208,254271.22899173084,0,0,50801.8740440035,50541.1033009278
65245568.9884801,253471.84107550175,1,1,38566.40482939892,37770.987224514836
40014400.29320257,246722.27090003883,0,0,27377.550970604316,20630.703829336384
30576103.474991456,245045.99398691676,0,0,19030.906196633143,17357.087656596083
89794525.26978901,245068.73386122246,0,0,51734.35571430271,51760.86715952341
83410239.76469658,242116.91207818012,0,0,49323.971579476834,46376.06716016447
86068821.77698094,241009.52350172028,0,0,51091.047781965564,49988.01478642074
73962052.33655043,231915.60860118174,0,0,47058.16938268246,37968.38899563893
67164666.82669559,223449.25901980052,0,0,43481.337177751775,35018.74092731554
33744284.98050306,217925.49874329774,0,0,22478.955454068026,16958.063163945248
40553505.661561176,214167.0755492558,0,0,25323.75864938747,21568.122600755534
84739570.10308102,217954.44220350983,0,0,47985.42512306161,51776.25944179562
63710378.97137353,222272.90118961118,0,0,36891.612826047574,41214.504658993945
66282465.94709626,213459.3885115596,0,0,48526.36302552221,39717.30444495062
98152267.53293118,209921.40762665286,0,0,71993.13161467804,68459.14938775629
94834479.24616505,212258.07723830632,0,0,64059.77865211988,66400.90374231836
30123897.153201472,207988.8877424257,0,0,24208.860539154157,19941.655587478515
39115834.44697546,201756.5240083588,0,0,30266.066309443122,24034.331334756247
62281477.22562862,196955.7273070846,0,0,47076.92533721478,42277.00600712056
45819622.44331248,197590.0564196625,0,0,32887.05039220431,33522.04932852222
108395332.32505834,189593.32490328685,0,0,92389.98093353354,84394.3823137279
85796409.54137836,194165.08586806676,0,0,67973.7416033405,72547.10735725041
68265354.6524795,180835.5941097039,0,0,63501.89851272335,50173.27950083051
43464980.19093752,178661.23296396024,0,0,40615.25501908014,38442.16725294649
143500422.559234,199091.2734770479,0,0,123303.08031559605,143734.0676229837
54974425.05692246,180936.90195900656,0,0,58554.05485472665,40400.899797280304
63764918.696050525,183302.98179865707,0,0,55997.51433514972,58364.662066110235
77320682.50146648,193992.77479015692,0,0,63701.734752660865,74393.10638514072
38836660.10449831,186425.85734974637,0,0,39750.22359510322,32184.170641682642
169624331.938518,248729.37279885964,1,1,124801.3307801604,187105.57383804378
20460956.253301233,238083.00189692678,0,0,24990.88360416735,14345.005840044494
23390131.587016184,223103.62499563964,0,0,29850.52417339665,14871.625665069501
60338748.24299548,227396.75425757424,0,0,59897.8430203538,64192.127659328406
80381778.69904281,221195.82662606478,0,0,92655.76970501275,86455.99708281827
80448858.0162678,234317.4954609389,0,0,83642.25356222212,96764.66684292625
75338473.96896914,237215.19167648035,0,0,96673.06241068285,99571.9856981193
79313072.58334826,245471.14663988736,0,0,96568.75285423902,104825.46933698605
31723485.09865176,1048272.914857572,0,0,39429.6103072825,41072.546920245
30589925.597167604,249744.6486468815,0,0,39056.38396557963,41687.77756845126
17565243.945837572,239875.0683057013,0,0,27765.509935802795,17896.453113582593
50739208.83331311,233212.28843131955,0,0,64325.84634123204,57663.93278822029
62547764.95122977,261869.8358862151,0,0,68263.85669728897,96922.37056067953
30036547.595087636,253747.0051969284,0,0,43441.8676935057,35319.794764768994
49200943.77274948,263817.17141954345,0,0,61389.57613359482,71460.27879484984
17620180.58505103,252637.63619823166,0,0,28474.092503897034,17294.98792898527
10328109.373144701,248547.93695060688,0,0,14931.614234845016,10842.266213210232
23247472.520106003,243253.6477327973,0,0,31777.523022542235,26483.898761092674
39028440.96316405,250881.651332125,0,0,43134.38451852789,50762.983370715585
43192639.130178176,258296.6352696397,0,0,46467.17816853148,53882.80354741615
60484548.10530448,269648.1947188966,0,0,55548.887847275124,66901.86244183204
75640586.52576219,288559.866040484,0,0,66954.49048096978,85867.12444904917
28325758.482087936,292050.09392773814,0,0,26423.23568667717,29913.91994905134
28052387.407421496,297464.38500656135,0,0,23551.375363184823,28966.43313147304
51262468.60345111,299637.2662047364,0,0,49006.50264258066,51180.07973170572
26858931.132782124,277463.5705405586,0,0,37783.524891880355,15610.767959007511
34294207.17865166,271514.1422492853,0,0,35587.043889630324,29638.34919997305
59015751.20333551,268202.64295126416,0,0,53674.54310345884,50363.80190021769
58118402.393610194,266394.1310454849,0,0,47988.88239566077,46181.83896283654
64191039.72504023,287626.7667202036,0,0,42418.98610547348,63652.100903202154
47452167.937300734,298580.79242485564,0,0,32708.64594627605,43663.2786948981
47928110.51621644,301283.42718431115,0,0,35851.670883857296,38555.84082374279
76246076.97730337,297964.35836898116,0,0,55861.0759388668,52543.099759296805
91516315.38124037,298583.6518906772,0,0,73764.56434023884,74384.81383669989
58018374.63544494,280408.0160060771,0,0,52944.339024226116,34769.58437957603
61288610.51257005,284007.9345495847,0,0,45833.54851122097,49434.21533092854
24803817.75458512,276455.23440762004,0,0,21933.44341110195,14381.478193807305
52363913.5685866,276426.42979362013,0,0,37996.588388412885,37969.10711663796
36560213.85920888,266960.9416457054,0,0,32014.38212342426,22549.843682809522
67090871.62951623,268675.77103103534,0,0,49149.36786695557,50865.34811747554
47323963.40518212,257999.20251865408,0,0,39792.87507120572,29118.158806509455
106822651.14665665,257428.39827327224,0,0,68970.53115365116,68400.74420790932
81114831.39178516,250817.7462384077,0,0,55022.39579068127,48412.693524406735
50935053.46226537,243530.26077745727,0,0,34831.37433299037,27544.69838770494
43647073.227913626,232747.76254514197,0,0,33002.0542850613,22220.143905596004
131672584.41321781,260232.15172832436,0,0,73759.04889407079,101244.38599856319
120430265.74414822,287226.92473807733,0,0,67026.31099582138,94021.93215285437
77822926.31692992,275885.297187204,0,0,57464.643709214826,46123.84820039146
63865083.97245577,277359.33861511387,0,0,43391.99717523291,44866.98759896281
54472877.47567657,270307.0645976694,0,0,43709.29046689272,36657.893769868235
27825961.169912748,258283.3163162453,0,0,26362.917049577478,14339.735179538358
28520516.973362975,251592.16738968217,0,0,22897.5707854231,16206.985352129996
84152241.6628995,252409.39296110484,0,0,57434.61735186145,58252.8789197041
41182745.58464755,247032.5053629952,0,0,31869.195422886776,26493.06519817715
29810223.086118966,236685.23189558272,0,0,26263.805558254724,15917.288914972245
48086262.31627733,238974.82572244384,0,0,34826.90913198152,37117.586987407645
60618174.558802076,243216.5631793326,0,0,41578.50981994454,45821.71590896828
17766505.09518755,239470.74652340813,0,0,14634.983851943725,10889.770253634251
26377558.354029715,236875.55802260592,0,0,19738.961912451457,17144.99020113271
49524787.90156517,234057.81798301334,0,0,36949.421994104,34132.3283274914
40627900.40888698,233612.74293395504,0,0,31921.038988440512,31476.845676822224
67869801.01977642,209525.14102329637,0,0,70854.85634691373,46768.410181875064
75765142.39548928,199277.74174479814,0,0,67989.52154538257,57742.97052300435
40165296.90936515,182640.77268207783,0,0,42660.96653822589,26024.665264645577
18901254.048451472,170134.4996254188,0,0,22386.78928488097,9881.125984941944
37850558.403422035,163214.5085415379,0,0,36682.95649678269,29763.498112131776
49274605.310354725,154641.03215648312,0,0,52403.19327530851,43830.63152080642
55617184.103452906,159864.34963855584,0,0,46468.532091331515,51692.72049599423
41494349.791350566,162460.66332226116,0,0,35941.44370101552,38538.649979610855
86828695.83132187,170136.2447288706,0,0,71373.33578199864,79049.7119309093
38540627.10750673,165558.81409296033,0,0,35569.87285578811,30993.100335532818
49611257.34053154,169544.7400817801,0,0,40012.39660989857,43999.01236260333
31563373.9840227,175357.40334283208,0,0,22587.268461536,28400.347821778003
36419638.1731882,175243.4161232214,0,0,30852.3733663333,30739.0730377326
110248552.9820302,177974.84629862846,0,0,89264.56703424046,91996.72060699754
42204279.22161367,178890.38988579126,0,0,34346.62759327222,35262.93734424003
37841602.81226228,177300.1256484448,0,0,32097.89546875353,30508.157757807057
37512867.231010534,183568.43335173314,0,0,28149.807272633527,34418.564391131855
9329090.180679316,178075.4214294821,0,0,10607.3405357388,5114.608604237802
41346159.78943772,168817.0428866525,0,0,44025.67875085556,34767.932922425905
50184999.979127325,160510.92405236547,0,0,51394.47485011241,43089.192624475414
41422084.40768882,156060.45555660478,0,0,44105.14368822369,39655.36509322298
49477307.4819846,154968.39805706745,0,0,52484.899701285685,51393.55396653837
68730239.41118741,163603.23464911268,0,0,61790.50379581661,70426.25824405682
59069769.338843696,184250.36330183072,0,0,50259.00995760746,70907.26219854051
16256141.903730264,179260.472951278,0,0,18841.74579795869,13852.316998650986
19116307.469516747,178547.42785620023,0,0,19598.151591676426,18885.375946908647
36331094.3630062,208886.48475092655,0,0,32729.46492516131,37457.916723905015
30910235.616022825,187500.1792369275,0,0,26590.344552140563,30815.608862332127
30499471.512639266,191681.61157636947,0,0,26351.56611244457,30533.45237576654
26463421.521029465,186245.23414755685,0,0,27884.297665421174,22448.398230178555
115157461.65070307,184447.10085255167,0,0,125484.863359945,123687.4182107298
14090607.240734236,177476.59526869532,0,0,18342.89669417868,11372.838344697353
59258700.67087294,166522.87059963983,0,0,70560.2261494293,59607.15588433882
46241528.81325758,181179.5863760022,0,0,43063.09431221176,57720.50015458913
30180631.715903338,178205.3782701484,0,0,36614.92023328218,33641.21765931836
44954164.8556508,188382.32228802211,0,0,45793.17421682792,55970.639831051645
28462504.67324999,187579.7130296122,0,0,34227.0333548293,33424.8602400794
49041333.10467604,181672.50286512295,0,0,59290.299893983334,53383.64175949407
14372931.660453232,181323.76237451707,0,0,16023.55826568478,15675.377953390762
12562265.882629981,178690.30091173694,0,0,15214.206190891364,12581.492188641729
19717819.60178743,172331.91298596936,0,0,23864.97614723846,17508.60143005692
25142378.97884561,176664.56806100163,0,0,25046.080405538312,29380.543642184624
15179556.610672224,172849.8862274607,0,0,18152.483773084183,14338.70099258337
16750472.76405617,170819.54240557217,0,0,18927.78493514471,16898.271666408422
16646963.67241986,168713.63387382458,0,0,18764.530694235214,16659.81691587663
7032606.436648631,168107.31463519915,0,0,7540.855087535678,6935.187885331556
15609105.722120017,168081.86021322588,0,0,16065.023149145598,16039.927018731196
15949250.001743242,168917.2970346672,0,0,16496.11991688653,17331.932178097864
21933802.61401556,169266.53462115637,0,0,25171.017662239163,25520.707623798324
25153793.166070916,163991.0176274941,0,0,30862.819613471256,25587.71376041711
30963196.643332943,166034.90679490956,0,0,34905.510782831465,36949.857259991724
14295248.766493076,159217.3063556837,0,0,19936.386484843515,13119.26898963523
6517999.55925866,158595.39537676252,0,0,7824.40747475203,7203.0273001330615
26610524.091655947,165081.62134087397,0,0,26348.841249588335,32835.63473381087
23785828.133305244,170117.0389551779,0,0,22323.697793954532,27359.494129398463
36593159.19865947,176631.3863488716,1,1,33404.68737591549,39919.48045692919
44926841.773156956,181694.92310911082,0,0,44362.53901627902,49426.534035278244
58213277.72215717,206029.57669236712,0,0,49939.877329986295,74274.94763994259
32570848.066714536,203635.77302952574,0,0,37480.06474653821,35086.65851055683
13412640.98512096,198870.7829867117,0,0,16928.433377095982,12163.708270311961
12298705.55125322,196242.76663534137,0,0,14750.693521839657,12122.911965439314
24778867.3886457,196401.96070588432,0,0,27474.908571862557,27634.553404975515
30212173.806313653,200235.38887318224,0,0,29588.854383644713,33422.74969234263
17388150.72120275,203462.18279624844,0,0,16834.18651606062,20061.397258346842
14150643.38947188,204952.6409178217,0,0,14568.148864437258,16058.960607830515
23164915.02498154,208008.36194875135,0,0,23131.758841697847,26187.824340787498
6377046.947453765,206547.7202729906,0,0,7535.291216257852,6074.882612477105
7971914.517073646,206232.26185678938,0,0,8707.50813529897,8392.265603597742
14748108.347342573,202978.9274489243,0,0,17777.83857582355,14524.8343419585
23389794.155992117,206695.88099055874,0,0,25213.448043642828,28930.847324287253
18466808.62201233,206167.27342783997,0,0,22255.18319544383,21727.02230152506
16213585.84517267,206964.69360497547,0,0,19333.81831127188,20131.619570997358
18674626.806884862,206680.6845922847,0,0,22500.193760888047,22216.59855481729
12954588.901786007,208772.43574879016,0,0,14872.260441410446,16964.236331305892
8504170.544917528,205940.8626368699,0,0,11816.821453540724,8985.435205830447
17579167.857488874,206705.0084310302,0,0,21323.110291470337,22087.60179024068
38047833.48611839,214066.31779619143,0,0,46654.80093586978,54016.82283012056
33545786.57372721,210480.41614140678,0,0,48964.158920942136,45379.53310517708
24508553.7627406,204707.84604214228,0,0,36596.74264476089,30825.209331087382
23453878.979893863,203080.36951262451,0,0,36181.37768711746,34554.45179050073
34060724.05293705,210289.2465663864,0,0,49948.276247516085,57157.55077973796
14281496.365014525,208349.93308328462,0,0,23410.602223923208,21471.535943941417
41579118.477284834,218382.28288568795,0,0,68178.51449102556,78211.3685399389
75969698.23968236,246312.3015219479,0,0,122518.57363736094,150449.33351539087
41383172.88992649,253293.32068659164,0,0,70081.91973652497,77063.48237528873
23147997.745054886,259033.20555273694,0,0,37485.484147881885,43225.80506081717
28934474.794108666,258345.5435537607,0,0,45899.5434785991,45212.572886639005
9611676.334825475,254395.04650520033,0,0,18274.377650028626,14324.151550668248
10604024.509303153,256449.17720324587,0,0,16668.62904865834,18722.94864743388
20049261.053542465,256824.53032870084,0,0,36829.350654701775,37205.06850833676
15001910.588226782,254139.429734418,0,0,28023.800366018746,25339.094338305888
18573566.128142864,1056097.3776598757,0,0,33948.88611145834,34747.95942666668
17458631.989028927,261064.0997393299,0,0,28584.279611730635,34710.61938050707
15968946.984018125,259221.71321308304,0,0,29298.143730966673,27456.119282212145
9365152.031249734,264997.1857298499,0,0,13982.657165366698,19758.343091333598
7308796.422414967,264041.48562236165,0,0,13800.371857154976,12844.89399196995
20379970.76706682,274130.1987430673,0,0,30334.894563469054,40423.979011514704
31269846.785800926,293290.79309262196,0,0,43320.58687312704,62481.63537624168
15469419.37286227,295433.1702076806,0,0,25722.927997113085,27865.66580502177
8575121.090357501,294280.7652721118,0,0,15665.11485388858,14513.034329139758
13285089.125028657,290589.8667914552,0,0,25428.833674019384,21738.279600952766
7392733.886657889,285941.4681990528,0,0,14838.858294335623,10190.712015313244
11705869.878503365,288876.7807029334,0,0,18371.34701275259,21306.87778049318
31322218.894000087,299630.5625775046,0,0,48819.23129916741,59573.40078720862
17394012.488393746,280276.0206344938,0,0,40168.2394764608,20814.169415990007
38918545.24972951,268776.0444318889,0,0,90996.40709609547,79497.06663996054
46656243.91090672,294935.0746845781,2,2,88558.89745710103,114718.56817076025
30557624.920247503,289449.2313019952,0,0,73760.6690652185,68275.3303781556
55906178.70036384,311003.82492850244,0,0,131282.2223065526,152837.19986330983
20230971.1686848,311554.13271367,0,0,51336.933026618986,51887.57418642657
31580688.08337103,307281.5772540429,0,0,82233.19065952348,77961.02707087637
35260968.26435336,324077.5044223841,1,1,86824.51411747279,103620.89913855398
47657865.46197479,339826.58402161585,0,0,122316.59895346899,138066.20966793076
40481588.588281795,374690.0804547495,0,0,78373.34817508406,113237.33288839772
26747721.00301281,385749.0855594731,0,0,58499.91250735776,69559.26785848133
13473102.052966928,390015.7795153994,0,0,28262.01224560092,32528.95492024724
9199059.418807948,385599.27764646226,0,0,23103.66792244367,18687.44337506654
17599635.866285898,373617.9218425503,0,0,50878.3445356734,38897.39442722141
16039914.40799334,362966.1646391509,0,0,43811.020340421586,33159.63280029218
12954810.624822717,361951.5243621907,0,0,31384.30330544182,30369.966047321635
22603476.34238871,376263.8676697198,0,0,43127.233727863895,57439.93277146299
36157571.90889577,399388.495126755,0,0,61427.03837504177,84552.09646647693
8236184.780816969,394614.1148599157,0,0,19490.200420953348,14716.065800564096
9009272.912383288,389082.0175223751,0,0,21186.040691966416,15654.167496065833
25277319.71439369,377585.60822055256,0,0,61200.198181468026,49704.15296978546
22679207.782660894,386985.7882162219,0,0,47031.48968193776,56432.049472537125
15235519.826672407,395170.8095514331,0,0,31469.419655591395,39654.803427702594
20507998.190305073,379134.0778986968,0,0,52777.8453411831,36741.5496140968
15125029.907231873,373731.84704304376,0,0,36833.95347183897,31432.113991745937
8472871.926040057,369811.09711041255,0,0,20274.42468780397,16353.93397569274
8361432.917738645,365085.1491990532,0,0,20336.69178838621,15610.999173516819
12806094.03966602,360865.30658818973,0,0,29841.764670603203,25622.283316169807
14472875.839984713,356060.50588289014,0,0,34505.69390160558,29701.199492585954
12220626.49659982,352058.1042315223,0,0,29778.953083721593,25776.92497510379
9010631.812059218,351911.3311861777,0,0,20389.421734963835,20242.93672489916
10577310.227192672,356577.65722475416,0,0,20872.703928524526,25539.363764291054
5848843.174096642,360122.11132680945,0,0,11247.10184652526,14791.73340455052
5314504.447292233,358460.10242135846,0,0,12606.888320879392,10945.092389478386
12178820.74396368,362394.57359898544,0,0,24585.657639518402,28520.437262865402
13111338.49428539,371011.9850002076,0,0,24508.51946373055,33126.2710513927
16354441.227042016,384607.9841138315,0,0,29503.091400164496,43099.41782047839
43030376.04134131,384465.50274787494,0,0,113410.21537479389,113268.26558891736
21919288.813329305,397942.1603448968,0,0,49186.58379724183,62663.64232578366
6561578.341984684,395862.70007951726,0,0,17488.800328804697,15409.561877185195
8388117.875189047,399263.4451921244,0,0,19808.61585487849,23209.579309945584
60764157.193498895,399839.46448166046,0,0,143839.2546844097,144415.7604650158
15726458.975001117,403727.6362849573,0,0,35460.45718497023,39349.07080951706
15621915.321211467,403685.8227847745,0,0,37645.74678100475,37604.32702059191
13032639.255061563,394730.2125848328,0,0,36658.58908363533,27703.301652013655
11295253.844124425,1188490.403610182,0,0,31539.39462513467,24140.649957949347
5508198.442981176,389200.52525636327,0,0,12547.825796102385,14310.95342654817
8278638.299591162,395095.4541412643,0,0,17266.903216581835,23162.05756669287
15494624.302440561,386703.1776758775,0,0,42247.60433032566,33855.65845179891
9567923.862398045,386673.17914935463,0,0,23500.153030701316,23470.509033108432
16628931.955898948,391506.6621584736,0,0,38557.192927200565,43391.02290119954
23548591.773826897,403114.3649746797,0,0,52707.60646024668,64315.659324312765
20176894.295231767,399087.4000599104,0,0,51619.66924469304,47593.06761537368
5810077.204373321,401159.10902315,0,0,13289.404770489658,15361.30386589932
5604270.351224676,388216.44581721176,0,0,20226.040903637135,7283.630955898873
17394095.75338846,375047.42014199094,0,0,51031.838092081394,37863.218653400596
11649469.435218727,359072.75317701953,0,0,37676.395183288965,21702.11256541753
16003586.960439714,366163.2183047963,0,0,36898.3332514668,43989.1419087036
11969403.994542664,367050.5594163885,0,0,29670.90210370518,30558.575048927363
10931306.345136771,365913.4162191844,0,0,27758.008355811093,26621.18946100699
8001841.4996737065,367173.6643738474,0,0,19427.526637170246,20687.986972263287
14498903.589921223,368678.8238619901,0,0,33556.09486015829,35061.527430050985
