transaction_amount_usd,usd_eth,historic_usd_val,transaction_count_total,transaction_count_sent,eth_fee_spent,token_transfers,outbound_transfers,inbound_transfers,unique_address_recv,unique_address_sent,token_contracts_count,unique_outgoing_address,ether_sent_out,ether_recv_in
23672907.46220554,186.54,42143325.35,10355,7957,12.7545645828,95001,5588,89413,88563,4828,370,2498,60037.58395778,66867.67744570205
45282973.181744196,183.85,37179123.46,10334,7374,11.67410646778932,8839,5096,3743,2821,4432,369,2382,134994.02223144,111309.88411473458
16862510.384180408,185.11,424357823.32,8614,6280,9.904991800000001,6879,4378,2501,1884,3716,321,2051,36840.318356979995,54254.222101020154
20220923.498689875,189.29,44007300.30999999,8364,5891,9.23067073,6783,3989,2794,2115,3547,342,2046,46979.523170169996,59845.57851871941
25823312.00345003,184.91,426046255.15000004,9894,7269,11.493678238200001,9358,5041,4317,3414,4365,348,2406,70444.0483306,69209.3614549715
102853812.5935089,187.09,458753487.7,19082,8454,13.636963674799999,11906,6140,5766,4887,5276,358,2454,200884.3583558956,348871.4414918189
73705625.12389529,188.1,474255108.10999995,12775,7268,11.3857667708,16770,4999,11771,10898,4327,383,2420,161294.65567995483,230548.1147820084
27844669.06330215,184.68,46073333.14,10990,8170,13.06017774767,9953,5874,4079,2906,4873,361,2454,73416.35085903,77356.16951839122
42331796.41344631,180.03,453981851.39,10946,7972,12.62778249342,9730,5684,4046,2802,4723,387,2388,119322.71050449999,115814.7466606742
21491663.13145074,182.61,41982858.669999994,7867,5827,9.0504228908,6429,3934,2495,1867,3449,338,2037,66867.01625228999,50824.58405136665
13493044.015826661,184.2,461986085.91,8039,5857,9.217783866,7001,3992,3009,2405,3428,345,2059,35410.9918238,37841.14724149132
31867086.3999771,178.23,445423320.22,10724,8100,12.951764471422306,9497,5774,3723,2596,4829,380,2486,93851.70576686,84945.83897856502
36202727.911811,175.96,440432838.86,10374,7677,12.1278549746972,9303,5359,3944,2698,4589,370,2416,100926.61450992,104817.46318848303
25774093.999604117,174.68,41655269.36,10340,7539,12.183307564738637,8661,5412,3249,2177,4571,347,2279,68178.9118826,79371.43160036378
61488923.58946712,161.18,38701406.61,12851,9465,14.809546837989593,11067,6450,4617,2978,5504,374,3025,189916.47701794998,191575.78994735042
76095572.61437333,150.22,379755339.87,16059,11993,18.386040399000446,13962,7872,6090,4209,6388,372,3748,247201.870030001,259358.991468956
35760685.39115181,152.42,384777492.14,9989,7195,11.2284264935,9330,4849,4481,3501,4052,343,2405,119073.39871141,115545.97795275357
23627346.719209995,140.42,20763663.81,9159,6698,10.46711708,7197,4436,2761,2073,3744,331,2405,84546.47479601,83715.50155500835
64855952.76315247,146.22,34420700.11,14392,10453,16.743520597600003,13602,7315,6287,4573,5921,393,3144,227999.53430380998,215550.95648508667
24608311.98234919,148.0,35627999.9,11924,9072,14.802165870000001,10879,6646,4233,3092,4997,362,2499,80465.67474614999,85806.70351296614
56682126.40125912,153.05,384868579.55,12533,9372,15.178956342399996,11192,6731,4461,3179,5488,373,2661,186075.47165954,184274.9131902419
28954841.984780222,151.31,30545693.25,10737,8222,13.232081010618991,9400,5912,3488,2580,4990,357,2399,114193.4627145,77167.59726025526
31143563.611148126,154.94,39444566.38000001,11012,7569,11.871356678,10097,5104,4993,3983,4372,357,2531,74145.10100876,126858.92384697853
33776832.88586361,152.2,383435537.58000004,9066,6781,10.722030501039999,7653,4669,2984,2160,4123,332,2240,116472.59304715002,105451.40751699988
33404498.37613705,151.36,35366587.14,9333,6907,10.9281414816,7941,4784,3157,2307,4078,328,2244,115285.50746677999,105410.1741937449
18032668.806632966,149.36,33882860.099999994,10026,7525,11.622933767280001,7991,4956,3035,2294,4309,339,2631,63163.20328832999,57569.71587766468
27581780.66856543,147.73,370778060.36999995,9608,7157,10.741532929799998,7271,4449,2822,2119,3903,321,2784,90326.6611686,96377.33036030701
43179798.097059794,145.73,29662558.15,10373,7710,11.827863235999999,8496,5056,3440,2548,4396,346,2676,163418.55280128002,132881.4410027397
27258873.212442763,148.32,29036966.23,10466,7741,12.177868202,9143,5338,3805,2709,4461,347,2511,95772.11254314001,88012.0919636208
38656462.56756595,149.06,366447535.46999997,9163,6567,10.27040984672,7777,4499,3278,2418,3917,313,2163,136224.97754635,123109.9383772106
20630659.039629728,147.79,346486538.84,7501,5273,8.278017897,6553,3569,2984,2314,3084,328,1843,76761.61898074,62832.799042331455
16014467.494097156,151.06,24853502.97,6907,4759,7.466938056,5466,3057,2409,1794,2731,317,1826,55094.57196609,50919.37940486959
27080819.00949956,147.68,28090630.71,9056,6447,10.557927378999999,7503,4415,3088,2312,3895,333,2182,78839.72802105,104535.26527187767
27014134.907799184,145.92,26395238.04,11684,8560,14.451144524999998,10452,6382,4070,3050,5294,372,2371,97219.61911719001,87910.14313472327
21759828.374044407,143.61,353963069.25999993,8709,6377,10.600845325400002,7293,4462,2831,2112,3879,343,2093,71694.35035978002,79825.936347583
22345104.82888664,145.05,26018204.740000002,8755,6481,10.693888034,7324,4515,2809,2109,4002,320,2122,81837.85936859,72213.1908133241
27680447.108317126,144.97,24360731.740000002,8383,5941,9.495601696,6532,3965,2567,1916,3513,343,2137,101133.53100423001,89805.60887517348
15784464.4663437,142.18,23046305.82,7344,5197,8.414609321999999,5893,3513,2380,1812,3161,332,1855,58476.6186717,52540.85541990009
14441491.31506838,142.74,23810462.56,6985,4873,7.66034095,5570,3160,2410,1743,2807,307,1817,48224.08900072001,52949.31239390225
34466214.574910276,132.68,22448906.1,9860,7149,11.18224751,8179,4451,3728,2908,3766,271,2611,123308.54969225,136460.93007041412
37365868.7007823,122.11,17448202.94,11465,8295,13.06755444,9089,5381,3708,2693,4581,333,2840,171525.31969648003,134476.38942465908
141161590.4578916,133.07,319967469.3,11755,8239,13.070957854999998,9395,5504,3891,2791,4704,329,2683,537460.54997634,523346.4723268959
48648340.360011876,128.31,42555799.080000006,9296,6770,10.763481909999998,7352,4432,2920,2238,3903,343,2428,188561.14652577002,190585.76610778837
20664327.178452685,128.58,17680718.369999997,8623,6168,9.830767849999999,6958,4110,2848,2172,3589,310,2133,74486.28922452,86225.54137473869
12143653.942197382,127.52,45891630.20999999,7225,4984,7.866903634,5307,3274,2033,1518,2858,303,1825,39368.496945959996,55860.90975257656
16811219.21791894,132.56,295915449.86999995,7184,5289,8.29956735,4978,3383,1595,1297,2966,316,2002,61670.93067537001,65148.767709655185
41797851.7803341,128.1,315857752.94,9738,7157,11.463308217000002,7510,4795,2715,2057,4117,320,2434,149385.97645522,176904.82588930853
27172346.024821784,128.02,315826239.76,7916,5761,9.357936575999998,6365,3938,2427,1839,3417,308,1965,105472.79784957,106777.99128354811
27756199.35560654,125.1,312924111.92,6944,4829,7.65914223076586,5026,3121,1905,1467,2773,308,1790,93739.84033446999,128132.25683264867
26161352.782970257,125.73,315439669.63,7836,5596,9.0147901875,6292,3790,2502,1794,3268,315,1945,100296.66248161001,107778.99792537527
27748555.238765843,126.5,56256703.86,7898,5601,8.815320779999997,6673,3577,3096,2469,3187,324,2110,104320.7744954,115035.39339998215
13249465.79062745,128.21,56908429.25999999,6757,4726,7.371234940000001,5029,2957,2072,1575,2661,315,1903,52091.11076608,51250.79540837946
47732998.21519814,134.55,329812841.51,7366,5176,8.131804661799999,5510,3324,2186,1687,2941,341,1984,211123.27687598998,143637.02201065535
31759165.356538553,131.41,320652428.90999997,8667,6121,9.737495927500001,6771,4055,2716,2003,3629,326,2199,126404.00575935998,115275.96803668715
25180419.72799285,128.91,49496048.16,7918,5664,9.013052464000001,6389,3724,2665,1968,3335,329,2090,88301.43717157001,107031.89405170866
20324313.874699403,130.6,46827955.2,5850,4028,6.310803480000001,4704,2587,2117,1627,2314,304,1595,90507.16427869,65115.4534448889
22353940.272239443,127.18,309811509.63,7372,5294,8.375056349847512,6354,3483,2871,2219,3146,329,1983,86582.08992486,89184.07041669876
31336771.040399358,134.25,50620361.6,9337,6579,10.530050724,7816,4434,3382,2399,3726,276,2170,108751.90985088001,124669.10348542807
24755080.309284966,134.33,21224740.01,7076,4864,7.5860429,5274,3049,2225,1759,2728,300,1926,98722.72340991,85562.84429116172
24264507.448873542,135.44,46263635.730000004,7569,5375,8.324243928,5471,3297,2174,1673,2944,314,2178,100728.75933208002,78424.42620301699
57142789.701354,144.28,69263512.57000001,9946,6982,11.179686136,7972,4618,3354,2478,4039,347,2424,128780.39124259,267274.4306409281
38915236.35993771,143.18,368894024.06999993,10709,7632,12.255830547559999,8780,5121,3659,2690,4342,362,2562,125131.11252422999,146661.29116300086
75129952.30078106,140.66,362683517.74,11452,8291,13.380329554000001,9979,5724,4255,3065,4765,370,2629,266052.96070738055,268071.54022238665
46421235.28432345,137.9,53327362.309999995,9518,6782,10.971844846,9263,4597,4666,3759,3986,340,2299,163413.03356789998,173216.66392538103
36959793.990119115,144.88,55797620.77,9768,6968,11.333576776,7804,4777,3027,2239,4073,341,2244,128338.70490013,126767.54848280153
30964423.994126018,142.69,51623280.87,8671,6031,9.741418544,7700,4022,3678,2902,3499,334,2107,120169.38169632,96835.48195303186
24568712.317998156,146.55,374317747.11,7429,5169,8.09996897484,5585,3279,2306,1721,2896,308,2018,88375.05449919999,79272.24893306309
33309316.304465003,143.7,369154384.3,8929,6396,10.270321718500002,7342,4340,3002,2246,3729,339,2182,108530.98484368999,123266.62339893357
93341971.90304902,165.86,429597385.86,15197,10840,18.149960550000003,13112,7817,5295,3527,6296,384,2996,270780.29625975003,291995.3693802416
88651241.18599594,166.22,421594414.55999994,14694,10876,18.0360206325,13380,7757,5623,3906,6370,368,3081,293537.6547015626,239799.13501084226
41592879.772423804,164.09,412587290.76,11679,8864,15.129015822000001,10964,6307,4657,3163,5175,361,2610,137714.99594427997,115761.02192654579
58715389.5591276,169.74,429601031.40999997,13054,9493,15.574342908,11498,6551,4947,3475,5504,366,2884,164679.34210611004,181234.34682477012
53714766.04969429,174.0,65067662.63,10552,7407,11.88838083,8488,4846,3642,2688,4167,358,2564,132076.99963934,176628.5523703973
42082644.66477098,166.94,434144134.43,9724,7218,11.562580202,8195,4734,3461,2588,4146,356,2515,113474.57700438001,138607.87576170953
32763665.480917796,166.77,431587715.50000006,9649,7137,11.533074821000001,8038,4756,3282,2547,4149,353,2471,104561.80242132001,91898.38514789386
29366754.21650259,169.36,66962298.660000004,9983,7195,11.5874603035,8889,4836,4053,3269,4181,343,2421,82203.73507814,91194.67196308925
32648974.07070696,167.79,66489547.7,9582,7036,11.378582973999999,8064,4830,3234,2465,4171,326,2271,96843.62402818998,97738.73529421876
42719159.62052065,162.63,64441493.099999994,9512,6831,11.070242251,8189,4717,3472,2611,4036,345,2216,131342.934088,131334.06044265642
33762674.69416471,162.45,65986114.949999996,9071,6444,10.36359745,7091,4298,2793,2176,3789,327,2208,98938.27334985998,108895.98146186493
9126290.333289225,160.36,65596864.71,6699,4687,7.4504918592000005,5247,3011,2236,1707,2667,319,1788,27018.58550065,29892.678737870974
26414680.2253025,167.72,67055976.25,7151,4963,7.831256755000001,4979,3118,1861,1499,2735,324,1907,83367.92841061999,74124.79890456305
42690894.50239358,169.95,437119576.6000001,9928,7194,11.6972976744,7819,4873,2946,2190,4175,352,2374,140234.95137234998,110961.83887415536
33106880.065133266,176.0,69733018.72000001,10734,7664,12.4333628345,8437,5184,3253,2465,4383,334,2551,81205.11132518,106902.1617721681
50498120.75282498,173.55,67440942.16,11617,8312,13.406646649999999,9272,5601,3671,2740,4872,356,2749,149285.72518496998,141685.87235363544
51577803.718465745,184.47,79806291.88,12217,8721,14.181883135,10353,5955,4398,3439,5085,366,2833,117779.30988178,161820.64522455572
35512186.44912011,179.76,78668785.99,10980,7766,12.4292873375,8963,5103,3860,2930,4486,363,2746,96266.90361751,101286.42553869891
39424778.7275367,183.66,488390282.15000004,9417,6588,10.623343089799999,7680,4277,3403,2636,3757,339,2387,97298.5393961,117363.21998284316
50034865.36563972,188.39,87533578.49,11517,7963,12.999669835999999,9370,5154,4216,3220,4416,373,2869,129313.8603274,136278.07855279386
50924434.304385066,189.77,505117363.24,11961,8724,14.129370161999999,10005,5844,4161,3211,5105,370,2951,136379.75009279998,131968.43088620127
56650278.02297785,188.44,491443534.45,13317,9693,15.909264384000002,12063,6707,5356,3756,5595,363,3014,177194.34223385,123433.32717274019
74494594.35045032,203.85,89900721.27,16140,12033,19.835784851,13741,8367,5374,3853,6994,395,3616,165420.06765987,200018.21711055102
102893150.85776953,212.88,557759213.98,16750,12139,19.5639589888,15426,8087,7339,5502,6811,391,3894,252896.310815,230442.4286521624
100768831.93981504,223.14,582210069.9399999,16847,12474,20.271728576,14652,8358,6294,4680,6877,401,3919,231236.04672173,220358.6110707547
75702546.22614281,223.2,89419732.84,14788,10933,17.822756195999997,12798,7392,5406,4162,6121,384,3452,173084.59117506,166084.5227413505
64806524.58082864,228.6,93369387.47999999,14480,10526,17.057415197940312,12918,6930,5988,4507,5945,395,3591,137831.26889969,145661.83950288495
68855103.46697116,223.11,94769674.97,15434,11200,18.033688804,13230,7404,5826,4179,6318,396,3799,146136.54672815002,162478.50175453184
93276623.60570371,237.8,63913155.68,16420,11980,19.30677269,15598,8169,7429,5616,6697,382,3788,184112.47864642998,208135.7282741071
172867978.13611954,266.13,696671534.24,23258,16903,26.364538661000005,19990,10812,9178,6599,8508,421,5405,341021.81971783994,308540.342143354
134676403.85817963,268.56,713450688.2299999,21276,15771,25.317982386400004,23965,10215,13750,9806,8352,431,5306,231328.39085193997,270147.64377041487
120240154.62516713,285.79,759685267.21,18288,13658,22.13566215968496,16983,9136,7847,5705,7229,410,4335,209546.64149301997,211182.4064973475
188619743.8394832,264.85,718646534.6399999,19529,14943,24.309706505999998,19949,10288,9661,6700,7865,421,4496,328467.9068813418,383707.8297223326
104656217.75947383,259.43,698577732.1700001,17623,13242,21.083852389999997,16507,8941,7566,5251,6895,421,4164,212028.27127640002,191380.03832339117
148043631.3497504,268.07,721706204.5100001,18011,13383,21.586623480399997,15880,9205,6675,4710,7344,412,3989,276373.341526,275884.0216617882
141103037.64234704,282.92,771211116.7699999,17250,12510,20.159221832750397,14778,8451,6327,4711,6852,408,3993,232526.48973292997,266211.8025134543
87586906.82875276,258.72,102799271.41000001,14073,10444,16.79551996376,12177,7112,5065,3856,5947,410,3369,168061.82570905,170477.54824252994
131445782.63755168,257.7,90404219.51,17145,13502,21.563449043,16242,9015,7227,5630,7443,405,4285,278291.01763102005,231781.86804050376
69689291.57715438,265.6,89475647.41,13793,10251,16.316782130000004,11826,6826,5000,3381,5651,370,3379,138147.85397634,124236.52696174126
44467576.98404112,262.31,87438103.94999999,11090,8331,13.053774466,9329,5488,3841,2532,4370,365,2926,86526.16592053,82996.82971075023
64588276.223389566,275.64,100407300.39999999,12281,9185,14.537199583999998,10216,6088,4128,2776,4870,377,3139,101687.85210113,132633.27771816173
108841519.51986168,265.74,709373841.2399999,14278,10794,17.213403725,15565,7236,8329,6648,5814,372,3532,217682.15617835,191896.8289946073
93827946.82018739,246.84,75521209.18,15798,12056,19.372841064000003,13772,8241,5531,3653,6528,381,3644,206307.28329305,173809.17603358824
129898190.08831309,223.73,592071148.77,19473,14390,22.939081993,17235,9798,7437,4824,7469,391,4267,285563.00387374003,295039.463780634
98975282.38511023,227.57,75126730.4,16015,12370,19.458333091999997,14049,8277,5772,3884,6479,368,3822,210091.15305305002,224831.21098926765
87115613.12433669,227.56,44421737.650000006,14178,10623,16.94378841,12438,7309,5129,3404,5586,352,3207,168864.77355975998,213960.03363103233
49870137.63344209,217.68,77707089.85,11512,8632,13.4882143231,10375,5832,4543,3217,4424,362,2767,123657.74901492,105440.64143639425
156284793.3183877,218.02,50228686.77,12345,9367,14.586355289999998,10593,6138,4455,2805,4505,339,3011,421706.11459455,295130.8421910094
80950286.28721908,232.09,61863923.64,13943,10439,16.457035710000003,12598,7022,5576,3822,5372,336,3296,156303.06454165,192485.27742577245
78458269.19477096,223.77,59190416.54000001,13705,10764,17.136701172000002,11859,7258,4601,3042,5746,346,3383,176320.45996230002,174299.6821245345
60583258.406071775,224.68,582621659.02,14229,11088,17.711033017490212,12786,7826,4960,3357,6061,369,3207,135990.5110815,133651.90660619704
75798680.83553404,228.7,594494463.21,16073,12755,20.655643173,23202,8957,14245,12463,7015,368,3706,162539.13301173,168893.66469502135
91139992.78927888,245.76,79554998.8,14454,10769,17.24490493,13094,7401,5693,4029,5863,374,3302,157808.46789697997,213041.11213752074
73656230.90901414,237.78,75447370.11,13676,10127,15.923314490000001,11823,6897,4926,3364,5297,384,3197,158079.40596892,151686.89443066844
98633724.2225963,199.68,517572620.21000004,15504,12081,18.827761312750003,13455,8009,5446,3733,5910,381,3802,275094.12400102,218864.8314406682
165351433.58235982,203.08,63748740.95000001,19685,14506,22.693621451000006,18306,9556,8750,5845,7117,378,4401,380669.98082412,433548.2266919319
122444957.39327732,200.62,526900399.42,15888,12024,19.325588303999996,14566,8345,6221,4213,6474,367,3465,314412.00692497997,295920.74849959044
111293595.41451856,194.86,512558969.07000005,16175,12520,20.407599098200002,15494,8858,6636,4641,6862,385,3445,283545.45651279,287600.98408311757
152549668.405883,109.78,287442701.66999996,28295,20214,81.73721332381155,23332,12765,10567,8036,9549,450,6141,700779.549077809,688814.8069604767
249028995.8806565,135.44,360745472.98,32989,23614,102.84723112605278,29677,15275,14402,10208,11236,439,6962,896702.8136334799,941963.7241740845
77623354.56938073,122.58,328206187.49,17698,13233,26.05036062074667,15537,9002,6535,4356,6226,394,3746,309621.2171567963,323625.27141703904
115167450.42803757,123.53,325365965.12,16703,12829,24.4265676177,14431,8312,6119,4081,5873,371,3871,487931.13712659,444372.3553694641
138145599.40946648,111.32,289121119.36,24358,18472,36.10952272307754,21253,12213,9040,5916,8762,401,5116,638822.1677785104,602155.1894750514
56882416.44717759,116.3,305863162.93,17000,12733,22.055570571393126,15814,8778,7036,4735,6822,372,3659,228167.10770370963,260933.63560822155
68272475.96324013,118.62,307578215.09,16319,12468,16.083913943,14899,8808,6091,4265,6913,367,3424,306259.47895788995,269296.716989169
103357259.07371342,136.7,37625432.97,25675,20119,31.190360643,25364,15421,9943,6119,10248,394,4228,371415.86050852,384672.35510021035
114995183.4119296,133.4,347913948.87,22668,17551,24.762214474500002,21866,12674,9192,5722,8689,433,4287,430078.07693337,431954.7822265221
53296021.47051429,132.72,343116770.74,14344,11052,15.711888964999998,13587,7987,5600,3717,5896,388,2945,212166.93070119,189400.4402339689
57457033.158713825,122.44,25713042.64,14202,11186,14.693771303,12573,7839,4734,3009,5805,371,3089,256777.98012321003,212488.8702419797
88096867.9000152,136.74,36604273.089999996,18791,12236,17.560163685,14435,8795,5640,3660,6691,367,3227,293280.35442747996,350985.17065673246
294242577.8561367,139.07,383733652.83,21391,13589,18.462006189317563,16338,10042,6296,4045,7557,401,3260,977568.3967554729,1138219.1768127782
102024330.40049729,136.28,336316093.9,15740,12642,16.827546763148284,14935,9325,5610,3783,7028,353,3136,385638.6398923958,362998.9474314762
55653781.26825058,138.97,348050048.36,15771,12262,16.258425739500005,14928,9014,5914,3742,6803,365,3085,181894.88110226003,218578.4675935058
42567449.04107658,131.51,359442237.76,14985,11680,10.652111514000001,14433,8686,5747,3736,6579,389,2930,162932.20207062,160750.02012599303
67049415.174856946,131.34,20984634.48,16229,12884,16.301256527000003,15600,9583,6017,3931,7364,408,3155,271729.25072404,238773.3773775052
32415280.236439172,124.55,49937213.83,14467,11766,15.373944062811317,13505,9006,4499,2988,7284,368,2785,124983.17806265,135275.9968585798
55939637.60308014,132.31,360607336.51,19571,16034,21.833902824,18784,12657,6127,3929,10536,397,3298,203898.91122352,218893.30102861617
42116916.95178294,133.17,363098647.06,17203,13959,17.902936425247102,15573,10495,5078,3418,8448,406,3342,157569.75260620998,158694.54830077317
49485095.70060685,136.05,57974117.68,14933,11697,14.995516428,14008,8705,5303,3570,7088,360,2998,177305.60771126,186421.66682462278
71183325.85076651,141.59,359300289.89,18229,13948,18.457164363,16948,10590,6358,4368,8398,399,3262,234953.41361232003,267789.19427500607
40635876.76587359,141.45,388314216.72,15107,11558,13.648447698,13476,8381,5095,3702,6968,411,3137,155263.98829611897,132016.86547463815
21671534.64002594,144.49,61854729.53,11693,8765,10.50949653403487,9626,6045,3581,2673,5126,343,2579,74297.8347007,75688.56325089486
19281928.76552351,142.88,61377006.89,10964,8218,9.998252605,8140,5235,2905,2183,4392,332,2742,66730.63336038,68221.27569283605
74999586.84927467,171.62,66602307.64,18989,14008,17.517463931999995,15578,9563,6015,4392,6989,346,3515,239241.14517230002,197768.45073304125
84936573.45468353,164.66,449614775.98999995,20277,15659,18.827692190000004,16909,10953,5956,4192,7536,350,3713,245927.37832711,269902.6560144637
39641892.17453666,173.41,73831490.83,16627,13195,17.597419037999998,14555,9459,5096,3620,6584,324,3212,107429.23990061,121172.87171081186
26537966.93725771,169.92,72489813.95,15300,11977,14.473452162955269,13871,8491,5380,3805,5791,307,3011,77658.11633116001,78521.06762162785
52584761.776407324,158.12,56263120.019999996,17562,13753,16.062842883,15559,9348,6211,4344,6158,274,3437,201666.46781456,130895.90112300208
24766043.50764388,158.67,424774939.82,12164,9562,10.784933437556447,10025,6561,3464,2482,4465,250,2584,76665.61973025001,79419.61067022824
34383273.1161488,158.75,61155674.25999999,11835,9250,10.803315908,9833,6032,3801,2753,4312,241,2659,94956.39645249001,121631.15073584886
43333580.8344613,156.82,423463924.63000005,15261,11783,14.723753874000002,13130,7908,5222,3914,5389,239,3204,139877.24644530998,136449.63044833433
24110834.51533191,158.6,433813268.64000005,14194,11443,14.494169558999998,11742,8262,3480,2695,5775,225,2765,77486.62000887,74536.29622903612
34078721.32025092,152.85,407878406.29999995,14446,11225,13.259287296999998,11959,7956,4003,3082,5657,227,2839,125903.78185024,97051.54245627568
74567693.27525823,172.58,66528466.650000006,18578,13906,19.949523800013786,15111,9929,5182,3874,6758,218,3315,198262.61830446002,233813.48133198818
30527013.14088451,170.98,461737652.8,14118,10721,12.940749856999998,11162,7264,3898,3061,5238,216,2899,91007.01257833,87534.41414341822
51674028.45475728,187.81,506503783.12,15571,11676,14.392527228999999,11754,7604,4150,3194,5313,226,3303,139382.18507506998,135757.73534853515
33089433.04742297,180.34,484530379.67999995,13722,10505,11.5191755094,10022,6693,3329,2534,4827,219,3102,96803.14112116,86680.46233577117
57438873.26780408,170.6,456245723.14000005,16737,12922,16.075247055000002,14054,8612,5442,4590,5881,198,3452,174537.44689254998,162149.9696830894
63839518.72146342,171.0,90134575.81,23145,12316,15.07788002,12826,8289,4537,3840,5844,215,3348,101022.18844759,272308.3303913774
119185861.81585538,183.04,531882612.89,14835,12619,15.654097374000001,10442,8764,1678,1259,6115,181,3227,295466.0712876745,355680.46398251445
61712933.01695036,185.68,74344984.92999999,17596,14950,18.985079761617392,11852,10200,1652,1129,6885,202,3913,165007.2280661,167354.53958227544
55138235.25280832,187.7,545980901.36,15469,13460,16.3963724708,12005,9079,2926,2519,6509,204,3723,146550.52683812001,147206.7201134427
34259296.870403565,194.39,74699402.62,12830,11428,13.011488026,9121,7408,1713,1338,5398,188,3368,96491.95944031,79748.05738361902
36863050.412529275,197.78,81324106.44,13663,12224,15.329492103,9504,8012,1492,945,5731,193,3456,79730.02884473,106654.08690271298
57888179.532663494,196.78,571926777.3199999,15878,14113,17.521160406999993,11291,9582,1709,1024,6525,189,3747,153339.80411756,140837.34565712998
41908631.388936184,196.86,573614247.5699999,14694,13021,15.920422509000053,10545,9051,1494,930,6603,183,3460,102739.36108344,110146.0975619739
91682208.74122186,215.55,635566729.3800001,22454,19255,25.256463839800002,16646,13191,3455,2251,8842,214,4904,195277.06569387298,230063.73106428917
89603346.40298879,206.27,598577657.3500001,22308,19320,32.58190427676489,16350,13064,3286,2065,8864,221,5004,240516.20559751373,193882.13833514147
49932318.006713696,211.98,611329525.65,16012,14248,17.214039826,11730,9535,2195,1360,6596,191,3888,126772.9281059,108779.09570159928
36812681.616272956,214.15,73070083.67999999,12535,11117,12.272085432,9024,7435,1589,1054,5286,164,3160,103408.34727905,68493.03780744525
43989724.015118964,210.06,69379697.67999999,13495,11935,13.098263790999999,9534,7870,1664,1097,5628,164,3436,110163.31145695,99251.7319359804
52922495.94358413,206.94,585471667.9,16012,14128,17.743120924969094,11808,9292,2516,1525,6378,177,3872,132292.50758358,123445.85108842216
88974504.1393787,205.48,583152836.1700001,16143,14376,19.4044310774,12297,9911,2386,1641,8015,415,4282,212085.69611112998,220922.40267891626
85465602.39818531,199.1,36983508.550000004,17902,15856,22.621689710777986,13621,11148,2473,1602,9050,341,4540,201461.29520462532,227798.3853487916
118860303.54985912,212.37,622349053.43,24350,21602,35.19522564745255,20649,16812,3837,2573,11904,400,4659,246737.40942426,312947.59104595287
104349079.53225091,211.54,622599477.96,23363,20910,33.38349223838957,19330,16035,3295,1906,11288,382,4728,240282.91002987997,253000.06024643144
71359200.89506799,210.1,97061535.92,19059,17212,24.311682983,15259,12954,2305,1252,9294,364,4168,156526.75735181998,183117.22596597153
140875177.20541152,187.84,537129353.17,22216,19977,41.07139761197572,16005,13608,2397,1259,10328,367,5780,430085.30140142824,319889.0235847915
89008714.88157956,185.88,61935147.559999995,21740,19606,31.318382345998927,16548,14347,2201,1284,10478,379,5003,248679.953481965,230170.46012670491
75857117.94311994,189.9,66429991.199999996,19859,17909,34.34637383813356,16165,12927,3238,2359,9748,342,4814,191403.803485309,208054.42686287392
103288171.59877993,199.85,567338465.5600001,18016,16007,36.1666455283139,13338,11350,1988,1224,9192,364,4545,267775.63475249,249052.84460092476
115558754.4399508,203.32,574806383.2600001,20307,18069,52.32652858219668,15979,13154,2825,1915,10635,367,4763,290012.93221806217,278346.08037268533
63288298.76425435,194.65,63764095.12000001,17784,16090,30.22379076630017,13533,11506,2027,1178,9480,350,4492,158432.39459296115,166706.56643583075
46011485.54194791,200.51,69008603.44000001,13387,11808,19.9419565163295,9351,7991,1360,889,6941,346,3838,106434.21503959,123038.05837294758
67764536.51627919,206.98,66821330.4,14988,13171,21.735410459885497,10301,8890,1411,872,7461,346,4266,174350.32573835002,153046.21748456615
92718781.6782737,214.73,613983443.62,17816,15497,33.82222215192793,12880,10729,2151,1411,9082,370,4746,201517.4391980255,230274.95906152693
83946547.9314046,214.63,72254411.18,15964,14254,28.460721330365736,11558,9794,1764,1064,8294,357,4415,203005.40772783203,188116.74635782515
76011254.68608774,209.85,594384558.48,18176,16305,36.31295753539338,13555,11408,2147,1332,9364,354,4752,187082.78420497032,175134.29793030603
116464608.99487245,198.56,560223523.1800001,19398,17344,44.43140828341241,14629,12032,2597,1497,9833,379,5138,298747.8204782972,287798.35697371955
76969182.73793817,207.28,584114426.78,18580,16653,34.270161015905096,14541,11940,2601,1737,9814,366,4576,187365.06662254344,183964.45256859012
48839289.534186274,206.7,579803436.32,14195,12601,19.722114778,10917,8634,2283,1570,7328,366,4011,124605.14065372999,111675.89240958051
53567525.34928457,199.78,57646609.29000001,14480,12715,21.96260154192189,11243,8932,2311,1199,7573,378,3825,138421.88374680563,129710.68882945109
61666334.487789735,204.1,568517495.48,17712,15546,33.597164093979195,13978,11108,2870,1626,9331,405,4390,156467.68402164936,145670.1625623278
95142777.86252457,201.03,53084960.64000001,18330,16288,31.168685578679913,13772,11247,2525,1481,9531,393,4886,243450.524768273,229825.99049076578
58270607.35655236,208.34,577764721.0000001,19395,17147,41.74578170817204,14821,12356,2465,1523,10451,392,4744,139147.8123880079,140542.15284455597
84993517.20327398,220.3,607704649.0600001,19796,17094,37.285749991413724,14880,12502,2378,1630,10437,386,4492,200210.23799453306,185597.8292014451
90095365.5045536,220.56,60302393.99,18635,16054,32.094579162265255,13529,11410,2119,1320,9593,388,4614,192907.2237743359,215577.3858763424
