transaction_amount_usd,account_balance,transaction_count,transaction_count_sent,transaction_count_recv,eth_fee_spent,token_transfers,outbound_transfers,inbound_transfers,unique_address_recv,unique_address_sent,token_contracts_count,unique_outgoing_address,unique_incoming_address,ether_recv_in
34698679.16829546,788883.9395533333,18303,17900,403,14.82185378,15553,11391,4162,3922,10266,546,6822,445,50790.23551359199
43424331.03006044,746663.6106446584,22788,18073,4715,15.232864694,14246,11617,2629,2255,10540,543,6804,3675,100547.86387306903
40899184.26177332,740001.0819936234,30105,24776,5329,24.227425821999994,20959,12269,8690,7523,10599,564,12565,4208,109429.591908927
254202811.6633476,929309.1666017192,23596,19323,4273,18.033776788,17165,8720,8445,7591,7832,577,10714,3407,768427.7255906042
40456400.84440836,938727.4992606685,25804,20209,5595,19.598707119999997,18113,9516,8597,7534,8870,537,10788,4324,111829.15015444903
73438997.45338319,1121100.446998164,34504,24544,9960,20.206768596000003,19129,9541,9588,8622,8926,620,15127,7319,284987.486921055
70554177.2340009,1087871.8659196638,33043,26825,6218,23.748410236000005,28377,11341,17036,13201,10395,698,15539,4928,161699.775311056
82127797.72105092,1021198.5566868114,28457,21797,6660,22.97193508,20377,11960,8417,7100,10891,615,9977,5200,164244.49230656697
121411743.86986859,1225847.6937896202,27796,22180,5616,27.581676758,20029,11618,8411,7028,10716,651,10877,4789,250820.34149807302
45561494.73142622,126623.27154106039,26680,22282,4398,30.760415880000004,20242,11831,8411,7021,10736,607,10563,3500,108422.06407158599
53635262.054220274,370415.89057316596,27364,22208,5156,30.503404319999998,19684,11303,8381,6970,10419,533,10885,3950,127944.066072032
33514705.68161341,137753.11828063137,23110,19409,3701,26.100808160000003,17861,9465,8396,7372,8798,547,10037,2977,78424.30530155898
32043029.085208777,1047870.182706275,20446,17200,3246,23.693590560000004,17331,8925,8406,7278,8228,570,8395,2605,72713.369842812
44574197.01231093,152369.2788843754,24397,20542,3855,28.920504400000002,19769,11380,8389,7036,10244,591,9223,3118,120857.32134649198
60900427.02399653,138702.6450259184,26142,22278,3864,32.96451428,20334,13480,6854,5423,12096,658,9008,3071,175950.951191904
76342142.88289075,305092.76492500835,28972,25032,3940,32.958903279999994,21985,12083,9902,8384,11011,637,12884,3241,242606.67764845898
45270253.97187178,431537.731242221,24714,21411,3303,29.838312200000008,19783,11419,8364,7059,10549,620,9982,2664,145573.050440817
51822511.54041053,343076.0146504225,24117,20725,3392,28.944846239999997,19499,11142,8357,7162,10316,565,9681,2731,158337.119004507
122318709.11437006,1251332.1535379952,22782,19351,3431,27.32282968,19011,10621,8390,7070,9684,551,8806,2685,347654.01006677095
42430456.22643467,271388.68950562744,23628,19883,3745,27.969320160000002,19092,10712,8380,7098,9580,528,9204,2767,126522.48839667399
52642934.623114064,273895.80922952236,25872,21616,4256,31.08041536,20797,12411,8386,6908,11105,584,9310,3235,146314.93305335502
27830423.764086585,300207.9615134234,20864,17010,3854,24.5737928,18238,9876,8362,7043,9105,568,7326,3011,92057.256297851
19844379.75222228,295445.4231177115,18061,15343,2718,21.593958400000005,16828,8454,8374,7168,7881,550,7084,2176,52430.090446268
19123273.499692727,308323.63287639845,18559,15843,2716,22.34645,17115,8756,8359,7130,8007,517,7245,2215,61035.177058767
23287885.175278205,308135.0359948714,18862,16070,2792,22.80130748,17460,9075,8385,7144,8106,528,7221,2179,65997.021557163
22517945.538316827,324613.5097871384,19156,16341,2815,22.880772160000003,17182,8824,8358,7061,8094,476,7663,2184,71896.651104477
24015105.97629919,340805.79421807535,19132,16281,2851,22.594036160000005,17047,8675,8372,7175,7882,498,7692,2221,78632.24240604701
37338850.49190216,337652.82974309433,21428,18253,3175,26.36861436,18940,10564,8376,7075,9451,546,7812,2546,101874.15149043899
45417392.87161287,314518.64920996345,22432,18882,3550,28.256353160000003,20055,11682,8373,7157,10440,556,7405,2854,113847.09553774899
67459613.71926844,273372.0138726434,24028,20231,3797,30.584833520000007,21000,12637,8363,6930,11489,591,7806,3000,153819.30432280002
34260279.305539906,315233.89178697247,24129,20701,3428,31.040466159999994,21014,12641,8373,7099,11594,569,8279,2704,110291.57812191901
35658886.463751614,319107.0228601134,23332,20274,3058,30.367628560000007,20842,12485,8357,7065,11256,524,7940,2418,100489.62506587099
25898122.89469261,317748.99089985975,21533,18784,2749,27.89112624,19660,11316,8344,7173,10419,493,7564,2163,71238.20820671631
22807100.42541201,310241.1671323515,20329,17768,2561,26.38834916,19043,10679,8364,7183,9873,449,7212,2029,59133.808896024995
27236085.65179165,320326.1166860457,23613,20558,3055,31.42696488,21489,13113,8376,7022,11768,507,7568,2452,77897.512530191
31019102.913120177,321212.3198378636,26266,22896,3370,35.46732276,23086,14723,8363,7008,13492,505,8259,2640,86272.236145861
30461546.81646063,334409.2247682527,26887,24071,2816,37.1796634,23786,15436,8350,6987,14195,518,8660,2207,93769.55032169599
31560567.495221872,326260.5338631006,25157,22269,2888,34.68911236,22888,14552,8336,7036,13401,478,7781,2332,84846.00613239799
33336371.725528292,2888483.2825582903,27154,24155,2999,36.99043152000001,23633,15263,8370,7083,14064,490,9033,2332,106922.884178738
20522559.709497213,352521.65349052165,23680,20892,2788,31.243933920000007,21113,12757,8356,7034,11758,403,8211,2258,61908.994219333
31453331.84232765,366101.72371276864,22575,20000,2575,29.518683599999996,20346,11992,8354,7152,11010,447,8104,2113,96242.157516867
42873635.03778534,358336.3419971017,25238,22302,2936,33.36421992,22359,13979,8380,7035,12203,520,8353,2411,118882.60278953299
47186084.12904796,813010.1913579849,25326,22326,3000,34.01252816,22791,14412,8379,6922,12867,489,7900,2433,124087.825044477
55222072.81595937,344143.91149813164,25878,22587,3291,33.72910304,22308,13978,8330,6966,12407,593,8605,2622,175421.718994493
40132110.88154216,353013.64317732165,23316,20465,2851,29.746237800000003,20581,12228,8353,7185,10641,485,8101,2345,129029.45858829001
52541673.46945448,343745.2148050758,25198,21807,3391,32.61349664000001,22104,13760,8344,6955,12024,584,8083,2667,139894.093963414
66788385.10886083,333883.62521973177,25008,21110,3898,31.60506352,21796,13463,8333,6992,11729,590,7850,3018,180443.53657140603
48281470.93144543,575770.0483451023,18922,15540,3382,20.989818399999994,16370,8031,8339,6916,7078,596,7630,2781,128350.44435958801
44303452.17565467,248551.24189193558,26507,22424,4083,34.01752836,23107,14778,8329,6713,12303,589,7869,3210,109502.11544651301
45227427.65142129,236426.0818937886,25755,21472,4283,32.830970840000006,22631,14299,8332,6754,12256,538,7330,3346,112282.095785183
47133513.78381626,230599.7092096946,25600,21765,3835,32.85074148,22538,14212,8326,6927,11959,535,7484,3116,125518.435693406
41443219.27470332,466601.9127221326,27062,23217,3845,36.18085004,24168,15858,8310,7099,13610,571,7611,3073,120878.04430661
35981829.88849383,242102.92268291957,29387,25709,3678,40.287005640000004,26806,18006,8800,7262,15032,538,7863,3226,96414.160089895
19696968.368677516,234905.38580542864,23832,20619,3213,31.878065839999998,22441,14139,8302,6841,12217,558,6672,2720,50102.012155029
22443206.187507633,246831.31430379962,27793,24489,3304,39.01039752,25865,17556,8309,7077,15481,522,7128,2684,67666.743270251
52382689.28988955,230460.06024477357,26046,21962,4084,33.6825718,23224,14894,8330,6840,12402,573,7300,3364,132274.90906546402
40487340.943405926,282510.5483036326,28340,23808,4532,37.932687768,25594,17265,8329,6857,14692,591,6790,3592,133176.251396297
37256222.623052545,294315.41822373756,28304,24197,4107,38.485767503999995,25791,17469,8322,6872,14938,558,6961,3275,103328.66022994898
35231075.37045206,293984.7136999565,27498,24058,3440,38.25908064,25645,17353,8292,6884,14715,532,6945,2850,94286.80872061902
33889921.358777896,348271.6819059757,25658,22282,3376,34.5413922,23816,15528,8288,6835,12903,541,7002,2803,119328.068801769
16966600.055885453,346514.5580996086,22434,19254,3180,28.94575228,20910,12611,8299,6994,10533,446,6809,2642,44964.337465002995
21665389.154371012,373344.84549298964,22051,18763,3288,28.84519484,20573,12640,7933,6855,11044,462,6317,2688,70657.600406771
37498360.94663412,405794.5543082053,26890,23185,3705,36.56069456,25425,16800,8625,7159,13738,518,6544,2998,117639.398595009
30340380.49531739,412836.4607610086,25941,22491,3450,35.19028168,24214,15940,8274,6955,12941,533,6804,2869,84623.52106905
38377705.56419726,402379.21218448854,24424,21068,3356,33.042454840000005,23344,15070,8274,6904,12299,470,6165,2736,96801.99998061999
22891431.11037486,403384.4369487096,23548,19773,3775,30.931592959999996,22160,13906,8254,6800,11665,522,6055,3100,62494.01252550099
27007609.667260274,420533.80886091164,24820,20983,3837,32.41481736,22842,14588,8254,6843,11994,523,6598,3160,83599.52988997202
25095002.828047004,440611.5748389536,22053,18618,3435,28.723403360000002,21088,12835,8253,6968,10704,465,5966,2983,78646.579174962
26116578.153724186,454124.1419010427,21563,18057,3506,27.67061012,20533,12269,8264,6995,10437,477,5901,2953,77662.03367398899
41369493.99251505,480483.0759586076,25616,21620,3996,33.773765080000004,23360,15095,8265,6785,12583,592,6719,3225,129252.83708619501
25978169.70390873,499986.2340302787,25142,21180,3962,33.27107616,23056,14816,8240,6813,12919,559,6641,3229,83586.60995897099
32247668.316278767,981257.4680353765,25510,21754,3756,34.4110282,23582,15355,8227,6740,13278,486,6562,3086,92804.14440860199
42911241.92430278,586757.9223056666,41632,37583,4049,48.5457444,43777,18277,25500,23989,15959,1331,18958,4232,175441.59670875603
66344632.288666874,621191.2915977146,32455,28360,4095,44.33379588,30585,19491,11094,8641,17083,934,8939,3566,238063.749322778
35021843.57757128,601900.9717183247,26208,22764,3444,37.58555783999999,24197,16849,7348,5686,15068,645,6076,2862,105259.61754455004
21766416.809099626,910374.8207512686,22254,18976,3278,30.686749560000003,20140,13802,6338,4954,12235,657,5394,2725,72903.212311974
54033295.269147806,597426.4081403186,32490,28187,4303,46.22217304,31562,20950,10612,7280,18518,786,7422,3628,187169.76472565
34699909.511947155,582213.2652687157,28672,25015,3657,41.97846156000001,27344,19142,8202,6083,17328,701,6049,3078,109643.841821827
64480525.61442403,2821767.17965115,23587,20214,3373,32.05845404,22048,14456,7592,5644,12483,766,6048,2805,201618.71631527998
22508608.118226215,651946.9248667837,22750,19383,3367,31.1569594,21394,14443,6951,5191,11850,655,5159,2700,88310.66625859801
29834999.397012204,1495158.9496228572,21860,18731,3129,29.835136346666662,20909,13669,7240,5362,11382,642,5240,2531,92469.81186938299
18962862.206481557,662244.8742661525,20122,16977,3145,26.963249719999997,18596,12307,6289,4935,10277,573,4897,2551,71282.582305836
18409013.995949887,667020.7668734366,37475,34820,2655,64.74556967999999,36601,30450,6151,4890,28346,554,4598,2249,63232.33678123399
18505774.689203266,1519091.8266889388,30629,27300,3329,48.162184404,29321,22378,6943,5549,20216,581,5121,2708,62579.577239186
20398757.822785914,1521670.9660405852,24152,20847,3305,35.00246201066667,22612,16127,6485,5246,14098,560,4920,2740,70347.745863797
24195734.718540173,670266.8832108425,23164,19830,3334,32.8398812,21329,15140,6189,4969,12946,584,4889,2690,82760.231154381
22669757.562529854,662603.7601906055,23184,19832,3352,31.935414759999997,21625,14504,7121,5798,12328,545,5413,2703,72606.188703093
27735821.98468406,632047.4250202103,20664,17641,3023,21.365310993317443,20158,13179,6979,5518,11273,535,4586,2597,77768.27914075412
18338377.527082946,609417.0922799614,16480,13815,2665,20.381112185000003,15670,10955,4715,3887,9792,470,3038,2238,50737.03490077599
10390911.681770679,610002.010753572,13015,11088,1927,17.07229552,12318,8794,3524,3119,8104,468,2497,1642,34695.839544644004
26911001.676194377,611140.7476131005,20803,17672,3131,26.463893575000004,22787,13618,9169,7299,12137,558,4195,2621,91693.6286214
18467875.231712483,609269.7315757202,21228,18192,3036,27.318856529999994,22715,14018,8697,7194,12793,651,4387,2543,62358.973886659995
13710296.547704851,617113.2270296994,21497,18814,2683,26.509344774999995,22485,13451,9034,7891,12153,538,5538,2395,51669.479621383995
17632618.925782107,624052.7778527264,19933,17420,2513,25.71026374,20637,13019,7618,6194,11644,494,4537,2122,64263.805744287
16655999.128808942,660763.3709869605,19518,16981,2537,25.174343914999998,19970,12769,7201,5867,11489,538,4411,2175,75814.248948459
15953967.771391978,681372.7880965144,16858,14536,2322,21.597593955,17105,10955,6150,5265,9990,491,3799,1941,66420.331417699
12110692.954346374,692063.248793862,16639,13907,2732,20.723896025000002,16830,10566,6264,5320,9619,509,3529,2146,47777.80385037266
22556621.913046457,1548787.4918102857,20566,17476,3090,25.714268929999996,22565,12999,9566,7793,11983,603,4638,2576,87948.60430894
34919093.423679516,1208828.8531634782,22313,19434,2879,28.125128998,22814,14198,8616,7018,12856,768,5580,2393,158993.408319278
86922553.28833519,2043859.075597651,21982,19028,2954,28.166749962000004,22595,14270,8325,6768,13060,671,4951,2433,318703.57816798106
55266750.72570204,1725099.1581390814,21079,18278,2801,28.041719604999997,22275,14497,7778,6313,13205,605,3924,2293,199251.83896146197
41068115.394355,2029702.3189198957,20691,18164,2527,28.177899945000004,22630,14667,7963,6380,13432,628,3724,2091,153160.616003239
10722951.300335467,675135.9184530831,15888,13845,2043,21.683724629999993,16929,11245,5684,4686,10304,503,2840,1659,49055.817936991
13982586.678985583,687473.1890773762,14790,12613,2177,19.422351860000003,15287,10142,5145,4219,9207,529,2736,1772,58918.941988173
54906445.40036162,2309563.9322346225,20121,17162,2959,25.735376835,20825,13414,7411,5984,12261,593,3948,2555,197831.512297202
42793659.82554887,2468315.404418107,18068,15460,2608,23.573366574999998,18690,12255,6435,5095,11108,539,3360,2091,183210.76930266898
42528047.78242031,2512486.908860081,18113,15592,2521,24.142447909999998,18565,12536,6029,4977,11445,515,3179,1965,192074.033606494
42527657.20912758,2584470.6366230827,19039,16280,2759,25.20825543,19286,13151,6135,5084,11869,551,3342,2175,164851.65611303208
39606725.305809766,2585405.936572147,18994,16389,2605,25.34537778,19650,13206,6444,5216,12140,559,3352,2104,169471.476084464
13898224.73058213,769624.636258281,15704,13139,2565,20.415930885,15630,10506,5124,4206,9743,482,2829,2088,54584.430895163
15062160.288341118,770071.4277767658,14751,12353,2398,19.268995930000003,14261,9965,4296,3732,9194,507,2627,1922,56205.38361410499
21477415.819799922,772309.2509183247,20016,17451,2565,26.98194093,21078,14162,6916,5595,12800,544,3466,2122,82851.50999044899
80017212.83240841,3014405.9471034445,19984,17498,2486,27.041056474999998,20878,14118,6760,5591,12883,547,3530,1975,305715.254540011
10253417.020825574,767725.9257044431,13201,11183,2018,16.805071234999996,13350,8573,4777,4124,7900,457,2796,1688,41630.797389347004
14905265.350203013,803969.0860836428,15975,13494,2481,20.042170499999997,16769,10493,6276,5235,9422,521,3249,2007,76730.69448999
24735713.853149414,841007.6779862441,19948,16881,3067,25.6038168,21268,13498,7770,6288,12125,545,3618,2415,110657.661558581
19809499.314552125,820127.5820590679,15526,13107,2419,20.060180159999998,16689,10500,6189,5185,9643,494,2817,1953,63304.454373917004
31788990.25052293,763527.8311371575,15432,13061,2371,19.71799789,16785,10295,6490,5347,9321,493,2876,1880,89064.49568551999
21726637.9346013,760504.5882947509,17590,14469,3121,21.257445367000003,18305,11208,7097,5843,9865,591,3458,2497,73792.30380451701
38804140.066459246,727354.644109684,17931,14496,3435,21.675057919999997,17624,11382,6242,5159,10337,605,3352,2577,118944.107043003
31031244.505763795,729234.9849851768,18470,15168,3302,22.088098215,18747,11453,7294,5946,10386,624,3954,2663,111257.07438221798
21919605.237868007,2624827.159348384,17752,14664,3088,21.505119565,17619,11191,6428,5481,10069,524,3687,2497,84353.035552398
21015614.39395758,742180.8285873948,18005,14780,3225,21.21491915,17383,10800,6583,5523,9862,536,4142,2633,74145.363688075
32995055.527438175,713367.7872919779,14573,11664,2909,17.491136645000005,14147,8999,5148,4456,8263,508,2863,2361,101220.192288468
16395190.235118106,711851.9189182626,13394,10546,2848,15.842892464999998,13355,8266,5089,4290,7556,552,2528,2325,55187.17673436
21199821.615451407,735502.768969966,15514,12155,3359,17.67936199,15497,9216,6281,5079,8371,522,3084,2755,85598.43177522301
61084547.78788792,760382.9068366931,20003,15860,4143,23.8233527,19430,12448,6982,5446,11329,667,3681,3224,196596.885312137
39347408.678845175,800244.4807619269,20166,16045,4121,23.276799722999996,19786,12181,7605,6168,10815,688,4179,3228,138301.854669557
30704096.371500876,781612.4751152671,18551,15634,2917,23.822444499999996,19020,12618,6402,5316,11387,612,3250,2376,84254.61511932
38384636.18318798,756392.7773980391,19276,16102,3174,24.43426488,19602,12850,6752,5630,11657,613,3477,2513,100471.285980872
42046940.07441787,742481.3977653229,23563,20470,3093,32.941064635,23281,17717,5564,4726,16086,553,2951,2451,113885.32115968899
27201527.828147374,766637.7787580057,20987,18258,2729,27.70965952,21961,15051,6910,5799,13859,607,3459,2183,93563.01641795298
17646128.269515686,761213.1340007199,16532,14050,2482,20.811282610000006,18186,11139,7047,5831,10146,528,3100,1996,50203.666609534004
18381347.52295895,785602.537318736,14064,11636,2428,17.289012435,15317,9176,6141,5080,8247,528,2685,1999,66470.43261704099
19610052.693763826,802849.0893781537,12590,9695,2895,14.197142199999998,13072,7512,5560,4587,6825,559,2434,2228,67066.67203737801
20591080.88487195,851739.2820147469,11964,9761,2203,14.684791760000001,13023,7718,5305,4385,7117,521,2322,1799,87758.965446243
16166051.866228335,859163.7931674867,8783,7001,1782,10.164940295000001,9695,5443,4252,3580,4523,474,1816,1570,53474.345945035
9016221.356776208,864817.8592091309,5358,4320,1038,6.4571874000000005,6230,3399,2831,2471,3095,461,1181,1014,30942.700367253998
17915489.448406827,856267.6705346061,6252,5022,1230,7.440474930000001,7139,3902,3237,2739,3561,468,1354,1150,49137.549846085
22185986.95994167,836342.5097250468,9010,7230,1780,10.69643937,9852,5611,4241,3526,5056,500,1863,1571,55314.868314880994
25197898.657779053,805478.9082927431,9506,8006,1500,11.958021585,10496,6330,4166,3391,5734,550,1946,1412,56159.117663330995
26020996.218710005,783984.1973855731,12293,10427,1866,16.03274594,13374,8540,4834,3898,7704,569,2188,1711,64227.51836309
37562279.91601231,743739.0390991151,14103,12472,1631,19.109528883000003,15626,10311,5315,4192,9156,625,2444,1537,81600.77699924499
21733067.781920988,769736.3902893318,14509,12274,2235,18.522886510000003,15295,10061,5234,4024,8848,607,2526,1866,73555.719419782
21873928.020749334,751541.0830589711,13272,11162,2110,17.081291219999997,13665,9208,4457,3507,8264,582,2220,1694,50460.946980199
35950321.543623336,756724.347773075,14932,12080,2852,18.66806964,14983,10063,4920,3706,9141,639,2331,2327,98015.589099084
25183709.02613143,795165.569313264,23432,20827,2605,31.942752185000003,24569,17957,6612,5000,16437,688,3157,2071,85589.822980174
25298257.742812697,864649.473944615,18635,16221,2414,24.320664805,18890,13501,5389,4146,12264,654,3042,1946,101879.61079818598
43850214.40087659,846415.643755684,19925,17284,2641,25.950763115,19580,13936,5644,4227,12763,726,3627,1984,98451.16060810401
43048886.85669287,844121.457491539,22900,19829,3071,29.056868044999998,22592,15913,6679,4960,14259,725,4228,2469,99978.12408599
48029137.0341928,884356.9882873257,23952,20721,3231,30.43254097,24027,16640,7387,5354,14729,763,4365,2502,127754.064921477
48817888.609971486,909191.7453002498,21925,18979,2946,28.168503960000002,22963,15355,7608,5422,13438,838,3888,2494,121790.53222522399
36368224.46578659,942191.347208218,30229,27491,2738,43.14966029,30213,24186,6027,4665,22465,779,3680,2181,96062.2407707
35342228.72072382,1013103.8037655279,27597,24716,2881,37.296430735,28698,20604,8094,5870,18698,760,4460,2253,114683.17558747299
31943976.360580962,1026561.249576152,26807,23938,2869,35.878609665,27988,19683,8305,6330,17991,738,4489,2236,73912.297955689
85893196.24752018,1045780.553295562,32141,27909,4232,42.453396395,31487,23327,8160,5999,21122,801,4849,3111,171005.387721695
72494627.22013181,1093187.1063500599,29895,26027,3868,39.081401510000006,29618,21443,8175,6042,19471,800,4878,2928,158691.962335488
59664738.37321499,1118746.5660365182,32553,29457,3096,44.63573345500001,33125,25555,7570,5647,23427,718,4185,2398,117187.67767114301
52901627.456763715,1162234.9100611492,33038,29596,3442,44.479049229999994,33228,25134,8094,5860,22951,798,4759,2606,121637.33367543099
47359569.105407126,1201542.1268894486,21968,19029,2939,28.442067815000005,22020,15306,6714,5107,13408,753,4189,2239,110944.02939680501
114983553.62191463,1160511.4990602108,22120,19289,2831,27.508173504999995,23597,14601,8996,6520,12793,728,4950,2206,193963.97831872702
91994276.4288105,1152627.9231460446,23145,19923,3222,29.86391424500001,23525,16117,7408,5522,14236,720,4077,2475,158653.160309969
70821122.66955121,1313729.7471400632,25825,22467,3358,33.710205075,25764,18631,7133,5571,16734,702,4099,2450,134602.445943013
84316214.75948122,1213584.4897569346,26083,23232,2851,34.23918429500001,26077,18991,7086,5691,17406,681,4456,2166,196345.826639237
53437722.236495875,1231157.2458637108,20746,18148,2598,27.595929955,20795,14982,5813,4736,13512,589,3324,1937,109425.32811438073
42388614.84428179,1245851.1000831707,19928,17723,2205,27.286427855,19909,15095,4814,3944,13760,572,2866,1694,88159.271944415
85118118.21737817,1171893.2997130975,25848,23206,2642,35.548039194999994,25152,20032,5120,4255,18495,604,3413,1959,117439.75581355201
58031701.22453894,1189144.6093671746,33370,30451,2919,45.99751937,35391,26505,8886,6567,24116,634,4137,2153,117837.524709887
43308718.87080234,1215676.3749028419,25815,22953,2862,34.44478254,26026,19115,6911,5417,17216,633,4138,2200,101009.40330932701
56633721.570105016,1234952.2787589477,28555,25281,3274,37.119408515,28161,20235,7926,5925,18268,693,5154,2404,136223.62728534098
76847583.60945778,1218123.0219669447,26622,23728,2894,35.220104469999995,26446,19020,7426,5781,17379,650,4849,2140,160446.81785928702
48972315.06423913,1201030.5441875856,31470,28638,2832,43.04950837999999,32084,24412,7672,5948,22491,618,4443,2158,99078.368709121
38130252.094242334,1214599.8185801217,27598,24868,2730,38.83155097,27041,21096,5945,4849,19622,589,3974,2127,94387.322206966
43134811.266156904,1329371.0836818707,24118,21516,2602,33.97436006,23773,18176,5597,4562,16537,572,3554,1971,156326.59749935902
49772322.153579086,1337822.3671666158,24257,21415,2842,32.17628209000001,25908,17341,8567,6347,15590,613,4270,2173,111468.069134525
51904310.22062705,1320094.9669671536,24690,21955,2735,33.975832894999996,24565,18401,6164,4887,16912,597,3791,2095,107130.206573983
45966212.046345785,1290988.7758960128,23516,20901,2615,32.23381091,24242,17409,6833,5398,15490,581,3763,2047,87755.642089009
65531788.70747174,1282731.5447404515,24375,21503,2872,32.89083047,25018,17662,7356,5875,15824,615,4075,2180,139158.028148499
93169248.38002919,1210421.7529772343,24081,21169,2912,32.64384304,24322,17491,6831,5441,15696,609,3836,2192,153414.74712558277
36137452.92368279,1207003.0217277864,26394,23531,2863,36.45795917499999,26094,20412,5682,4681,18483,580,3317,2115,74298.124276057
62348923.067766465,1275729.3144244333,24589,21680,2909,32.630158835,23651,17286,6365,5078,15511,628,4547,2096,190501.564462012
92271682.11830182,3234919.869019666,30553,27192,3361,39.61766877000001,30979,20860,10119,7675,18606,630,6449,2448,263865.446945139
49080205.47358225,1418513.6209284032,28906,26127,2779,40.080585684999996,30125,21773,8352,6865,19543,571,4538,2125,157068.501724385
71411186.81680751,3404468.6671043294,32597,29769,2828,46.656168905,32844,25893,6951,5586,23823,620,4061,2069,233307.745402839
46901898.06092389,1607844.1023888858,34114,31688,2426,77.85604808500003,30173,26289,3884,3312,24386,539,5286,1935,207843.44609636904
47615954.75774232,1097894.8630992055,32165,32131,34,311.3346633869999,28191,22732,5459,5084,19979,819,8428,193,2797.0877423869997
66824808.30180174,1603619.279185626,23953,21506,2447,76.68692623,20402,17602,2800,1933,15871,618,3758,2509,357389.955131033
10118170.59372124,243881.7617604106,23568,23566,2,86.32859958700001,22549,20297,2252,1576,18555,566,3380,66,0.004933
16226146.460074667,97974.10351896459,35870,35870,0,146.371320186,34292,31150,3142,1980,28478,672,4628,98,0.0
85335253.7439709,1901992.3609632354,47026,42897,4129,170.42961851700002,42197,39719,2478,1649,36588,591,3346,4100,630098.60268673
22216598.3131184,1908378.1680228342,40587,38813,1774,139.936012847,37510,34128,3382,2493,31150,555,4774,1352,92946.57022824799
60521882.734921865,3802864.026755758,43733,41431,2302,140.450974111,34497,30846,3651,2128,27835,688,10640,1695,197212.80213712298
51735827.05610811,3812051.001457545,38286,35775,2511,125.72574192166667,31450,28003,3447,2023,25001,639,7852,1839,198568.74548462802
32444381.610239867,1725705.8058481733,28890,26837,2053,95.313049577,23774,21456,2318,1543,19259,569,5466,1505,117196.20801888601
25523254.49165252,1801707.87947314,29866,27846,2020,104.44589439500001,26518,24352,2166,1452,22066,548,3673,1354,144618.66054363796
47231148.52847613,3968353.232233325,32070,29722,2348,110.67312326300002,28775,26021,2754,1830,22829,544,3892,1674,215651.95939354104
55284267.737021714,4017861.1730402135,31437,28999,2438,105.840938927,28202,25266,2936,1958,21946,621,3838,1689,223571.06624150503
54919663.022282146,4003693.3464453993,28957,26689,2268,97.14179230999997,25572,22981,2591,1855,20229,534,3908,1654,194460.33936526597
53358688.27210659,3993398.657935608,36181,34072,2109,123.285049282,33322,29836,3486,2841,27588,519,4373,1514,186893.460218751
55373000.142513625,3943064.706298639,31300,29026,2274,107.656260917,27748,25389,2359,1720,23255,529,3772,1674,185414.56937726802
36188983.9034786,1529334.1499438349,28342,26356,1986,64.512582618,25695,23572,2123,1598,21611,572,2963,1356,135490.5720817914
27511765.57839321,1490757.7965959,32420,30401,2019,71.78604210600001,30023,28214,1809,1377,26275,513,2387,1426,91192.379447821
42138069.723892696,3883175.468468245,28333,26149,2184,63.217382736000005,26191,23662,2529,1721,21415,525,2622,1616,150925.104684414
50173509.23588664,3864616.382423521,37414,35130,2284,85.12959553299999,34983,32584,2399,1671,30198,514,2667,1630,176806.647072142
40709287.735189125,3860425.560386798,24945,22594,2351,53.849300428,22415,20056,2359,1646,17894,555,2757,1662,149881.610018022
77333642.59743625,3795988.729976564,26893,24044,2849,57.564565416000015,23806,21369,2437,1699,18704,547,2862,1895,240900.424982232
89442549.53939697,3776036.355543514,25089,22424,2665,52.970357973999995,22285,19749,2536,1808,17196,548,2847,1800,306213.42818302405
12341332.721589912,1058487.4126703932,19604,17385,2219,40.879078764000006,17516,15075,2441,1622,12934,533,2511,1515,51007.764857500006
12076376.444691654,1060752.5287346093,24183,22017,2166,52.831429308,22031,19684,2347,1631,16978,516,2554,1472,43419.529614244
49724233.5443317,1075623.1107060313,35470,32239,3231,77.983238442,32235,29373,2862,2034,26173,538,2972,2102,152341.52868444397
59926404.401326284,3862551.1845520143,37538,34225,3313,81.14159711500001,34270,31094,3176,2226,27678,604,3289,2197,208419.47347978098
56201516.98944162,3861894.9272876782,33284,30409,2875,71.868885448,29715,26943,2772,1971,23816,519,3586,1894,161755.89124231203
51884969.064137705,3930256.28181671,28760,26137,2623,62.48561801000001,26146,23591,2555,1846,20522,533,2740,1835,151990.22406064998
72514368.26775321,3884899.565463875,29563,26289,3274,62.332037545999995,25860,22884,2976,2106,20099,591,3568,2831,147800.323852523
17241087.323692303,505867.8919746826,28130,26762,1368,63.19966649799999,25629,23622,2007,1499,20721,399,3218,1004,19813.658094550003
17374893.10460057,445982.27877264784,27219,25732,1487,61.541655366,24797,22773,2024,1506,19656,393,3045,1093,24812.036997061
37140536.1240725,3671273.265586169,30592,28921,1671,68.94708195899999,28486,25562,2924,2118,22264,453,3392,1256,102688.041127683
31935065.535298817,3644724.49535712,36658,34917,1741,86.07801605200001,34946,32175,2771,2015,29255,431,2833,1316,86012.678262389
11108292.175903684,3622102.633882768,34941,33373,1568,81.724545227,33430,30498,2932,2163,27491,436,2991,1185,26854.885915239003
38095502.627741836,265404.1654413867,38297,36130,2167,88.757249845,36508,32973,3535,2557,29686,738,3502,1531,59821.633660850996
28914563.550208922,217191.43586422276,33237,31625,1612,77.42308049500001,32035,28907,3128,2293,25868,505,2906,1172,60487.74372853099
