transaction_amount_usd,usd_eth,historic_usd_val,eth_fee_used,ether_sent_out
42873635.03778534,174.64,62579858.77,1.6083479999999999,126614.62028528
47186084.12904796,171.64,139545069.23,1.64682,150825.27288752
55222072.81595937,162.72,55999097.26,1.801884,163946.96841921998
40132110.88154216,161.07,56859907.48,1.5610350000000002,120129.9806713
52541673.46945448,181.79,62489442.61,1.8558959999999998,149129.90883902
66788385.10886083,180.16,60152473.94999999,2.134188,190273.52109323
48281470.93144543,184.34,106137450.69999999,1.850688,133564.88021156003
44303452.17565467,182.09,45258695.64,2.2316279999999997,133803.13017738
45227427.65142129,191.11,45183388.5,2.3405970000000003,124374.42481249
47133513.78381626,183.52,42319658.639999986,2.095745400000105,131311.95763602
41443219.27470332,182.59,85196843.23000002,2.1034859999999997,106096.15622301
35981829.88849383,183.4,44401676.03,2.010246,99779.02359872998
19696968.368677516,183.45,43093393.050000004,1.7554740000000004,57267.67096668
22443206.187507633,181.92,44903552.69,1.8051600000000003,55701.80437436001
52382689.28988955,186.49,42978496.63999999,2.2336859999999996,148612.48055269
40487340.943405926,188.96,53383193.22,2.4756479999999996,81087.83064967
37256222.623052545,191.24,56284880.589999996,2.243892,91485.30454233999
35231075.37045206,186.54,54839908.49999999,1.8802980000000002,94579.25416376
33889921.358777896,183.85,64029748.72999999,1.843842,65006.55920355
16966600.055885453,185.11,64143309.82000001,1.7365739999999998,46692.51551909
21665389.154371012,189.29,70670445.8,1.795311,43798.46781855
37498360.94663412,184.91,75035471.05,2.024694,85153.10016998001
30340380.49531739,187.09,77237573.44,1.8855900000000003,77546.45324982
38377705.56419726,188.1,75687529.82,1.8353160000000002,107226.20610230001
22891431.11037486,184.68,74497037.8,2.062032,61457.85616832
27007609.667260274,180.03,75708701.59,2.0956635,66417.74316040998
25095002.828047004,182.61,80460079.67,1.8769799999999999,58777.454711720005
26116578.153724186,184.2,83649666.94999999,1.915746,64121.77823548
41369493.99251505,178.23,85636498.62,2.184462,102860.12926355
25978169.70390873,175.96,87977577.74999997,2.164134,64050.180811139995
32247668.316278767,174.68,171406054.52,2.0563620000000005,91805.81847369
42911241.92430278,161.18,94573641.91,2.2119300000000006,90790.20577481999
66344632.288666874,150.22,93315355.80000001,2.2398936,203586.04623485
35021843.57757128,152.42,91741746.12,1.883364,124512.35186610001
21766416.809099626,140.42,127834832.32000001,1.7904266400000002,82106.16533437
54033295.269147806,146.22,87355689.4,2.3537640000000004,182364.46635866
34699909.511947155,148.0,86167563.27000001,2.000544,124815.00623187
64480525.61442403,153.05,431871466.85999995,1.8477767999999999,219684.94663423998
22508608.118226215,151.31,98646089.21000002,1.8388335000000002,60447.56596813
29834999.397012204,154.94,231659927.65,1.7104289999999998,100088.59394585
18962862.206481557,152.2,100793669.86999997,1.718346,53309.1536106
18409013.995949887,151.36,100960263.25999999,1.451016,58391.69860427
18505774.689203266,149.36,226891555.23000002,1.819104,61320.896041500004
20398757.822785914,147.73,224796451.82,1.805475,67733.60405014001
24195734.718540173,145.73,97677992.88000001,1.822296,83271.02334737
22669757.562529854,148.32,98277389.72999997,1.8309480000000002,80237.37630856999
27735821.98468406,149.06,94212989.18,0.9405729453546091,108303.24900015599
18338377.527082946,147.79,90065752.07999998,0.238686,73346.98652884
10390911.681770679,151.06,92146903.74000001,0.08332799999999999,34090.81265826
26911001.676194377,147.68,90253265.6,0.265902,90531.46398555
18467875.231712483,145.92,88904639.21000004,0.268422,64202.67106751
13710296.547704851,143.61,88623630.53999999,0.227367,43799.47482263
17632618.925782107,145.05,90518855.42,0.217098,57298.544657520004
16655999.128808942,144.97,95790865.89999999,0.23295300000000002,39078.48147031
15953967.771391978,142.18,96877583.00999998,0.17409000000000002,45789.31671419
12110692.954346374,142.74,98785108.13000003,0.21533400000002095,37066.619257000006
22556621.913046457,132.68,205493124.41000006,0.31474799999999997,82059.09777914001
34919093.423679516,122.11,147610091.26000002,0.46151699999999996,126970.83231359
86922553.28833519,133.07,271976327.18,0.4400759999999999,334505.6597393999
55266750.72570204,128.31,221347472.98000002,0.32269171999999996,231476.48093334
41068115.394355,128.58,260979124.16000003,0.30294599999999994,166236.76612738002
10722951.300335467,127.52,86093332.32999998,0.15773099999999998,35032.570553720005
13982586.678985583,132.56,91131445.96,0.16674,46562.249012019995
54906445.40036162,128.1,295855139.70000005,0.335223,230790.23165566
42793659.82554887,128.02,315993738.07,0.267729018566163,151062.46789111997
42528047.78242031,125.1,314312112.31000006,0.2368212,147878.38671661
42527657.20912758,125.73,324945493.13000005,0.257103,173394.2454946
39606725.305809766,126.5,327053850.99,0.228165,143625.16664921
13898224.73058213,128.21,98673574.60999998,0.17285099999999998,53817.6027261
15062160.288341118,134.55,103613110.58999999,0.14057399999999998,55739.323099689995
21477415.819799922,131.41,101489158.67,0.19666500000000003,80586.70490795998
80017212.83240841,128.91,388587070.65999997,0.229887,315006.27856377
10253417.020825574,130.6,100265005.88999999,0.123942,36879.28699676
14905265.350203013,127.18,102248788.39000002,0.15934800000000002,40467.491940290005
24735713.853149414,134.25,112905280.77000001,0.167622,73593.46583918
19809499.314552125,134.33,110167738.08999999,0.12768000000000002,84164.46034768
31788990.25052293,135.44,103412209.45999998,0.126504,145644.52860954002
21726637.9346013,144.28,109725602.0,0.18005531249999998,76794.31897481
38804140.066459246,143.18,104142637.94,0.21109199999999997,152072.37617014995
31031244.505763795,140.66,102574193.0,0.271845,109354.64540851
21919605.237868007,137.9,361963665.27000004,0.190218,74599.86682518
21015614.39395758,144.88,107527158.43,0.245637,70909.95377436001
32995055.527438175,142.69,101790449.57,0.163569,130015.74244724
16395190.235118106,146.55,104321898.73,0.157605,56687.20221561001
21199821.615451407,143.7,105691747.91000001,0.206955,61929.90236153
61084547.78788792,165.86,126117108.93,0.30168599999999995,171692.92409271002
39347408.678845175,166.22,133016637.60999998,0.28282799999999997,98417.00394459999
30704096.371500876,164.09,128254791.07000001,0.1859235,102862.79832148
38384636.18318798,169.74,128390110.03000002,0.236334,125666.54943322
42046940.07441787,174.0,129191763.19999997,0.19009199999999998,127763.75972777001
27201527.828147374,166.94,127982510.77000003,0.16214099999999998,69378.92576575
17646128.269515686,166.77,126947514.35999998,0.139272,55607.50008420999
18381347.52295895,169.36,133049645.71999998,0.127365,42063.74028659
19610052.693763826,167.79,134710048.72,0.13566,49805.92283575999
20591080.88487195,162.63,138518359.45000002,0.10281600000000002,38854.088017890004
16166051.866228335,162.45,139571158.2,0.0931707,46039.669852
9016221.356776208,160.36,138682191.89,0.04756499999999999,25282.177138209998
17915489.448406827,167.72,143613213.70000005,0.05754000000000001,57680.29804568001
22185986.95994167,169.95,142136409.50999996,0.083664,75229.33268507001
25197898.657779053,176.0,141764287.85,0.08069271,87010.76107405
26020996.218710005,173.55,136060457.44,0.106239,85706.19652431998
37562279.91601231,184.47,137197540.54999995,0.09315599999999999,122021.92542397999
21733067.781920988,179.76,138367813.52,0.121422,47344.74665677
21873928.020749334,183.66,138028035.3,0.11549999999999999,68639.17291934001
35950321.543623336,188.39,142559299.88000003,0.144774,92813.65631534
25183709.02613143,189.77,150898570.09,0.14538299999999998,47116.6586878
25298257.742812697,188.44,162934546.88000003,0.176484,32371.385502030003
43850214.40087659,203.85,172541828.98000005,0.29203439999999997,116659.04003391998
43048886.85669287,212.88,179696575.85999998,0.34007400000000004,102243.25348209
48029137.0341928,223.14,197335418.35999998,0.3594779999999999,87488.10158472
48817888.609971486,223.2,202931597.56999996,0.324702,96927.60670834001
36368224.46578659,228.6,215384941.97000003,0.29110199999999997,63028.85488015999
35342228.72072382,223.11,226033589.65000007,0.31220699999999996,43724.016921710005
31943976.360580962,237.8,244116265.17,0.310548,60418.97353539999
85893196.24752018,266.13,278313578.64999986,0.5091888312356581,151743.63060588998
72494627.22013181,268.56,293586329.28,0.49097999999999997,111246.32787948
59664738.37321499,285.79,319726581.11,0.35214900000000005,91583.58225123001
52901627.456763715,264.85,307817915.93000007,0.40212899999999996,78104.51060156999
47359569.105407126,259.43,311716073.9799999,0.3574363406745601,71608.37050069
114983553.62191463,268.07,311098317.55,0.347571000004893,234967.09797445996
91994276.4288105,282.92,326101492.03000003,0.364518,166506.87230989
70821122.66955121,258.72,339888160.2,0.38564400000000004,139134.11354041
84316214.75948122,257.7,312740723.03000003,0.33350100000489297,130841.65787563
53437722.236495875,265.6,326995364.5,0.281464380287706,91770.91524592
42388614.84428179,262.31,326799202.06,0.23913876,73438.1312971
85118118.21737817,275.64,323020669.13,0.290388,191362.00814443003
58031701.22453894,265.74,316003288.50000006,0.315231,100540.21753643999
43308718.87080234,246.84,300077556.38,0.320334,74443.19299112
56633721.570105016,223.73,276295873.32,0.428169,116910.60402072
76847583.60945778,227.57,277208256.13,0.339486,177240.85454682
48972315.06423913,227.56,273306510.63000005,0.326466,116127.79698010001
38130252.094242334,217.68,264394088.52999994,0.29418900000000003,80779.21626346001
43134811.266156904,218.02,289829483.66999996,0.277977,41521.358037549995
49772322.153579086,232.09,310495193.21,0.307461,102984.60936769
51904310.22062705,223.77,295397650.74,0.30086700000000005,124823.63094054999
45966212.046345785,224.68,290059358.17999995,0.28383600000000003,116829.59934924
65531788.70747174,228.7,293360704.2800001,0.33081299999999997,147382.36847359
93169248.38002919,245.76,297473249.98,0.32904900000000004,225691.89504576
36137452.92368279,237.78,287001178.53000003,0.30909899999999996,77680.39756633001
62348923.067766465,199.68,254737629.5,0.366303,121742.64160652999
92271682.11830182,203.08,656947527.0,0.550452,190495.80043669
49080205.47358225,200.62,284582202.63,0.33245100000000005,87574.13347441
71411186.81680751,194.86,663394764.4699999,0.35103599999999996,133166.57881356002
46901898.06092389,109.78,176509125.56,1.1666969999999999,219391.91609095005
47615954.75774232,135.44,148698880.25999996,0.017045070004892998,348767.8469721901
66824808.30180174,122.58,196571651.23999995,0.513534,187762.66602904
10118170.59372124,123.53,30126714.01,4.2e-05,81908.60507041002
16226146.460074667,111.32,10906477.199999997,0.0,145761.28692126003
85335253.7439709,116.3,221201711.59,0.86709,103652.50431216002
22216598.3131184,118.62,226371818.26999998,0.37401000000000006,94345.60911013
60521882.734921865,136.7,519851512.46000004,0.576282,245522.25810371
51735827.05610811,133.4,508527603.60999995,0.571641,189256.04504092
32444381.610239867,132.72,229035674.52,0.45007620000000004,127261.15794132999
25523254.49165252,122.44,220601112.79000002,0.427644,63836.537852739995
47231148.52847613,136.74,542632620.9599999,0.5445930000000001,129756.46921898
55284267.737021714,139.07,558763953.33,0.555740850004893,173957.28449569002
54919663.022282146,136.28,545623329.25,0.5081580000000001,208531.02416777
53358688.27210659,138.97,554962611.54,0.47302500000000003,197064.86367926
55373000.142513625,131.51,518552439.50999993,0.51198,235640.86475332
36188983.9034786,131.34,200862747.25,0.428093820004893,140046.08014508997
27511765.57839321,124.55,185673883.57999998,0.436044,129696.94675364999
42138069.723892696,132.31,513782946.22999996,0.4844699999999999,167554.75113822
50173509.23588664,133.17,514650963.63000005,0.5106780000000001,199956.20669287
40709287.735189125,136.05,525210897.49,0.518826,149341.37958278003
77333642.59743625,141.59,537474044.2699999,0.639345,305279.69082705
89442549.53939697,141.45,534120342.46999997,0.5901840000000002,326112.8322581
12341332.721589912,144.49,152940846.25,0.46636800000000006,34405.29294297
12076376.444691654,142.88,151560321.33,0.455952,41101.58212071999
49724233.5443317,171.62,184598438.23000002,0.685734645855147,137392.96347458
59926404.401326284,164.66,636007678.04,0.715533,155520.79374557
56201516.98944162,173.41,669691199.34,0.626117746409652,162340.2796212
51884969.064137705,169.92,667829147.4200001,0.574974399352017,153359.17014919998
72514368.26775321,158.12,614280319.3000001,0.7133700000000001,310803.06767133996
17241087.323692303,158.67,80266058.42,0.287196,88846.37419695
17374893.10460057,158.75,70799686.75000001,0.31227,84636.10854373
37140536.1240725,156.82,575729073.5299999,0.36979469234265605,134147.41432489
31935065.535298817,158.6,578053304.9599999,0.38359650000489304,115343.34655034
11108292.175903684,152.85,553638387.6,0.3335849999999999,45819.58039750999
38095502.627741836,172.58,45803450.870000005,0.527832900006048,160919.4871396
28914563.550208922,170.98,37135391.71,0.34626900000000005,108623.0502252
42079677.29754639,187.81,25621803.610000003,0.41953799999999997,152376.22507460002
19756243.282764293,180.34,22765368.240000002,0.37726499999999996,59830.23945248
34532396.7374603,170.6,21634991.69,0.439803,100876.70251455
25923931.5813344,171.0,23051560.669999998,0.3680974852098009,71768.21631440001
35878734.36287749,183.04,22249424.359999996,0.429681,105780.9761344
43544342.877869286,185.68,16303142.560000002,0.44706900000000005,132902.63300907
36719507.019243464,187.7,63074910.28,0.40284300000000006,95746.09300196
33984375.98754173,194.39,64298787.89000001,0.48976200000000003,90009.39803461001
14231136.84218291,197.78,67812142.26,0.48087899999999995,29890.46827451
30059019.360927906,196.78,72736218.93,0.47745600000000005,62953.45567766
21006985.746999115,196.86,71835359.0,0.454566,55676.740899610006
73744924.95068707,215.55,79000140.79,0.7302120000000001,170217.91019853
41700114.61530312,206.27,87620329.41,1.2181259999999998,71886.85468259
32579180.16834407,211.98,89143106.25,0.40483800000000003,78941.84045067
15775399.313727453,214.15,90417285.13,0.324933,35959.66995916
30056301.831617184,210.06,89296849.3,0.32032455002446497,70068.69009551001
35231179.36244703,206.94,85056431.88000001,0.4585627267616851,92130.68764621999
30336250.991286393,205.48,81327418.85,0.421549590004893,81398.80104689
36405671.84149953,199.1,79643634.5,0.555658110035721,89263.28049620999
54926197.03062476,212.37,79169558.17000002,0.615132,142894.08810372997
39610219.64557341,211.54,79295067.96,0.663621,92556.26953794
29805312.214997493,210.1,80157360.77999999,0.5468189999999999,67541.65907112
50740566.851955265,187.84,74201061.73,0.84903,128243.38239916
39322610.77177896,185.88,76625763.92,0.612192,97090.80275824999
45736798.78713082,189.9,78626659.96000001,0.821457,119452.09471096
59627920.69260854,199.85,105474905.49000001,1.4521709999999999,157216.52009598003
40429280.52923798,203.32,102548432.91999999,1.598564100004893,110948.8371576
26703403.4617443,194.65,101006963.28999999,1.1182500000000002,61243.07197201
13427543.218415203,200.51,713693012.0500001,0.8341339999999859,29269.867309269994
16059813.123555126,206.98,92705174.78999999,0.829752,31598.59642441
38989304.998284645,214.73,111781064.39,1.6888619999999999,101260.54295665998
22088849.432800423,214.63,114090523.74000001,1.5329789999999999,45879.012402550004
26612463.000909355,209.85,96652091.62999998,1.8315989999999998,57759.64435473
37335226.12556113,198.56,110231854.47000001,2.0879459999999996,87522.33514112
37179755.56625344,207.28,104264161.6,1.4647080000000001,115695.31644728
26324511.674164727,206.7,102180057.07999998,0.7545719999999999,67986.23340460999
17197118.33003821,199.78,97151683.71000002,1.150023,47019.62366519999
20191972.04857473,204.1,97224111.58999997,1.610196,54347.343384470005
16406643.763204314,201.03,89917138.01000002,1.6538760000259352,38378.24823494
21582713.141496163,208.34,96720260.04999998,1.8714779999999998,60163.23840952
33650358.04103053,220.3,93730406.05999999,1.8818520000778047,95706.13506659999
45319751.710628495,220.56,88436226.06,2.1411809999999996,114941.61352722999
47533356.56825046,243.57,97444211.14999999,2.247399,97073.68418164
27653790.052036468,231.73,106449823.78,1.553643,30157.405056420004
23668401.92750398,248.21,108646744.75999999,1.603854,58338.471849099995
34646793.36806846,237.81,104820540.56,2.039089500058926,71381.93561648
19485032.7071698,244.56,105577549.93000002,1.407357,44217.876905319994
27934484.773005456,243.35,106129841.35999998,1.7330040000000002,55140.387175719996
16613192.084739784,240.08,105772797.92000002,1.522752,32328.756389640002
14549862.816936878,242.08,104867274.97999999,1.343538,33573.477053610004
18451168.099433128,244.75,106113473.54,1.754772600004893,37706.86674063
25247349.57784786,246.47,105868113.65,2.05779,52752.08675988
16078874.179081373,244.0,103527383.64000002,1.74027853125,35522.100333689996
33762201.08766028,248.01,97993076.72,1.8848969999999998,82606.51736125999
39881240.14161053,230.21,95228304.23,1.9616310000000001,77301.23350554
18786275.21414603,237.54,98164384.94000001,1.6898069999999998,39705.31122301
9981648.843668032,238.21,99493522.11000001,1.24215,18711.789239179998
11672135.439156808,231.61,96303932.50999998,0.977907,26112.61875638
24724568.314112358,230.98,104880944.49,2.39526,34444.27089474
21063575.514586225,235.35,105981730.86000001,2.1713999999999998,46385.1642965
19812760.27840002,233.76,106464429.65,2.3186310000259347,39757.06627345
46631666.060074985,231.24,93556465.42999999,1.9715639999999999,126205.25072653001
24016968.46960074,228.71,94068869.79999998,2.248554,49090.57262251
13830645.811522426,228.89,97389190.79,1.5184889999999998,23084.94254735
14761697.611352045,227.83,95250881.41999997,1.3008974999999996,36257.00908048
44471266.437622145,243.3,97396862.22999999,2.68369395,100035.11613370999
35242587.286343366,243.16,102438146.96999997,3.1719985499999996,61918.98441914
50294021.31285508,234.56,107269726.89,3.1010280000000003,89127.28382364
16691328.827574577,232.35,104726170.52000001,2.1824145,39167.55528762
19026455.199584942,229.46,104636317.88,1.991556,38952.747288269995
24057678.02927142,220.81,110319122.74,1.91268,32637.057879230004
16319115.548093589,224.99,112878188.41000001,1.8499215,34998.12689112999
18593042.215291675,227.86,115282756.63000001,2.322831,38637.375561999994
19476949.04908372,225.58,113344215.11,3.9382140000000003,44841.23964599
23478873.879617434,231.05,111767243.71,3.165708,60305.20898971
23421187.474707637,226.49,110095648.91,2.7294959999999997,50479.92105528
32041198.390259538,225.15,102831134.43,2.832795,85794.36910757
14839345.777720083,229.34,104924510.35,1.7829481200000004,31932.939863479995
11837897.857026143,228.03,104307801.09,1.741194,25967.94253694
40177929.38360611,241.76,108352173.12999998,2.9161650000000003,87671.237294
26861232.993439246,239.35,104427492.75,3.0858660000000007,62010.9913753
71762150.75070414,247.11,99754199.02000001,4.006107,161221.83109832002
44710857.222041614,242.08,102399470.23999998,3.4820519999999995,82630.81833601999
20512850.508204024,241.21,104150050.05,2.5941195,38083.79572459
13826457.960487219,239.25,103911260.27999999,2.1732270000000002,27587.320113809998
15762329.746473128,242.84,106381290.78,1.8241020000306387,30537.931582850004
39030735.289208815,239.53,100445203.5,3.58189965,90762.93599277001
25814608.162408236,240.44,101646482.75,2.846193,51921.061796220005
18358386.346391547,238.42,103649164.43,3.5450310000306384,32665.22661581
32067290.30030023,233.61,106589546.11,3.694824000030639,58023.10307258
20598013.158972103,232.77,105628219.88000003,3.9372272522127294,44988.14237549
12895505.558676515,235.84,845885314.55,3.073451952,23720.800409209998
12060572.61694635,239.22,110734986.25000001,3.495156,24166.729875580004
20048754.910177723,236.16,111834490.22,4.774602000000001,37031.832330560006
46971396.3996554,245.87,108190608.75000001,5.586346500148491,112183.54438013
62466709.63919237,264.32,98201035.03,5.412666,152547.37332833
86895500.39343366,275.65,99093499.83,6.1106430000000005,163544.43367044
75120672.33129802,279.6,85416356.12999998,4.442445,161240.01406488998
77154688.11035462,305.67,77693904.63999999,4.22249105838,151547.74169116997
65572261.94225606,311.47,81647595.28,4.204599,101193.95021696998
90321510.33034682,322.39,73740149.34,4.422536999999999,156875.61261614002
56002815.91283539,317.47,76643009.51,3.0722580000306383,81540.23013948
60179200.311280124,318.27,64332560.38,2.4610529999999997,114080.79019739002
68488144.85800657,335.25,59428740.980000004,2.4162474000259353,114482.10008133
82045105.89586435,346.81,61466135.01,3.2842950000306397,118405.99950041
76730319.12009819,387.41,70275652.40000002,2.621598,96693.50401378001
72478071.7047495,371.93,100708996.79,4.1804154,52632.876429820004
73343145.39307933,386.1,113569833.16,2.446542,83199.49680754
63432220.769086905,389.79,113359989.38,2.4226650000306393,82947.28969225
86610037.90088099,401.12,117559287.65999998,4.5507,106761.94097661998
52157906.04090217,395.07,111269498.35000001,3.821330100004893,71643.2080048
69024234.0805559,379.57,114792003.86000001,4.349205,80401.01763459
26957559.023731768,397.56,122408357.86000001,2.9783250000000003,31082.312434640004
46979726.602135636,390.28,116875273.63,3.5155260000306385,64300.40744940001
65774474.18402498,395.84,103197764.72,5.430453,102446.65825336
61973041.0371412,378.94,110883749.67,5.811944496,65508.85359883
58954309.151725605,387.19,105003569.55,8.787261,86618.30637374999
130170311.44905208,424.97,83157345.49,12.607434000000001,190280.48916211003
111304098.03844723,438.51,83226609.88,11.493908999999999,130737.71627505
32624858.361755945,432.63,90010104.94,4.83819,27244.61703985
50153034.35524451,433.85,97385328.83000001,3.8533950000000003,51606.40820249
91624037.72311795,431.26,84439344.36999999,4.413049137294337,118305.81064565999
66646889.547478124,422.38,95581168.57000001,4.91043,63457.19787331
60625249.64835596,407.85,91256152.51,5.0834490000306385,75395.88495569
61323564.74021551,416.04,82361626.5,3.685122,86456.20878030002
66478968.84726825,387.98,78840284.56,5.525919,82875.07435365
41394621.42978171,395.46,84481181.85000001,3.339000000030639,47257.43414305999
25882004.947557256,390.72,78345715.16000001,2.372601000030639,39363.91908382
65504559.31039312,408.03,70512374.46999998,2.820867000030639,94029.63033976
60629863.52251813,383.34,69981382.41,3.515526000030639,74097.21656598
45535728.72137969,386.02,69465307.34999998,2.785965,60197.513905190004
41984797.33991917,383.18,83314136.84000002,3.3456989999999998,35934.99693914
57006218.2796272,395.54,66877254.010000005,2.417373,96146.27575346
64256073.929035746,398.79,60542999.41999999,3.156825000030639,89316.32869245
139963892.5648626,429.04,35015983.940000005,8.739969000000002,197948.75987282
123618235.7977027,434.1,5228690.170000001,10.790325,176588.34466448
260933861.37982625,475.81,26714720.909999996,24.217032,336058.97593791
574163684.6584647,439.83,1350934624.8799999,26.828759999999996,704344.50477102
191543047.2928866,382.46,104845923.26999998,22.631271180000002,285801.00655746
133298492.04992734,385.91,90756433.28999999,13.04579696,191969.38669515002
89697193.10622911,335.24,77113535.78,14.277165000000002,136118.5019005
105321322.84280287,352.69,74143093.35,5.992539000000001,159874.16190491
71452925.39170453,353.7,71213954.70999998,4.5337950000000005,104999.91359607
47872931.881240554,337.45,70031985.99000001,3.461157,67259.99621462
51832470.72439156,351.15,57994756.75,4.207035000091917,94881.78834244999
114463134.20312971,368.09,17985355.270000003,8.630191500025935,213446.54216398
64852574.7309012,373.99,16575003.290000003,7.726172999999999,88813.69200699
490454790.8831173,387.88,1048522739.38,6.625114999999986,671504.36816385
80843128.57306892,366.33,136309646.61,4.9622118000612785,112430.26164344
88786440.95518856,377.24,136330988.01000002,10.931025,122799.56289278
61276583.273959085,364.19,147892366.51000002,10.157867999999999,61564.89073381
71614094.22053951,365.19,173565320.76,7.8331469999999985,63302.36463540001
83700070.6471461,389.49,177413643.43999997,27.726489000030636,116868.49915073003
93807975.9480082,384.66,175939876.79999998,20.779247999999995,120548.83361233001
45895434.85605832,385.36,172263109.32,7.561659,64567.56817581
41984209.721263334,371.06,166252124.84,5.940984,55687.6185905
75150947.92997508,340.19,185475152.36,9.988293,61887.82445266
53760968.4585661,344.25,193912111.56,7.486311,68590.07452693999
295241510.8072704,320.19,936565445.7199998,6.0890853333333235,442935.66798847
45815084.38872879,349.18,357884267.09000003,4.949175,52681.41360978001
43449110.53333011,352.02,351484769.94,4.735479000000001,75134.17819364001
30291922.12594583,354.21,356819680.65999997,3.4277827500000004,37984.21848126999
36960133.74368267,357.67,356874522.63,3.8357760000000005,56394.19212921
35690092.89154381,354.01,341191330.74,5.361153,67569.87013843001
36006871.66458209,359.92,345330534.0699998,7.959462000030639,51785.56889117
30251704.28345621,359.86,343819373.34,6.454350000000001,44194.29495049
33379471.145473246,353.09,338182710.34000003,3.9060000000306387,46036.42083100999
45758480.42114539,345.83,339451165.4399999,3.9573660000000004,53989.18143735
31929878.29143904,346.32,1008213488.7900001,2.5010790000000003,44108.314195670006
33254575.37733694,352.67,349902962.49,2.5883339999999997,43977.37395734999
42950676.98076307,353.84,356694527.51000005,3.559647,52678.07578859
29723597.921811797,340.85,351398053.67,4.269699,31869.96651658
37304969.56943602,341.91,363678537.14,4.382511,38133.40182715
40361419.94838814,351.2,383521003.75,3.201534,43222.987837399996
38362896.52286984,365.41,389255608.93,4.081476,66018.55217181
41263036.93966311,370.88,398910821.46000004,3.2920019999999997,50411.57623937
24395262.51841698,374.4,401379927.61999995,2.0223210000000003,34103.37240157
60176150.29404701,386.91,399231713.54999995,3.8547389999999995,97807.71403378
53922121.844929494,381.41,380390562.42,3.8682000000000003,87875.60761141001
52060576.46209766,379.04,364430956.6699999,3.537135000030639,86532.97050201
42550462.66131153,377.82,361197978.8000001,4.380495000000001,58942.524443300004
87969906.3429336,365.58,313817841.16,3.799614000030639,169226.95891244002
29292022.882693026,368.53,309475928.15,1.501836,48849.55635702
26440338.98901422,378.44,244557256.92999998,1.440768,34827.08467893
44717702.750034496,379.41,312469900.2,3.158520870030639,67244.34209529
52765862.57954949,368.83,294071440.3300001,2.9387820000000002,84604.75699435
98242810.18966737,391.46,1300786985.4600003,4.730905666666662,154150.79490654
77959218.28733072,414.5,277632998.53000003,4.878783000030639,128623.68651693
38611166.47440138,409.57,270653237.86,3.9628680000000003,51569.81921446
29681790.724602297,412.52,279337239.54,1.53741,27791.12874359
42674189.2621638,406.3,266357432.48,1.6695210000000003,63281.73863839
64548273.97204156,393.11,261420042.47,3.32556,77331.39578331
82347644.16112626,403.74,236783769.1,2.4392550000306388,141212.8144
67899826.00074907,388.77,247497491.38999996,4.32522300008486,62169.84585393
36068510.46134261,387.54,240987660.95,4.375622999999999,53866.437533209995
61047264.42517432,382.76,239919487.51999995,4.56462300003064,77554.77654843
30217183.395368744,386.76,233881046.65,1.6493421000000001,49825.21023700001
30247577.45893177,396.49,241971580.59,3.251220000084861,35340.46027566
136583256.5883048,383.61,868431306.18,5.72348034003159,314079.67400205
100130668.06314237,388.17,88892293.58999999,3.943443,183699.9182025
77809123.77851094,402.66,842894683.0400001,2.7401429999999993,127018.65603566
83431297.25269856,416.89,42427762.48,4.518444000000001,133206.67536922
104279534.34356454,456.32,41906741.53999999,6.78006,119168.30302144999
93589596.49140938,435.82,46557889.120000005,4.396728,99553.73760768001
39693666.94141791,454.74,44705996.440000005,1.5395310000000002,47882.036081189995
61304832.91169485,444.45,45608382.50000001,3.0146339999999996,66775.70277198
68921084.39419779,450.86,34470501.66,3.922884,89469.53230412
64202802.76679837,463.91,9282193.29,3.567732,97366.94155545002
553266197.5904053,462.78,873105938.32,4.176381999999993,627266.2143092799
64555142.84600053,476.87,161399176.85000002,4.7829809999999995,78822.51841132
49350874.253967896,461.03,161376968.94,2.101659,47699.23181415001
41981978.00316085,448.51,155031981.01,2.1129570000306392,48960.5931828
61323501.9515398,461.01,145158447.3,3.929331,81863.87786645
71660438.0341662,482.71,132804455.94999999,6.6080700000000006,94023.55045956002
112922669.69860098,478.76,135624066.44,8.303589,114038.2567952
76413875.48276055,471.82,136025214.82,3.264100978590459,78353.352784238
105438493.66380407,510.43,138535606.79000002,8.464882440030639,111734.40155194998
116050015.76948267,552.26,153995252.98000002,5.6431200000259345,101295.96538136
96545821.58396906,560.01,172141032.71999997,5.322219000030639,69972.32445267001
138760451.4531787,609.13,198116117.63000003,3.960243,104895.42189148
119074857.4868791,604.98,239331692.05999997,5.326167,63303.13119353999
98364331.89311558,569.4,250590299.47000003,2.416008,63995.88795135
119461727.44888255,520.22,267307631.17999998,7.800345000000001,77850.87667739001
48058595.84970489,518.83,263861063.79,1.232763,50519.64019947
42875199.102254756,537.99,257574023.14999998,0.5277719999999999,53557.63260215
33948340.150862016,576.0,276311304.42,0.5609729999999999,28979.970657609996
124781944.49327612,616.14,309421158.25,4.003986000030639,90047.28471482999
91728066.38516665,586.23,323783485.24000007,5.173161,54268.27635548
54172073.98691078,598.26,324433359.1000001,1.395702,49516.616607259995
61602302.13065973,616.55,332849672.36,1.470399,51146.40965913
57947752.14500672,567.67,328365146.0600001,1.9321259999999998,31712.40223314
56688400.22943851,596.93,340605862.54999995,0.920073000030639,51390.04011486
44289601.83916451,602.3,332057692.18000007,0.811734,46390.69534643
34683950.71273499,591.36,322728595.51,1.0393949999999998,32088.504892340003
