transaction_amount_usd,usd_eth,transaction_count,transaction_count_sent,transaction_count_recv,eth_fee_spent,eth_fee_used,token_tranfers,inbound_transfers,unique_address_recv,token_contracts_count,unique_outgoing_address,unique_incoming_address
11649469.435218727,196.19,1626,596,1030,0.3843471,0.3009539993423149,0,0,0,0,503,872
16003586.960439714,197.85,1595,536,1059,0.34352946,0.2976871386241464,0,0,0,0,470,887
11969403.994542664,198.73,1597,521,1076,0.33183363,0.30783295049988735,0,0,0,0,442,908
10931306.345136771,201.02,1566,504,1062,0.3243024,0.34164292875065294,1,1,1,1,430,883
8001841.4996737065,199.47,1214,325,889,0.21218043,0.2635864037125127,0,0,0,0,274,767
14498903.589921223,211.3,1511,426,1085,0.27308175,0.306495625932316,0,0,0,0,351,895
12454655.880902091,209.7,1779,520,1259,0.33155511,0.485366719617915,4,4,3,3,460,1045
18789621.745881923,219.56,1769,623,1146,0.39955689,0.4725781028019219,0,0,0,0,528,935
16051773.462298794,217.99,1660,525,1135,0.337947,0.4103710171698714,0,0,0,0,437,947
22629976.17081876,211.29,1586,524,1062,0.33425082,0.38841318210445186,1,1,1,1,446,882
15114666.75778307,209.39,1555,497,1058,0.31721619,0.35336180147481894,1,1,1,1,422,907
4805966.509934695,211.9,1215,271,944,0.17287515,0.2000042111199393,3,3,3,3,243,802
6341261.762223264,211.7,1248,308,940,0.19827315,0.13157388737823048,0,0,0,0,268,815
9387230.1490537,210.81,1609,458,1151,0.29427942,0.29678285844597513,0,0,0,0,393,987
22544803.04134743,206.42,1676,599,1077,0.38394573,0.27967562165314996,4,4,4,4,494,915
38348067.74199186,182.72,2346,1052,1294,0.67220508,0.5018000594921374,0,0,0,0,729,1062
33316683.96486761,181.53,2004,864,1140,0.56070834,0.4907816703234723,0,0,0,0,655,957
23454639.587777205,174.84,1836,734,1102,0.47016342,0.36954513770670666,0,0,0,0,532,933
9711321.352101328,174.22,1328,368,960,0.23464242,0.21527678406220854,0,0,0,0,284,807
13891239.173626788,177.53,1368,377,991,0.24227085,0.24016709641527093,1,1,1,1,309,832
97884527.79356381,148.22,2807,1076,1731,0.70231686,0.652718144337856,1,1,1,1,697,1390
107704628.5524575,130.74,3104,1376,1728,0.890487,0.742337059670389,1,1,1,1,919,1333
30873696.62496914,136.5,2155,893,1262,0.57350898,0.4085373728436125,1,1,1,1,645,1042
13523960.391897822,124.83,1680,629,1051,0.40403052,0.29898656466041085,2,2,1,1,464,885
32245689.382940788,123.37,1958,728,1230,0.46438521,0.38843424759395845,0,0,0,0,543,999
34366480.28692564,112.75,1739,574,1165,0.36580503,0.3211643353043051,0,0,0,0,382,920
46845840.94531916,116.75,2286,731,1555,0.47086761,0.5520074956827962,0,0,0,0,548,1160
24717430.735841393,108.87,2158,885,1273,0.56426277,0.4343920313009337,1,1,1,1,613,1046
21544284.842863925,110.19,1898,764,1134,0.48560481,0.31408506472604536,0,0,0,0,594,931
27015496.435572736,122.88,2084,845,1239,0.54417711,0.443142344362893,0,0,0,0,598,989
20795916.41219417,117.48,1948,714,1234,0.45564075,0.5179382632725386,0,0,0,0,551,986
13689563.500795536,112.87,1786,648,1138,0.4307999088,0.6731662572805239,1,1,1,1,468,912
8629686.606904222,118.5,1426,430,996,0.27609783,0.36430298919358717,0,0,0,0,312,835
8388596.549527684,115.96,1318,356,962,0.22924692,0.3266929257716458,1,1,1,1,295,791
17887246.902013402,108.23,1875,633,1242,0.405396,0.4662631028673327,1,1,1,1,504,1034
12434035.035990134,109.82,1718,614,1104,0.39304839,0.39786545770966003,1,1,1,1,473,928
21906214.467244975,101.57,1925,705,1220,0.4507941023436557,0.4658316680315353,0,0,0,0,534,965
35448192.372003146,90.43,2198,840,1358,0.53891532,0.4890461620309154,1,1,1,1,525,1037
48575425.672297224,93.61,2428,979,1449,0.62477124,0.5295663239443009,4,4,4,4,656,1122
37322261.81562798,91.44,1733,645,1088,0.41541123,0.2495131647427583,2,2,2,2,415,872
29343041.89558892,94.42,1578,557,1021,0.36328089,0.21592382038069624,3,3,2,2,371,876
21050321.828721784,90.7,1865,742,1123,0.47691948,0.3238430537264164,3,3,3,3,492,945
20098578.79716475,88.05,1825,691,1134,0.44269275,0.3111000729951731,1,1,1,1,460,911
15920478.130697535,90.52,1636,620,1016,0.39983442,0.28336622438483705,0,0,0,0,430,832
19519209.95721387,86.39,1812,717,1095,0.45732822,0.3612123170517929,0,0,0,0,471,874
22514586.154034678,83.9,1771,696,1075,0.44920149,0.32714873004722095,0,0,0,0,466,885
8753093.096949402,84.27,1516,518,998,0.33354108,0.21528996594015723,0,0,0,0,342,811
7487013.047208181,85.39,1375,418,957,0.26804202,0.15666315072195605,0,0,0,0,326,797
26306538.79810089,95.44,2084,757,1327,0.48628716,0.3828585227006634,0,0,0,0,513,1057
32675089.513951067,102.44,1837,620,1217,0.39964209,0.3741156831761017,0,0,0,0,471,926
45426602.01839119,100.63,2297,958,1339,0.61270617,0.43764488590013734,1,1,1,1,651,1037
27651191.826425176,116.43,2094,821,1273,0.52731495,0.4551156594766816,1,1,1,1,564,995
30192746.602765888,109.44,1994,762,1232,0.4887561,0.4365201163768197,1,1,1,1,516,950
9398959.302958423,118.36,1406,425,981,0.27249381,0.29577259540393996,4,4,4,4,303,797
18520694.226171896,131.56,1748,610,1138,0.39193674,0.37455349563081064,0,0,0,0,402,895
69791634.04419261,140.87,2325,928,1397,0.59676348,0.48972691978509714,0,0,0,0,569,1066
17101851.916462578,130.99,1489,491,998,0.31828929,0.3190021277620828,0,0,0,0,298,748
12496591.29242781,132.61,1482,501,981,0.3222093,0.2785904045044933,0,0,0,0,317,815
17205256.738984544,116.72,1738,712,1026,0.45843555,0.30474458294948303,0,0,0,0,489,833
23804531.22399649,139.73,1866,680,1186,0.4399968,0.37867894522729983,2,2,2,2,487,936
20702664.40911044,137.3,1526,458,1068,0.29518755,0.29733357568480695,0,0,0,0,322,864
17160191.15004191,141.33,1553,437,1116,0.29126677765923,0.4145488308470581,0,0,0,0,313,858
17419140.95762687,133.49,1558,480,1078,0.31181028,0.32871501179553775,1,1,1,1,378,899
15118770.482218042,142.66,1194,295,899,0.18866208,0.2256606924491615,2,2,2,2,220,754
32048334.93979762,156.57,1983,732,1251,0.47100999,0.338733875024532,2,2,2,2,537,1032
22180859.633963544,149.44,1793,724,1069,0.46702332,0.2863481513802325,0,0,0,0,551,907
36372221.59620245,156.04,1908,795,1113,0.50755995,0.35303933965337064,0,0,0,0,569,920
19109165.852623284,156.23,1653,530,1123,0.3421911,0.28463836884682103,0,0,0,0,409,845
68776466.56833634,158.61,1575,564,1011,0.36208254,0.29686717777891797,1,1,1,1,389,797
30143456.298028592,152.09,1860,687,1173,0.43853463,0.3734084962227806,0,0,0,0,523,962
33797010.58913091,151.1,1866,779,1087,0.49878414,0.3354382387056092,0,0,0,0,567,888
23680047.21647897,151.17,1740,697,1043,0.44469681,0.29884396715574113,0,0,0,0,588,853
20810432.737691637,127.96,2030,899,1131,0.57680112,0.3582505131048043,1,1,1,1,650,916
16876369.300272565,127.16,1759,744,1015,0.47758431,0.29191414404755045,1,1,1,1,591,852
4176700.6435183682,125.83,1278,363,915,0.23320854,0.22383519142865638,0,0,0,0,259,786
6745931.33266965,116.56,1417,430,987,0.27674403,0.2723153395691474,1,1,1,1,340,821
35649131.30238174,129.74,1768,673,1095,0.487500492,0.6372826953450296,0,0,0,0,487,933
21100645.13842244,121.22,1695,606,1089,0.39163947,0.4148344323005004,1,1,1,1,468,917
11132641.55872756,123.12,1516,529,987,0.34224633,0.31952963182078997,1,1,1,1,388,826
19652117.07328294,123.72,1522,503,1019,0.32285892,0.314866019585305,0,0,0,0,382,834
10689056.123260818,120.57,1448,476,972,0.30913467,0.3204194249397804,4,4,4,4,352,819
7799014.725280139,124.85,1316,348,968,0.22498857,0.24039084005184141,1,1,1,1,263,792
8772824.376270026,118.41,1248,364,884,0.23232912,0.24863249852316863,2,2,2,2,293,713
7086919.968239097,116.72,1375,402,973,0.26058027,0.28597553054315256,6,6,6,6,314,823
10763358.259234864,119.12,1421,471,950,0.30512172,0.27306396567587454,3,3,3,3,340,808
10947361.836597724,117.57,1425,472,953,0.30158382,0.3008456822275843,0,0,0,0,329,802
14133641.34230306,117.7,1426,527,899,0.34784088,0.29569708806448963,0,0,0,0,350,763
10584347.555503095,115.92,1244,370,874,0.23867976,0.2920290002515313,0,0,0,0,294,747
4141409.4900478534,116.33,1097,318,779,0.20465442,0.22285742313972,1,1,1,1,254,664
10859557.823887905,112.27,1179,393,786,0.25137981,0.1967599414689163,0,0,0,0,308,670
18905647.597291425,106.36,1791,675,1116,0.4330167,0.3700381570484992,2,2,2,2,506,955
12953783.455771295,104.75,1465,533,932,0.34327335,0.26301769440112505,1,1,1,1,439,777
13191143.51626846,109.04,1544,559,985,0.36056391,0.3104851506387505,3,3,3,3,423,839
10172817.153908703,106.89,1423,452,971,0.29358765,0.3172385849052314,1,1,1,1,380,821
15510919.995321644,107.03,1394,489,905,0.31380144,0.2654775637940505,0,0,0,0,362,757
4629033.494371684,111.0,1227,297,930,0.19003554,0.23276860840617197,1,1,1,1,250,769
9550595.986796841,107.21,1184,266,918,0.16992957,0.2210627531995532,0,0,0,0,217,778
11851609.756613448,106.9,1469,450,1019,0.29132046,0.2664561209394257,1,1,1,1,363,877
8365830.240363262,106.93,1495,507,988,0.32445597,0.2669843372573332,0,0,0,0,385,820
15467141.323305327,104.5,1622,615,1007,0.39737028,0.291405097935894,1,1,1,1,424,854
10153918.971606262,104.3,1464,506,958,0.3258834,0.27052694871780986,0,0,0,0,344,793
21705760.003587373,119.49,1677,518,1159,0.33530538,0.369958631680178,4,4,4,4,373,905
8082526.091281137,119.46,1221,273,948,0.17424975,0.25411678995974035,0,0,0,0,219,789
12698236.388356643,125.58,1162,291,871,0.18868002,0.2597193728355659,0,0,0,0,237,707
16754093.465019083,120.76,1408,420,988,0.27135396,0.32514267886352655,0,0,0,0,324,837
19226309.10053625,122.63,1365,445,920,0.28415643,0.25622346270026425,0,0,0,0,360,778
13076279.772713711,122.31,1301,406,895,0.26450238,0.2893283389123125,1,1,1,1,317,760
13762479.882472645,120.85,1320,466,854,0.30146835,0.24044512625287853,1,1,1,1,328,707
12915778.327304184,122.02,1229,414,815,0.26472078,0.28840542425295324,0,0,0,0,297,712
7543562.435412641,123.26,1129,326,803,0.20874735,0.24724659523734252,0,0,0,0,238,688
15816324.189975448,134.28,1268,395,873,0.25339431,0.2721473101272464,0,0,0,0,269,722
31620172.43230814,146.53,2094,679,1415,0.43465716,0.6470394726843391,3,3,3,3,449,1111
27776097.38925104,144.4,1786,601,1185,0.38499258,0.5009005424267475,1,1,1,1,429,1028
14059448.65705424,149.23,1431,488,943,0.31396308,0.41259938487524894,2,2,2,2,370,777
15972655.329650247,146.36,1383,445,938,0.28444626,0.36356223545500116,0,0,0,0,359,756
30404696.913227778,149.04,1451,556,895,0.35793801,0.3388777704548371,2,2,2,2,366,767
12758076.621433832,159.48,1294,407,887,0.26058702,0.31269141584880866,0,0,0,0,278,745
22173543.993115194,133.42,1585,515,1070,0.32922288,0.44073130928537824,0,0,0,0,360,849
23935332.33269198,139.02,1746,708,1038,0.4537764,0.4922124691901587,1,1,1,1,456,874
17604355.309570987,137.12,1505,573,932,0.36867582,0.4631953272780152,1,1,1,1,432,789
18781893.585432474,135.94,1495,582,913,0.37114875,0.38988966748380177,0,0,0,0,436,759
19719690.863252297,136.29,1424,529,895,0.33684498,0.46780861947058905,1,1,1,1,396,759
19134258.658643723,136.15,1501,555,946,0.35706003,0.2678216609586598,0,0,0,0,409,769
9368407.152480287,133.81,1117,304,813,0.19661751,0.2027527852089717,0,0,0,0,224,674
12071166.035872558,131.21,1112,319,793,0.20555283,0.21656285926607458,0,0,0,0,239,638
23496429.79691433,126.43,1577,520,1057,0.33425601,0.2628516781736297,1,1,1,1,381,869
24076980.86668703,137.93,1568,604,964,0.38402148,0.28955035714431154,0,0,0,0,460,761
20821120.343687996,138.49,1465,462,1003,0.29458677,0.27338368146949626,0,0,0,0,364,769
48187879.27290969,137.65,1439,529,910,0.33770028,0.2609853019664959,1,1,1,1,378,717
14960553.917701865,134.42,1367,493,874,0.31426089,0.2135122250317792,9,9,5,5,371,738
8693677.269506626,138.24,1150,397,753,0.25262031,0.15181189762891362,1,1,1,1,300,650
4251046.687971947,136.36,1104,381,723,0.24231972,0.14575109232579186,0,0,0,0,282,619
20299000.043055955,133.54,1535,562,973,0.3595581,0.2077083527630007,1,1,1,1,395,784
14034855.297765255,134.37,1477,592,885,0.37952286,0.18879839203553853,1,1,1,1,426,744
7350736.512749851,132.93,1257,463,794,0.29571834,0.15439134085313366,0,0,0,0,385,648
11860867.786989147,132.89,1261,435,826,0.27897177,0.138366953228263,3,3,3,3,359,696
15075931.998806588,137.63,1272,471,801,0.30178926,0.13271105597956465,0,0,0,0,360,673
14292024.426351715,141.68,1235,364,871,0.23316501,0.15759020687529562,1,1,1,1,283,713
3612123.5497122197,139.74,942,240,702,0.15389712,0.11223987940899886,0,0,0,0,216,605
13924890.909910556,138.5,1386,474,912,0.30376233,0.1867158486526757,2,2,2,2,408,788
7750496.65690568,139.46,1318,472,846,0.30282798,0.23384733147440348,2,2,2,2,398,671
10794229.035924958,140.22,1335,433,902,0.27655032,0.1715689737301462,0,0,0,0,352,721
11128705.223060252,135.61,1319,505,814,0.32621931,0.20136573546324749,0,0,0,0,420,699
9776142.385220926,136.76,1268,363,905,0.23280891,0.19349840782250693,3,3,3,3,317,743
5293939.6443499485,137.74,936,252,684,0.16161447,0.11987106032233841,0,0,0,0,208,582
4729801.185713129,136.21,999,300,699,0.19329144,0.12699451650180912,0,0,0,0,262,611
16019323.008305268,133.96,1476,505,971,0.32606988,0.24767928910141715,0,0,0,0,395,800
14583472.677787632,134.29,1361,487,874,0.31266624,0.20043363695257832,0,0,0,0,385,709
12248739.363238243,140.23,1438,495,943,0.31981491,0.2727729703008581,0,0,0,0,410,801
13213366.621109517,138.39,1253,440,813,0.28361055,0.19749546637813611,1,1,1,1,376,663
14606931.97256518,144.41,1366,479,887,0.30519456,0.2436946267395973,0,0,0,0,391,756
25765790.311257444,143.29,1272,387,885,0.25009794,0.17634851442886879,3,3,3,3,318,744
12005371.078174107,142.4,1289,452,837,0.29030199,0.1395499139614527,4,4,4,4,366,732
17246136.58542847,141.85,1775,696,1079,0.44544528,0.2500268849543839,0,0,0,0,529,891
50151355.58190182,164.93,2181,731,1450,0.4732617,0.4316942629963925,3,3,3,3,568,1153
34316479.19487175,161.18,2400,823,1577,0.53545461,0.6178644728455956,1,1,1,1,641,1226
20814096.763550002,158.07,1652,559,1093,0.35996985,0.32973002584771965,0,0,0,0,460,854
17173970.19327885,166.39,1485,521,964,0.3357264,0.23459046396778388,0,0,0,0,424,741
13000047.909810921,166.28,1298,413,885,0.26585925,0.17862866642831876,1,1,1,1,283,708
20738071.563203227,175.57,1411,439,972,0.28262817,0.20865587639793545,0,0,0,0,298,762
38077468.15083387,181.06,1953,690,1263,0.44611116,0.3448496224292388,0,0,0,0,500,1022
28715713.258123748,176.3,1514,571,943,0.3682362,0.22206027160425548,0,0,0,0,438,765
26845335.465089124,177.39,1514,532,982,0.34452552,0.21279433167575518,0,0,0,0,405,757
24686892.99603535,165.24,1631,619,1012,0.39895698,0.27603750044938435,2,2,2,2,450,780
18802111.58401303,164.56,1322,463,859,0.29549841,0.2543804715503051,0,0,0,0,357,667
5558718.299561644,164.53,1111,399,712,0.25354869,0.15389974951262575,4,4,4,4,255,604
8672944.28315711,168.68,967,208,759,0.13347891,0.12581925066704322,1,1,1,1,179,630
17887001.76923809,160.3,1472,526,946,0.33887439,0.1979903929171045,4,4,3,3,424,760
12195585.2682576,166.9,1344,452,892,0.29055045,0.18818420437766858,0,0,0,0,333,735
11467920.831530184,167.02,1218,383,835,0.24899784,0.19135985226519342,0,0,0,0,308,696
13111469.218206152,174.6,1488,517,971,0.33169488,0.23808545764151526,2,2,2,1,391,779
11666508.572488323,174.13,1204,366,838,0.23715168,0.18923448481669633,4,4,3,3,298,698
6142718.759605949,173.96,1070,310,760,0.1998948,0.1164973687842017,1,1,1,1,237,630
5494536.748242596,170.3,1076,319,757,0.20494833,0.12596189368490868,0,0,0,0,218,634
14489376.660333466,171.9,1599,482,1117,0.31925367,0.23564571464681724,0,0,0,0,343,907
18302581.601683687,170.66,1773,635,1138,0.40992855,0.21760604106822798,3,3,3,3,459,912
29956404.9057182,166.05,1724,665,1059,0.42512538,0.27811078150296614,0,0,0,0,459,867
43583344.82694924,152.99,1652,653,999,0.4209015,0.19467859341909868,1,1,1,1,468,802
28169239.340395655,156.45,1899,778,1121,0.49511655,0.29663319600643034,0,0,0,0,491,902
6420228.207877346,158.36,1189,369,820,0.23687079,0.13713877679237252,0,0,0,0,279,665
13107428.364493744,158.05,1220,342,878,0.21874149,0.14288492130220742,0,0,0,0,254,732
32664218.17185797,156.69,1531,546,985,0.3499215,0.15960555141543264,0,0,0,0,389,802
21441611.218665306,164.39,1440,491,949,0.31585407,0.156644657442438,4,4,4,4,365,785
10498626.963204231,161.42,1335,439,896,0.28197801,0.1724856719003584,0,0,0,0,311,730
19821862.062462255,161.29,1381,427,954,0.27376377,0.20908323643348067,0,0,0,0,324,784
24072944.05956978,168.24,1699,580,1119,0.37195374,0.22941047393229377,1,1,1,1,413,914
9645808.262130814,163.61,1224,366,858,0.23447637,0.16124396300867258,1,1,1,1,251,689
7429581.754500646,163.94,1181,403,778,0.2591113568,0.14566843464258097,1,0,0,1,268,618
22451424.611916043,173.7,1618,541,1077,0.3507432,0.21943163314052894,0,0,0,0,382,857
26183780.741873235,168.59,1678,551,1127,0.35240415,0.32292257688529324,1,1,1,1,398,887
17533874.893799,171.42,1465,585,880,0.37754955,0.19476353196969126,0,0,0,0,450,735
19452354.274336565,170.86,1556,636,920,0.4094328,0.20570470237537827,0,0,0,0,471,762
23301068.008008793,172.5,1560,531,1029,0.34274184,0.2519899523778743,0,0,0,0,416,844
47928131.039120264,192.44,1964,602,1362,0.39423816,0.2773052672685881,0,0,0,0,467,1043
14636864.035838213,188.14,1632,522,1110,0.33636726,0.25071499006409903,0,0,0,0,434,860
35536257.233060196,195.83,2030,733,1297,0.47575458,0.320871571640972,3,3,3,3,595,1047
35711773.80789801,217.16,2373,942,1431,0.61177023,0.4037990723453157,2,2,2,2,711,1123
46551424.82532146,248.64,2709,1100,1609,0.70316586,0.6495199851200387,0,0,0,0,848,1308
78946136.31474434,264.47,3054,1297,1757,0.83358921,1.0470064033225501,0,0,0,0,943,1374
53666562.99065707,244.84,2231,867,1364,0.56267688,0.7211013254666334,0,0,0,0,611,1034
12212389.41728898,233.96,1436,498,938,0.32078676,0.33320870973061,0,0,0,0,366,739
29881047.0180149,260.9,1754,606,1148,0.38861058,0.39943212030592273,0,0,0,0,467,903
33980823.047229946,252.1,1864,721,1143,0.46474158,0.4910540966819506,0,0,0,0,555,911
28718485.354578037,254.94,1845,744,1101,0.47756745,0.31070035258860595,0,0,0,0,620,880
28403637.79542995,243.46,1786,730,1056,0.4702038,0.5608402904662341,0,0,0,0,563,836
20848963.134229843,245.6,1714,735,979,0.47820813,0.375823741106111,0,0,0,0,530,796
21030657.29450378,249.61,1570,599,971,0.39187554,0.4403996566161499,1,1,1,1,502,792
9571262.164036052,251.49,1203,367,836,0.2352954,0.2325945223683747,0,0,0,0,317,693
22719739.421166077,268.26,1526,479,1047,0.30844176,0.184857778589453,4,4,4,4,395,808
28538139.5280324,271.83,2053,700,1353,0.45051636,0.5771691345974324,2,2,2,2,596,1078
28960544.569145463,271.45,1836,713,1123,0.46304934,0.45801139495330767,0,0,0,0,600,883
23274812.378670104,269.6,1769,686,1083,0.4391121,0.44898948120090215,4,4,4,4,569,840
42292639.700223915,254.45,2200,950,1250,0.61369869,0.6740943087334661,4,4,1,1,714,992
31271327.30623593,267.42,1946,869,1077,0.56095023,0.5263822123075067,0,0,0,0,621,869
14033381.336016007,264.71,1344,459,885,0.29613582,0.32744912261617964,1,1,1,1,370,741
7737860.310833866,269.31,1276,371,905,0.23812485,0.1962756886007601,0,0,0,0,318,760
21608018.1599699,249.61,1842,697,1145,0.45225375,0.3820862212075601,0,0,0,0,526,939
23891037.47261755,241.1,1915,759,1156,0.48775152,0.42644373933093466,0,0,0,0,545,902
12798899.67735525,246.16,1593,599,994,0.38755932,0.41569943150513333,1,1,1,1,479,784
35976497.507073104,249.43,1467,561,906,0.36435654,0.2624532562340908,6,6,5,5,434,728
24010858.887813743,249.54,1436,523,913,0.33927102,0.3022046709168511,1,1,1,1,416,739
11601179.635151532,244.4,1062,313,749,0.20069202,0.39108641903933705,1,1,1,1,263,605
15846891.964336146,231.43,1158,357,801,0.23283645,0.161797733949129,0,0,0,0,289,643
33628684.44423857,247.96,1535,511,1024,0.32967522,0.5545632244514304,0,0,0,0,427,858
13294253.885076944,245.16,1360,467,893,0.30312702,0.33096110903195736,0,0,0,0,397,740
18706056.703349028,263.05,1468,490,978,0.31303803,0.16929172045863594,4,4,4,4,432,781
23637015.70592362,255.09,1459,461,998,0.30085887,0.2344575276514552,0,0,0,0,404,785
57931146.72624002,263.76,1482,554,928,0.35711601,0.34965920867928246,0,0,0,0,449,736
35901557.41877638,269.22,1268,406,862,0.26183388,0.4202488120867381,0,0,0,0,337,702
19992899.528374463,268.53,1415,426,989,0.27208533,0.22339641113748332,0,0,0,0,356,796
13194912.243591096,273.92,1672,575,1097,0.37310844,0.615448163754943,0,0,0,0,500,873
33835869.70893682,264.51,1580,569,1011,0.365379,0.3040552439510541,4,4,4,4,472,818
20283009.706013523,269.01,1543,565,978,0.36340488,0.44284061228634436,0,0,0,0,459,749
19108803.289702784,272.21,1703,613,1090,0.39318456,0.6330063462340596,0,0,0,0,531,814
28758869.849745043,296.03,2266,743,1523,0.4768548,0.4381527569634344,1,1,1,1,599,976
37891783.08141361,309.41,2172,658,1514,0.4253808,0.4276094889227735,1,1,1,1,504,1034
18380356.28195508,307.37,1622,517,1105,0.33525192,0.3532784347875194,0,0,0,0,411,821
25188896.520919364,311.22,1810,631,1179,0.41026416,0.39843494976710386,1,1,1,1,536,894
26983154.04823378,316.53,1886,689,1197,0.44695977,0.588162210681896,0,0,0,0,564,918
81151266.37917961,333.76,3132,1185,1947,0.77125008,1.0462135991898693,0,0,0,0,845,1437
65277528.46499137,294.07,2594,1084,1510,0.699018960735534,0.8842569961966646,0,0,0,0,773,1120
42889100.4180503,309.37,1963,851,1112,0.5479587,0.5877254026747973,0,0,0,0,622,881
26579743.648243852,317.32,1512,537,975,0.34205316,0.40875148911506987,0,0,0,0,399,755
15006824.40114439,290.15,1432,486,946,0.31129137,0.41716285691025556,1,1,1,1,366,743
32061147.59073007,294.17,1752,622,1130,0.40834431,0.620998526197858,0,0,0,0,496,950
25984943.738665756,291.61,1761,655,1106,0.42021591,0.44144695756714436,0,0,0,0,528,894
18738291.931684617,302.17,1602,574,1028,0.37040937,0.293392966513139,0,0,0,0,467,848
16297242.372048395,283.1,1526,493,1033,0.31875738,0.26021799580801586,0,0,0,0,403,812
12032552.319546124,287.9,1423,496,927,0.32126133,0.33505521260588644,0,0,0,0,428,715
9927629.934382394,287.98,1090,318,772,0.20704065,0.23471018411611427,0,0,0,0,266,655
8565270.02215099,306.43,1166,328,838,0.21021264,0.16797219301276803,1,1,1,1,271,697
38691622.79376501,313.34,1665,535,1130,0.34613199,0.40240531920214306,0,0,0,0,455,911
23500708.80080367,307.89,1639,606,1033,0.39889206,0.3161935991320847,0,0,0,0,517,868
50099470.924887605,288.64,1727,584,1143,0.37824897,0.325383697448723,0,0,0,0,465,830
69529434.46012314,268.56,1903,716,1187,0.47171097,0.5914465816117436,0,0,0,0,529,921
12358270.820099346,275.41,1516,581,935,0.326054487,0.2581272087539094,1,1,1,1,490,709
8186670.594146356,268.94,1150,351,799,0.05829154648234239,0.20010886748498025,0,0,0,0,261,616
17284464.721183784,226.16,1303,460,843,0.106587317697,0.2674582636782322,0,0,0,0,356,698
29930163.111456655,228.14,1808,713,1095,0.14315463604389986,0.3779864150312569,6,6,6,6,563,888
24612903.973787002,198.71,1936,794,1142,0.3640318891713,0.7849137020735512,0,0,0,0,563,870
30018724.742619082,211.29,1669,655,1014,0.20931496470675,0.5301011164726449,0,0,0,0,499,752
26173219.78802218,226.09,1591,568,1023,0.09638373839689444,0.2661054046372542,5,5,5,5,408,730
14618988.602883603,221.28,1383,386,997,0.120505727808354,0.47064215030761697,2,2,2,2,307,687
9177793.366733916,228.71,1097,264,833,0.032704868730900824,0.16841251826540948,1,1,1,1,213,597
3672092.324895172,225.4,1107,276,831,0.045773031358401495,0.21422785447009562,0,0,0,0,219,553
15808561.80960241,217.22,1414,431,983,0.05964511317702,0.2226311331900332,0,0,0,0,361,708
11973481.143179111,212.21,1373,462,911,0.0854197677105822,0.2613560439793031,0,0,0,0,370,662
13008978.907892736,216.66,1236,409,827,0.1413485914575,0.42751109314232283,3,3,2,2,348,631
12930933.93398215,219.41,1212,345,867,0.123196748718771,0.4329628521021528,0,0,0,0,269,640
10074591.835940085,219.23,1212,375,837,0.06417174971436075,0.22200176012065886,1,1,1,1,314,621
5522941.351264057,219.85,1091,307,784,0.051629421212418,0.16888857204599528,1,1,1,1,221,558
4386225.701163766,211.15,923,263,660,0.02712684618,0.10922118274018686,1,1,1,1,200,529
12350827.256868329,211.52,1295,367,928,0.052862236270305,0.20539420192881572,0,0,0,0,304,680
14285055.650217328,209.82,1212,374,838,0.054313128404472,0.18211206044335146,0,0,0,0,304,643
19274643.81312298,218.7,1412,347,1065,0.07102901252887457,0.33008583762634497,3,3,3,3,298,706
26602097.175135415,217.51,1359,361,998,0.1174219599,0.4970546536317346,0,0,0,0,319,713
12333623.663681867,217.7,1359,381,978,0.093599915068149,0.3661313973078934,0,0,0,0,327,697
6138817.287123443,217.73,941,238,703,0.060612717228,0.272488396468159,1,1,1,1,207,562
4572334.267118429,222.7,903,219,684,0.021386991631523324,0.10613964352425,1,1,1,1,190,563
16003719.265957382,233.19,1681,440,1241,0.076692318686256,0.33072336742033553,1,1,1,1,367,913
15746371.762549048,228.7,1491,467,1024,0.08396211841454805,0.3024910235358408,0,0,0,0,393,684
11659774.827103097,225.99,1292,382,910,0.05541592956485167,0.21450460402460111,0,0,0,0,325,658
38560112.08643043,221.18,1299,430,869,0.084495199330899,0.2727778097127169,1,1,1,1,323,635
14309328.972551258,210.47,1316,478,838,0.100850995025739,0.2509028355152198,7,7,7,7,372,684
4580484.5330705615,206.26,939,225,714,0.039870539729979,0.19266136184279525,1,1,1,1,183,537
6621546.779051741,216.39,853,193,660,0.022686697829607,0.12528101283085252,1,1,1,1,169,505
12983624.473884827,211.28,1179,329,850,0.06130382214796405,0.25213162153024915,1,1,1,1,281,638
6838128.474866124,208.62,1016,304,712,0.038934041131524,0.14175777213455826,1,1,1,1,260,545
35926096.205672234,186.49,1408,552,856,2.142571930433958,0.24162250301451307,2,2,2,2,378,688
19165043.25304733,188.24,1901,1042,859,32.082419730992655,0.2965511560747863,6,5,4,2,391,641
10831940.346375298,185.41,1284,438,846,0.08332708350973556,0.24210528448137167,3,0,0,1,344,611
1944318.2254479604,185.69,872,236,636,0.029498813574999998,0.11769679897738246,4,0,0,1,186,466
3534466.516378247,194.77,851,192,659,0.023536890744347998,0.12669942134039505,1,1,1,1,175,524
9645701.390215999,202.43,1180,366,814,0.07374999352139999,0.244940876064135,4,3,3,3,324,585
6508480.7976256525,196.55,1231,357,874,0.07365395088895,0.2681511767359673,5,4,4,1,304,575
9582670.926300514,187.32,1175,450,725,0.11958848298613349,0.28148025637834767,11,4,3,2,341,544
