transaction_amount_usd,account_balance,transaction_count_recv,unique_incoming_address
283915409.7145722,3124768.70251984,4432,3585
358060726.00450206,3129472.898199265,4645,3847
510468140.2399315,3144594.6660723607,5408,4239
361523436.9095997,758416.863121123,6311,4933
410587315.0267578,3144584.396906973,5432,4354
273927208.0692351,686123.2974309953,5030,4008
375094481.93781674,3106606.094731678,5813,4639
713351051.9154046,3188029.9972727625,8492,6450
669826777.5843265,3282280.8631808795,8592,6510
519182580.4023392,850028.5425433739,6966,5626
623481188.6350768,3202205.383559433,6513,5181
487420045.79705316,3158393.8550715693,5937,4875
428013958.63427377,3199297.401797698,7219,6388
483203516.5326232,3209167.7361809756,7510,5827
1529780504.1346679,858162.6864280858,12072,9485
1971380621.0026028,3419337.33207045,13051,10493
1315949611.438601,3430900.3539491612,9124,7023
1426477227.278203,3366756.0712871496,9519,7301
1233461926.686412,3371689.347730109,10180,8076
2687089192.7515984,3421550.8928533862,13328,11282
933287809.088315,559233.8526318186,8154,6347
1183751992.820136,3546770.8127130177,9459,7279
1739162304.1913521,3510258.016567318,12830,9878
999341150.2253147,601633.675711102,7949,6352
888303134.7651275,3451125.0197975095,6613,5247
1202308217.9236126,3419313.6774337757,8089,6210
1106735605.78194,3511831.9195369543,7996,6232
937698102.4549247,631128.1000297007,8013,6067
900773369.5668615,638500.5686422274,6746,5323
877847706.559402,3477836.8145401846,6860,5485
1863244360.5592086,3643440.7679730523,10996,7953
1434600604.9533656,3588749.5964422724,7654,6165
1148390418.9288015,3595896.1817164444,7877,6207
1379575832.6449456,718369.7972183289,7886,6130
647532840.5187571,697410.7727323287,5487,4420
1048658041.3019211,797390.7512321132,7143,5316
1385596482.0322402,3721078.901457397,8658,6703
1439360292.0968895,798504.6697370255,6128,4987
1383358283.2860928,3633758.0712811034,6356,5078
897196063.4991257,3689572.12722191,7259,5578
1736999426.1754725,3652358.2526701344,10599,8264
1181170311.0247219,718686.1643327085,7268,5753
1259548973.0954194,3603989.8339265436,10034,8602
1020205891.8109778,3599421.4315434312,9111,7405
1822278315.6538746,900312.7941913276,12689,9291
1801361707.9449825,3820486.1636981945,11389,9039
1861260787.53167,3754481.4460883234,10467,8655
1431182226.4513345,885971.4687768018,10495,8674
1565042346.7195535,3732081.5861021862,8995,7508
1455084280.1467164,3658699.5933314515,9066,7706
1398165361.306237,3687828.4352418245,10000,8305
1654423228.5440307,3635888.5620494485,11013,9211
1653272874.977689,3650985.4822918316,12064,10287
1112773275.6474354,703240.5580403853,9362,7867
1544889263.4819613,3560207.190291569,11098,9175
1199289797.6756792,3665550.2408651835,9070,7537
1067157687.4283887,719273.9590376373,7823,6605
1678641779.9448674,3617350.8838485987,8881,7462
1074796443.665874,3638946.2107972326,8376,7064
1280498085.260711,3657821.679603753,9193,7700
1263448518.1546175,3756226.454954042,10710,8696
1583236882.391112,3801221.4494065847,15919,14341
2134607415.6033003,765083.4330714168,11826,10244
1420048785.1579907,3612592.567891406,8762,7605
1975956818.4996312,3626722.3659103774,11506,9488
4390659269.062665,3469718.2552302605,12566,10159
1444784194.941468,3373689.349465365,10222,8303
1168206971.5652366,3319876.6543301335,8554,7247
1322979556.322131,1057695.8664560087,8894,7162
1012872623.6667547,3270948.3725731443,7425,6385
1349778095.2361372,3242704.8710335176,7872,6631
1228212540.6129992,3343343.4363957606,13198,11978
1414014646.106875,1218178.8396401382,11464,10414
1036983399.0703931,3526619.4702932863,7619,6568
942311381.841825,3531790.074991615,6780,5880
1401406991.377649,3571619.8265108773,7067,5809
1276361517.6378243,3634822.66796447,6277,4981
1772665518.247012,3544687.44991409,6529,5448
1424112524.0310125,1221806.8483998843,7749,6316
1670188839.22256,1232575.9381201395,10471,9060
1313143666.961246,1219389.6781768547,7718,6611
1176992725.4970925,3497723.357429152,8448,7528
1391572629.9041991,3422670.90643078,8037,7058
1211969895.5287285,1146467.93640244,8131,6683
789902416.5014042,3430632.8526026434,7432,6437
1527642995.2153068,3402707.7781524975,7848,6763
1374939664.6400168,3515278.7284798957,12846,11609
1046894735.9571561,1230522.453137493,8645,7651
978069834.0634469,1208496.0838130624,7445,6620
853775790.8893337,3496793.711565037,6201,5368
878512013.2164061,1222371.4493829014,8451,7473
919492165.4537407,3534583.575301259,6749,5783
839744499.6608415,1208695.1984713303,8503,7458
987540206.8794674,1194966.3784194812,9389,8441
1011201856.1983106,3491614.6798793967,8205,7155
1026537383.7254294,1169542.4078397283,9330,8234
1000497264.7801999,3476643.970976019,6859,6021
483844153.91594774,3476202.345440119,6563,5710
899023816.7235851,3526165.310740936,9484,8243
1116309288.0596013,3489335.289193188,8028,6862
1362185942.8198326,1145436.48237634,7206,6260
1157039355.8548372,1101787.2949172866,8639,7546
1296576935.2928293,3369252.0659520077,9443,8225
3866614598.8519983,3682851.717922228,14984,13310
2203799815.078674,1338008.5157646767,9321,7660
911122719.4995795,1364986.2007554304,8345,7312
1455264286.3587778,1358357.7434899753,9281,7696
1821697099.1941464,3503857.8356139306,10070,8586
1629775102.6417918,3505910.241793274,9071,7891
1501924165.1557674,3554302.26254527,9434,8449
1340895643.7765126,3681317.715343306,8214,7211
1537442434.8035817,1428030.2241424262,9875,8480
1002025596.8744136,3766453.4961638507,9099,7974
1415328932.7233946,1428364.990679362,9132,8107
1970989592.18268,1434011.7799947506,10042,8607
2103071686.1639977,3761442.400657742,11376,10077
1624909999.3943243,1454396.9264317148,9013,7993
3121943717.092331,3291486.9237468755,11312,10116
1474049808.7066596,3308977.568790409,8797,7731
2697479794.94846,1079014.096646742,11437,9885
1619528726.3826983,3408080.5170568605,10531,9262
1727065722.220592,3389366.2188660633,12336,10882
2385041024.8949537,3463844.0884064143,11059,9546
4443018582.096477,3594890.265685151,13017,11003
3296895076.787629,1403333.2848134856,12573,11057
1375854335.3627183,1384292.3700239493,8387,7545
1338764762.1129937,1393015.4196683157,6673,5757
1957893644.2710052,1353731.9831791592,8575,7417
1788033971.5069783,1383601.4598678402,8756,7638
2528692882.2324977,3670591.982989418,11129,9851
2495574502.643713,1403978.3943599428,8946,7810
2145621418.7591252,1386044.7109246475,8035,7084
1772170570.674066,3806380.6712726904,8538,7664
1443329807.1914957,1496488.735029249,7382,6600
3138524638.852946,1528884.87298053,11520,9987
5518692118.213546,1578508.4541334673,12998,11391
2779074430.4645743,1572188.1151395424,10635,9178
2005986118.7257245,3892885.140279783,9519,8250
2069857856.617862,3855823.4296643967,8719,7844
1919699777.3397582,1541056.1367582902,5814,5180
3126459228.861206,1672889.2593825369,15106,13441
4844858631.7604685,1606521.8639246717,14081,12352
4056860746.469958,3912456.5725023127,12542,11372
3477643643.3417726,1619125.7535405438,13298,11831
4763899508.740729,1618269.0569418168,13295,11769
3223769165.350994,1630713.4930983034,9403,8456
2324610439.060449,1537297.9813414193,9617,8627
2245993573.228761,1535117.3757054696,9392,8226
4279233796.643275,1507637.0016833288,10735,9486
3202752636.151233,3753594.087927277,8203,7179
6740170387.503438,1696026.66003773,16460,13729
6987796785.061318,1525555.2233181815,10669,9644
2642614155.4293065,1430576.5440024235,8999,8031
3796074875.3656154,1346812.0115058818,7640,6800
5585133502.260832,1509236.4036793676,22830,20993
9355026337.006851,1520398.1156687022,12815,11685
7302455105.693129,1593402.6694758898,6448,5628
2963125530.942726,1584341.4032040678,7478,6649
4350836034.202254,4085323.9282737114,5630,4949
3152127232.528108,1729507.0912969331,6080,5416
4358774251.147726,1775057.206581974,5026,4533
2891543711.951641,4164585.647737063,5069,4564
1988852763.2854128,4128981.5031227455,5244,4800
1586936089.9606304,1807959.3910954862,5215,4702
1033829518.8268311,1832273.1361030897,5598,5027
2243231048.4405556,1741754.8386083688,5526,4941
3818485118.2559443,826132.9560120836,4970,4449
1499840837.9410582,793487.487444517,4397,4003
416123463.8978006,771999.8951339697,3870,3514
1349326872.0910742,1611135.3814790873,4970,4466
1465120419.9365103,665312.5515980965,6662,5503
1802072954.7219698,1681719.3297385187,9505,8685
1033577864.0513128,1645732.6953025924,5255,4638
916860252.4966903,1635365.92695196,5107,4531
668462684.146857,814936.9683719678,4827,4245
850205512.4720085,796674.5143967496,4200,3787
1274839690.629943,1630294.0543695986,5013,4379
811001002.0717357,1648295.5775084004,5026,4499
1095707490.3585587,1598977.172263622,4661,4174
2220052938.5022383,1566914.6328624203,5047,4288
1181739510.3906095,1581707.8035331785,5862,5091
485970197.759487,431076.8375936433,4291,3788
845052815.6097322,433072.5571367735,4839,4194
1569247587.0033839,442640.7690929956,7197,5991
2228005282.54356,437598.54671548685,8573,7452
1105060466.8667002,3912728.1564781056,5537,4889
1501736842.8601716,1694233.4083923227,5145,4625
955777538.002169,1679458.8961681807,5322,4605
535602238.68683296,1653012.0828671567,4571,4012
793076176.3354483,1607820.065805727,4744,4153
1259417822.232828,1587376.5443363565,7161,6168
797085655.4780719,1571051.8449611526,6787,6115
1370473246.4087992,1557358.2055298921,5443,4689
1058823818.9470809,1611924.386109421,5209,4624
2077908257.2982917,971776.0972029199,4886,4174
389151583.070711,948163.8834301678,4530,3954
761980441.1438575,944635.4466557615,5215,4579
544087036.2807505,921939.1092249879,5978,5396
1367428626.4062943,854344.7492902244,5135,4441
776438385.3776199,820518.3652412149,5611,4853
2627228101.699482,803371.6340117747,5423,4672
986233570.6723166,837623.7780859605,5141,4459
846790360.9186848,828470.0773049537,4453,3897
266801917.89661217,867365.7911556856,4182,3712
924109025.8075736,3140717.0614344697,5081,4489
631614577.3128203,832731.2747550869,4887,4298
2288253512.0972443,944217.95907285,5480,4859
1091407810.5025582,951924.9804447844,5554,4985
1113413945.9198565,1062968.6069967619,5739,5042
560397621.0679933,1065023.4637625704,6612,5980
544749465.9323413,1093262.8697499125,4668,4162
590540501.8058381,1085770.0911483201,5331,4766
973081037.1777807,1099664.0206984559,6181,5401
1689635447.466839,3436716.1662791655,5665,4884
1139392959.8446064,3490590.260677837,5159,4524
916201928.6617488,1193748.0453182077,5199,4638
1035306615.1027744,1143932.9608602428,4186,3601
488275959.5579554,1145052.5382558445,6019,5467
1679237618.2726908,3387741.3763524364,6215,5170
1316723766.3426845,1050834.5925764425,5286,4691
913360737.2163495,3290781.363471222,4971,4413
1124734017.4255283,948984.9055037511,4343,3728
1053608125.7225732,933173.5643692348,5201,4518
2420278997.872413,908805.9383732234,4215,3725
1003838431.9440196,892673.16396288,2685,2584
1017695374.4014469,932693.6841345732,7808,6597
1216039992.4546592,912234.5118929322,5501,4829
1504543767.4579773,3248452.4362676255,5884,5077
1766333475.9153292,944690.9934344037,5143,4180
1950529177.9771805,3172328.0805971487,4147,3549
1676899025.9323559,869824.7050301128,4954,4248
1106991037.304195,910195.5173690397,5024,4316
1860836605.3185189,833861.765758639,5447,4831
2128759061.8835406,690741.8581781011,6548,5983
1231612479.741254,2959893.4079227643,5998,5391
1313509800.5101228,655952.9358288702,5072,4345
1449002775.7235708,651349.5180662,5449,4928
1059044462.7287586,649520.0864754617,4951,4381
2708626057.1517453,682232.7993699516,4706,3928
2204414144.180932,627982.2112620973,5479,4746
1759005219.0444267,571724.8683432451,5119,4505
1507167340.4830618,555085.9869333376,4977,4385
1981465492.4612122,2828935.436682864,5119,4588
1358715989.62328,498379.75311211176,5515,4837
1275701042.7327719,422627.6057214966,4731,4221
964904225.5749091,2711718.874411442,4549,4039
3108277461.3593946,408409.10880186915,5730,4968
3634811161.6442266,956304.1076340948,5114,4580
1274360154.4448822,3254163.8965693456,4711,4221
1431043001.4532995,941045.4846478766,4938,4414
1732674332.5932918,873536.0249710702,4403,4023
1319193024.3817916,797535.2535443897,4632,4164
2364707465.952531,804237.9483206928,5072,4687
1697984744.5634742,3080286.4954730165,6190,5363
2131548146.1160176,782565.8123538091,7015,6132
2411835891.7930193,3096180.1799388244,6940,6181
1974502241.5791364,3053400.539476397,6637,5917
2305349464.867407,728790.0409233118,6110,5444
1692471677.3579001,3043563.806460619,4974,4510
1283671293.6469514,3071156.890805432,5483,5056
1826516701.186864,761451.4159290608,5697,5172
1940459900.169352,3003158.8974443497,7777,6756
2309001290.003612,3105713.2980037467,7100,5809
4430729330.588217,881725.7141077458,5446,4925
1603415192.7529156,833707.2863088752,6116,5681
2095188787.2260668,666487.7875620242,5102,4650
968695560.7496529,638045.9999135123,5372,4830
2186388708.031761,673338.0344654722,117359,116562
934469765.979607,665971.7364477549,6724,5993
4652480468.387781,242175.71491577273,5976,5333
1034973017.6223247,251992.98334890234,6261,5220
1379560515.6286972,300954.5038845498,4779,4355
837095121.5473695,310061.84332165035,5000,4574
722572671.8158699,331423.3441018467,4861,4459
2127131466.0074716,537662.1950833938,7247,6281
1552277508.7538252,570290.6430356641,6785,6087
1642632975.7244008,2846162.2353013945,6104,5501
1491857721.5378683,540075.9890656611,16860,16335
5119281406.906183,2871708.081067614,6196,5498
1008858722.155422,550907.9709746565,5319,4819
1371345215.8584738,290908.43325476634,6745,6045
1185949329.3844185,583017.6196298553,6110,5524
881467145.6942765,615884.1658379344,5659,5144
809380335.2913346,2903676.7794762533,5898,4921
1057691098.6754998,598537.5746018334,6108,5386
1516432185.6526728,598247.9151023715,6631,5919
964261978.1858903,614024.604026441,5870,5259
928561515.7299346,613329.2857544323,5964,5393
1204162306.8655522,518809.6398952239,3912,3587
2903719037.341615,570594.0295122738,7544,6865
1749289614.6860886,578240.8413858758,6499,5601
3310240761.6095877,539678.2696010317,8638,7772
2382250706.9043846,625043.3711093327,7495,6756
843645539.066525,2880832.648266497,6268,5712
1141452821.4754832,572827.4052546772,5410,4942
1503440660.0331054,2889133.067441266,6579,5968
1585416128.1089125,529338.5444072587,6030,5461
1783747437.7776566,517886.67951136874,6198,5544
2068785090.5305657,548677.133796543,7660,6771
2757655346.55502,529589.2943639817,7175,6299
1702224713.762959,577135.7764794144,7493,6779
1524078073.601192,579080.6499816427,5973,5435
1041668578.4637557,570480.717426989,6572,6107
1344951260.646204,529502.8001839676,6134,5615
1719074457.3473766,2857533.6843605335,8037,7282
3472623329.8983297,512976.9162378433,8868,7572
1328025214.4454682,513280.71739935543,6050,5516
1626365157.6946764,511690.0465128244,5520,5011
1140163978.4566233,498757.4192589644,5852,5271
1436663921.6952772,488682.25739162543,6178,5635
2134039576.112146,434858.62394772086,6071,5465
2051976769.4051394,447459.1118266878,7031,6273
1889774716.402676,458057.03767661983,7122,6412
1911929921.3289423,473376.28923273407,8415,7596
1344107095.9323251,475448.30901961314,6618,5992
1486814681.408167,469627.4174710719,6784,6050
1573692572.1513002,483413.98435379274,6961,6341
1969354552.7386618,442862.08024229144,7564,6864
3887931597.8537016,460483.39181702427,7669,7068
2546399238.30703,537805.2607227273,9316,8590
2892948443.9713836,2817663.5985694625,7813,7110
1422562219.6344316,497656.4223034263,7119,6373
1286142406.7535388,516942.9021084453,7367,6748
2142158802.9344864,472150.20147102245,8222,7403
2072395823.5885496,2744657.9594416865,8110,7387
2067927160.5080981,432873.92591617303,8116,7393
1580230098.850947,2758259.041628418,7122,6386
2084234694.9326792,459700.35041140585,6687,6047
527816810.00230986,445892.50888423086,6143,5649
1253418216.580327,437899.95690464426,6319,5803
1402332458.35879,425682.34734200366,7656,6949
2520765393.548209,404727.71611509984,8130,7248
1516129241.065307,371310.07963144005,6777,6133
1820862301.9633589,267955.63313316903,4138,3800
961511028.5869167,181872.62723905244,1360,1197
4185703933.4604993,2419516.477331491,2484,2370
4257315526.0276256,2801870.220917258,37902,37284
1985902152.3055995,774307.3384675772,6454,5838
1677526129.567735,749575.8305821288,7066,6338
2034519560.8761795,2720183.099468725,7025,6302
1626023458.2439353,738679.3545949765,7521,6679
2210805300.4658413,709995.1358595103,7270,6493
1431000568.2656105,706490.749186133,6306,5260
781283155.047773,703953.044319007,5770,5242
1601157017.770573,709841.0080936758,6277,5715
2357949130.972602,2715200.6353689823,7980,7254
2586731791.2982616,690644.8266136028,7870,7171
1646858007.593169,714160.8740420681,6681,6270
2205856110.407832,693726.3708120504,6285,5774
2912884579.0432963,703208.1650929732,8012,6975
2415421169.8422318,658785.055680304,5859,5395
2864951600.9544725,639464.402740337,6691,6132
2010209608.9892733,634662.944223863,8354,7906
1799054305.8585248,686164.8932064498,6382,5870
1466544085.8974173,647377.6203430899,4129,3892
1385124271.9838502,668643.2292739619,6011,5601
1559141454.8460693,764198.1709003281,5879,5223
561395844.7158166,2754157.742357478,4804,4565
2292200857.1990576,631007.85911666,6299,6024
1845227046.0456395,656430.9045288197,6371,6070
1526033474.3011403,632299.4950695487,5326,5083
1176992683.0828183,648403.3471419389,6067,5626
1963325127.8759897,630541.399110195,5968,5595
973115022.7335292,626556.8551085988,5423,5102
1098112794.401949,587281.6040628849,4496,4250
1252077163.0058527,553945.8381442952,5248,4976
1097205158.4723146,2571939.0384488567,5528,5214
1421006927.601402,2536363.8192583323,4917,4590
