transaction_amount_usd,account_balance,transaction_count_recv,token_contracts_count,unique_incoming_address,ether_sent_out,ether_recv_in
2434599.835353179,16536.129066598736,676,224,605,6077.39536569,6227.885581255561
4145283.3486827174,16399.264825973238,598,222,513,10036.41122548,9902.421620516716
2476289.295774762,17243.390437678478,588,223,507,5458.67169061,6305.1729448995575
3608401.398077247,17618.00611040224,612,213,542,7974.9042017,8351.965162026743
2851611.31006925,17251.432501765397,471,197,416,6714.97784985,6350.225623389486
471208.66223317926,16896.16114012274,379,193,338,1272.31192292,918.3373668669797
871670.9324314576,17355.94384117916,405,202,367,1832.7772300200002,2293.8663927204134
2322876.0111620193,91493.95778159451,421,216,375,6209.90822726,5348.413965913208
7295652.340602592,16989.29353179673,653,226,565,21663.48980493,22162.138480061843
3667279.468650709,17788.867409451195,677,217,572,10371.25018927,11173.10105412507
1043412.678119676,17579.01812002348,571,216,484,3245.65024885,3037.697204598608
950384.7273301148,16829.439117451802,518,186,464,3098.93591229,2350.830286059188
596518.5692897275,16458.833617309094,421,190,377,1897.51606753,1527.9954134033153
779178.3348603232,17692.948031019136,392,187,347,1678.37852352,2913.6672972032625
716851.826301231,17142.500083869236,509,213,458,2249.56395188,1700.6858210920122
1706377.5643824625,17935.11591588199,525,208,460,4440.24065342,5233.649954791705
1618412.465486379,17851.51509312629,445,205,382,4510.69896731,4427.843314178894
2649628.1307561896,17053.82768016458,394,188,345,7961.38728746,7164.651022502834
696951.3454748018,17298.49251767104,445,178,376,1854.8665105799998,2100.3650056495094
1041126.8543512059,17381.593823370593,338,193,291,2900.8877589000003,2984.5099480033673
562901.2104140879,16940.310579900666,348,191,309,1873.4526436,1432.6745172956175
1391270.0403858987,16485.39928321585,394,201,343,4081.28866182,3627.0056502521293
1500465.7881309723,17393.158538593496,435,200,374,3688.63981448,4597.106433965371
2376995.0838035597,17406.8326813008,517,204,436,6136.964284060001,6151.693544630272
2077516.5688463629,17427.191315461714,437,213,384,5407.2186810700005,5428.417728706054
1383139.6510540738,18053.70565440614,424,195,359,3508.4738646200003,4135.71565154046
648391.4090750531,18686.977767770957,357,203,306,1483.29215021,2117.082157497552
656226.0967142838,19214.762604332693,378,178,312,1544.8793096900001,2073.282992312998
2108259.56745867,18609.55092632124,370,204,305,5940.5085753700005,5336.018850061482
1521897.5240716448,18690.372479803445,400,205,334,4169.4363072,4250.932864381524
2336152.022235914,17204.459204850347,424,195,371,7426.48176578,5941.2913072110405
2764107.345028128,17513.119888678655,528,189,448,7631.4442338399995,7940.991512797341
1813057.2927904308,17048.66296352123,443,200,378,5463.12604506,4999.435515274877
412681.090198518,18039.03716937723,309,185,270,701.61580584,1692.5426335550105
324493.2463363595,18283.45310276603,317,190,275,800.18288322,1045.2063702852292
542156.2704793698,18012.858525074676,337,205,287,1687.10784306,1417.3142279395977
602361.29892048,18274.25558449708,354,199,295,1623.55238745,1885.8935396094266
2044543.2684755337,18323.031160180308,465,204,390,6257.57261252,6307.22131862266
1601868.5449702772,18260.288536901026,471,206,395,5003.52438268,4941.645698466566
3236962.5835505677,17783.263202236405,469,196,396,9141.05430066,8664.999847261053
5349088.653320915,16732.112602070614,424,208,360,15370.421706449999,14320.34568542897
830442.4502643971,16500.258824875164,472,195,409,2367.9396247,2137.0101977172562
917780.9415186719,15945.326173409967,486,208,422,2797.08563384,2243.1743558281414
650592.5855363876,15698.500185338202,491,208,431,1825.0468386999999,1579.2364826143612
1574535.5923465432,15598.999507619505,460,195,381,4338.99523653,4240.645087938959
1838803.8076869857,15711.536421399924,451,202,378,4978.60136917,5092.0695749506285
608980.1504037641,90727.83874364989,413,191,360,1652.24152238,1668.260933474766
675357.8105938169,17256.04811796025,350,182,302,1075.8359959,2605.591153698348
521010.8890158336,17919.781113628007,394,197,339,1099.84422547,1764.111848715541
1711013.3514161222,15819.534693045447,47,134,38,5637.204608,3537.621663736406
2881760.567790073,18591.911044895594,737,225,651,6238.752035019999,9011.886024834323
930868.5387617134,19605.300573411627,491,201,404,1926.67269521,2940.8682939225732
3214393.381041684,20680.580242078366,485,197,424,8077.662670489999,9153.994781218398
2109212.554918402,22005.559278883728,529,204,456,5073.3174444100005,6399.1468194921035
538936.1150625526,22332.42787152408,435,191,378,1291.94552632,1619.491538466087
951787.5709864409,22837.703126261807,477,186,390,2260.9821841,2767.2156656883717
7294980.160724244,95182.97596411852,607,199,495,21053.091848930002,18398.42597446648
4240007.724471037,22477.69912789988,455,199,391,10183.20982067,12479.72098520438
856206.6647714345,21364.804699986555,493,205,415,2831.80686662,1720.062696226542
662787.6580237289,21539.71356184756,514,215,444,1706.48224835,1882.3614706435503
1069835.5888684273,19962.42162861143,548,200,479,3759.43145964,2183.109166191401
3532754.2728876234,20671.3044118294,437,184,379,9318.16003082,10027.737088108992
732584.7475115692,20351.001047445992,402,194,317,2148.29354849,1828.8223446238394
1843261.510985544,19139.630996186792,404,207,360,5776.28801563,4565.750423384443
3422778.069887376,17706.951214695655,520,217,433,10441.834823019999,9010.188761245605
1912450.9638583434,17819.714319370618,526,190,460,5417.2165128100005,5531.094477906414
1168266.289372147,93713.94634420663,556,208,478,3176.67068002,4071.538088885242
3959042.259050201,95763.12102128597,620,206,547,12151.888470599999,14203.072646762543
2320609.9255309147,20749.44080008992,464,187,397,7618.45664981,7606.644554303074
947776.7265486448,23049.59215510529,431,194,360,2224.2320291899996,4525.352976853619
2569211.781127205,22244.1201002182,526,222,435,9187.153818949999,8383.710502806292
1618881.703029601,22127.20936093582,469,197,402,5527.00589856,5411.383986775143
860944.427966039,22072.040973901392,426,204,370,2839.70853822,2785.5409094509505
1982580.7484856842,21201.634661534925,414,188,354,6986.11459865,6116.659497481678
902500.4704067317,22938.509352909547,407,201,360,2043.5677039700001,3781.2707522500314
1215673.026019552,22792.98215000063,394,192,346,4066.05326136,3921.28593719159
694677.2586746973,22996.80228249498,354,195,320,2192.38048698,2397.1891395705893
2539559.404696821,21411.123252447254,421,194,375,9293.806677100001,7709.135239723919
1800847.8087495163,23078.064066792584,466,199,401,5261.10345391,6929.025895237204
1708236.9807983493,22286.085933678645,468,212,416,6256.4720167,5465.458819767093
1953813.0796142763,21779.317274770558,452,200,401,6839.440103569999,6333.51755294481
1434716.35951602,21420.402550236628,426,196,379,4991.59212642,4633.500853024652
405856.1261348699,21343.486426539,417,177,370,1411.2322483,1334.9354635537782
451589.66190034634,20855.94912734243,369,184,332,1738.2713358600001,1251.2008069994354
626547.7688793414,21703.54680344783,452,200,403,1697.18001199,2545.42405680294
1892363.6155356055,21838.217010814835,452,195,393,6416.52533672,6551.975317992209
1404776.4915528942,22485.521661484854,381,193,335,4566.98427101,5214.900636398218
1455119.3622651848,97278.30730344716,451,200,397,5119.695482810001,4912.151206367419
869702.76399095,22325.95674701978,338,191,306,2974.96847794,3024.222830544169
545257.1363288063,23212.693685437145,344,167,304,1473.8374487600001,2361.140300071103
980050.1401025244,23053.238678748006,334,183,285,3512.3954317099997,3353.585653497541
1193123.9900405689,22874.94057783064,396,185,346,4584.9249771899995,4407.56816450859
2275312.5790822674,24475.715450614065,498,189,418,8515.58605646,10117.716532044362
1575397.2345294354,25460.20064302398,512,201,435,5426.65074814,6412.210261324459
1329675.6304839693,26178.381657244332,422,195,372,4821.99312416,5540.999865349541
1537978.736574082,100683.50013006934,403,191,358,6228.21794064,5733.041482085786
362806.0853983009,25681.51765350429,330,185,283,1422.78797381,1422.303661998508
1180868.7360292743,25851.393074113694,352,184,316,4368.883048809999,4539.29993270233
2593981.385803935,25525.515641134672,394,188,326,10287.34205311,9962.317476975364
518359.9343094731,25663.58118595859,339,180,277,1955.14501517,2093.909306884937
1202509.8323822098,25826.44022767777,319,173,272,4724.504786609999,4887.883961449232
1496464.0626851767,24959.819706711714,353,178,300,6384.10364397,5518.099988298962
1456867.1842603646,25225.27597182762,400,190,345,5625.3101234900005,5891.426510979285
1447383.0743539992,25295.60113116783,282,170,247,5609.160892,5679.998099919501
4166151.54111275,98691.90691744036,293,191,257,16283.84072292,14679.753042317829
626096.9910591373,19397.640919029654,365,192,326,2028.57676231,2735.8779295638096
469584.4516760908,19606.050903011514,364,189,323,1716.85767904,1925.8733090609292
534859.5955492908,19647.2209640245,289,193,253,2026.8516286899999,2068.551093739485
1590605.6472382424,18695.731379374538,334,176,306,6728.873788139999,5777.8540561613245
1863608.2719328701,19334.09829707969,380,194,333,6621.34334615,7260.2825155473565
1262499.712872029,18291.852596682642,336,190,275,5220.1780452,4178.316057919398
1450278.5326966278,18937.00084821636,368,174,327,5031.15941802,5676.744692262248
4085933.533554899,18584.25868459678,438,193,377,14335.74478247,13983.728003466367
7514147.861101183,18375.638151149924,520,198,444,26344.10687647,26136.32238111613
4329254.727838844,96968.53210328385,459,198,396,16092.665367860001,14685.485690286197
3359937.8468944784,16773.480135488055,383,180,315,12279.183020299999,12085.848501777435
4051620.5545269996,17240.988010585752,401,185,345,13748.504474590001,14216.849987909998
3303781.128020318,17612.931940610586,329,180,282,11390.45505956,11763.102498925655
745769.7259404974,18470.67518882771,318,180,283,2115.23867333,2973.6028547525475
939517.9105829187,19943.745800479293,385,168,333,2532.1905543000003,4005.860319624277
3156930.3071141355,14430.825168346355,126,159,116,12272.848728500001,6760.856246262662
4176517.7796149016,19069.60493806205,886,203,804,10243.36337915,14883.08217261815
802440.0285501457,19565.25734438569,447,191,401,2197.00471861,2693.2386146226513
1529752.5728063846,19846.51328206196,448,189,400,4365.22481612,4647.1032904334625
4324571.261800627,20019.261163054798,370,187,331,12340.24874943,12513.609077010386
1056388.610009609,100119.63499589838,361,182,314,3113.97283744,3213.980978359743
911485.13456073,21451.548457537698,384,166,335,2066.07442075,3399.4477628605405
2007669.9357415107,20145.653082675333,335,191,289,6579.94925575,5274.502419625003
522686.1253243165,20303.49379884704,352,168,326,1478.43301271,1636.6878247911416
5163026.767693033,22059.867338818392,376,175,345,14995.13906772,16751.935689047103
1756649.5894220683,21194.171684102723,364,171,328,5839.41680151,4974.061742177711
343928.4683305802,21774.641545682258,279,152,245,782.00736849,1362.7199221721364
544600.2230895546,20533.132512329124,279,165,248,2244.16518405,1002.9146101877452
1698594.7707452523,19306.77655693898,361,177,325,5610.310620329999,4384.3629350995525
1685237.1497905725,19717.04818323091,405,179,364,4582.28552475,4992.925553605524
1690999.7613133232,19110.184446823878,364,182,322,5175.01088741,4568.577480860371
1765154.6330930335,19782.314209388336,454,177,407,4448.03557318,5120.75411128378
2113692.289285515,20072.280443519692,458,181,398,5733.953991099999,6024.458833140739
1674283.186659888,20286.268632670573,398,179,360,4450.8745542,4665.335761927017
709241.9330526319,20383.102758036664,463,195,404,1833.71708227,1931.0365301968616
3198742.4419305865,19335.27812024634,405,192,374,8951.57818741,7904.3128487421145
2104950.7302460903,20650.857560301203,416,180,362,4927.060938189999,6243.342003043764
5170918.738612993,18522.35259693625,501,198,447,13746.949733469999,11619.342827790697
1650868.5810503634,19879.182107668843,567,206,492,3198.51890882,4556.406781946456
3471792.2227709414,102163.30304893998,635,206,568,6637.298876090001,8921.508252936357
3589447.772777968,23997.050521565478,735,199,641,7123.100154870001,8958.655099511578
4024018.754493535,23829.344549164478,751,207,658,8884.85912804,8718.02256265788
5535271.351660467,21381.80678158967,645,215,585,13628.118164470001,11181.488539220853
5571511.861798898,24373.076349328796,710,212,610,10218.584875749999,13210.817402630562
11942303.81870772,23944.93931615766,936,227,814,22650.23147223,22223.716668557277
2757532.9383695405,25198.275295528187,757,218,667,4506.50855251,5761.338254049207
3798995.335620976,108602.25414064348,697,214,605,4944.35263369,8348.608406307814
4178128.9902824406,28923.625643571017,665,207,567,7725.88899213,8049.565001762546
8380050.600728465,26337.852767726883,606,207,527,17443.176601029998,14858.602687134306
7480218.506374053,25346.814408064933,662,204,561,14446.92202872,13457.052703156198
7825983.375563088,24025.89977117848,667,199,579,14490.694488090001,13170.776512769207
6422022.317834379,104193.55464512581,655,199,566,12327.258008640001,12495.029861777353
2869613.235431631,23382.5466393792,628,193,553,5972.24081249,5163.239340523703
5169207.30477837,24810.348350284614,598,189,534,9016.92727713,10445.449623390967
1703217.9122307384,25364.63852091688,486,182,437,2969.1131969099997,3524.03579562074
4910463.142828834,24310.74893528599,497,188,439,9433.93500845,8380.834773979377
4221185.287963715,22043.43105719103,462,176,416,9075.58821537,6809.055752281522
7720831.90541267,18902.024626961895,703,191,631,17209.55437496,14069.135891660768
5885524.72159658,20543.40598911095,780,191,669,12331.816285410001,13974.556224296251
6392211.1635100115,20271.152933547368,626,189,540,14180.12485346,13908.863868735418
2160321.7717939224,21696.762761160357,536,182,475,4033.4723819799997,5459.943735940207
937625.6055611561,20929.348632876965,477,171,412,2537.11487154,1770.2427431290378
1361299.085453394,20807.181392026014,439,175,387,3182.7785107299997,3061.1398703973928
5440651.208334545,13520.452846095694,533,186,473,15363.99461603,8077.994303503562
6828016.658100877,14137.798252451192,547,191,478,14947.746542690002,15565.801556254792
3159779.7571958187,95161.22084266692,535,177,494,6520.097647189999,7543.369315582916
1651519.3112912925,16208.914994907715,517,180,464,3085.88949268,4135.445493289797
1700493.4048474652,19366.81526762684,524,188,465,1880.2740696800001,5039.051308117303
2914836.63735406,19266.9690895476,457,183,411,6178.832263570001,6079.711925823809
6091931.471656647,19399.704327578238,510,177,440,15187.393539470002,15321.077372272017
5319271.484937974,15241.512419318507,587,194,505,15174.92875969,11018.056689088677
4929864.994182268,17898.585440532814,486,181,424,10957.65492965,13615.493281805828
1351564.3593999948,17595.73102516216,445,176,389,3619.01970572,3317.05932230009
4784484.97910481,15820.643375552798,919,203,746,22671.708719889997,20910.77423788747
8536937.087149039,18224.241704084612,1006,198,895,30308.31270967,32722.823491962008
2977556.8213905036,18200.161134275553,513,175,435,12156.77283535,12133.950132430253
1230864.823619993,17565.522084682234,441,185,378,5298.81241489,4665.28394728917
5809470.934373137,20616.852126132257,637,178,513,24566.46114469,27620.665466638937
3839410.5862864233,17830.166661574694,500,170,416,17899.14039792,15113.848306176502
1263696.8640306997,16350.612180111024,439,162,373,6065.92496744,4587.395417239647
5036893.443208965,18357.602893939624,638,194,543,17418.49333768,19427.83762946678
3419163.1498964545,18306.040974667463,511,189,445,12840.45029247,12790.457877668341
1031255.9943719121,18192.556936320696,329,159,286,3941.39298792,3828.7697183180358
767612.0105884204,17816.143806968743,339,172,295,3322.37471935,2946.916448474407
2807715.2802211675,17230.65136733369,346,166,299,10558.86950059,9974.37081110495
3453368.9352630093,15495.261029065401,379,161,322,13283.13740354,11548.738164612798
897742.5207945812,14115.571616978745,402,173,352,3983.05833621,2604.4271407094393
6331968.579678505,21102.00702219896,423,174,351,19288.030858950002,26275.533792978502
815908.3569028804,20568.14638322394,392,176,342,3368.51204414,2835.6424452743445
806319.013787539,18313.232386565884,398,172,348,4196.59346683,1942.579776565302
1088977.168400346,17784.74129088567,337,153,299,4635.50570342,4107.787499312605
826073.7445802058,17353.862619492,417,175,366,3336.6615124,2906.81021747836
1542245.4786458842,17435.3277178953,382,171,340,5749.29839601,5831.729452949108
1006343.3146858976,17475.416318670643,390,172,340,3677.73762065,3719.12614036358
2966808.0076761064,14325.42699769468,436,177,375,12051.07219447,8902.441525962984
1296378.240187917,16064.487341851138,443,191,383,3712.34089788,5452.581266757095
662461.3411413579,14673.94206169121,364,164,318,2987.27991534,1597.5449247275324
1563745.9156680747,14411.575155341288,343,175,304,5603.0021185900005,5341.4681758394145
3813806.789805391,11865.412148940228,491,178,410,12383.635960650001,9838.755309629632
3283243.5872789687,10733.475502398716,516,166,440,10535.0899549,9404.44355219929
2896769.4908804167,11258.28052904219,399,168,350,8089.496972340001,8615.246069470832
1649602.0608922145,10425.856446900945,390,171,347,5269.73170123,4438.378355809871
1226223.1253501398,7437.389342643446,457,179,400,5371.2025052399995,2383.8134658587855
1797656.434101653,7274.524850027823,370,169,329,5745.82606519,5583.703361303056
1230552.1771898875,7306.634668423412,371,156,329,3859.38202105,3892.1277565240944
2220219.18275445,6406.898332890304,396,162,359,7528.30297789,6629.452300482975
1164286.0419518868,6100.566067217167,392,168,363,3823.24535462,3517.7763474726025
861949.9435727986,4591.253544563079,446,173,396,3573.79523187,2065.3931461005504
7008611.108260474,90483.80706520414,520,177,462,17358.90243629,23251.893184642173
2923184.735689331,92902.39703150462,444,195,388,7338.397972680001,9758.249212308485
1146601.6805327788,13494.846606446183,460,180,394,2755.30711996,3349.80805246308
2190883.76770879,12967.94630085523,442,172,385,6337.26767644,5811.36140035267
1006936.1094158422,13832.011302347328,490,170,424,2518.5448177199996,3383.777042865242
1992167.1848220509,13521.583580096454,450,192,398,5979.74005381,5670.360442225385
2268446.2186160386,13749.334282937183,452,178,401,6082.11221183,6311.05987414049
4113797.5184919913,14325.592036024413,551,189,494,10788.89150776,11366.41611014172
2752715.0485408385,13466.422264093657,533,178,481,7761.71254448,6903.791177101451
858365.7392474422,13873.353041867667,586,186,513,2003.78948747,2411.899278657076
34311021.01061842,92513.40675975499,592,436,514,87420.07282655999,86060.66845475469
2853081.296383254,10684.386525163598,656,184,573,8162.7316204,6336.106149613488
1949571.5590084926,10459.536074095366,552,193,495,5063.4054343200005,4839.934802439588
3575016.48322722,89907.49702054502,784,202,684,8568.04321662,8017.512261121682
3569592.2990427725,9123.285651525239,727,194,632,9042.98746855,8262.448605735026
1099003.6462724074,7497.722623936402,533,183,467,3404.26305705,1780.2055073070503
1624756.6998370204,7551.708958973406,547,178,481,3765.87528731,3821.1277471846074
2244422.678181554,7139.305473346751,551,180,502,5547.89299559,5136.781279291245
3056758.263740204,7522.1999395040275,562,179,484,7193.5126662,7577.716983651182
2402839.101098375,8030.340095089721,649,179,564,5591.97467012,6101.811105130024
3135815.453247172,87671.68979339881,800,189,689,8053.49769758,7696.4543528829445
3393175.35791176,9060.990571560085,1043,184,877,7290.70989167,8686.948713178896
3060250.8129222146,7545.92238699223,939,191,816,7988.796706489999,6477.738288887778
2852603.023106176,6081.63741599509,723,196,637,7519.37347455,6057.985036188583
2834537.311774179,4295.367081161056,763,187,670,8436.08092002,6654.087903309317
2361654.3066069707,3867.0843245250876,753,188,655,6564.8625386,6140.40056989457
4007891.1823857855,6114.663621793017,735,187,670,9426.789306710001,11678.482849086657
3129602.3891205774,7455.428964135415,698,182,602,7157.54599718,8502.210765995267
2486481.497525908,7531.7626993180575,702,178,621,6073.97743653,6155.422020119164
3943268.401755508,9689.1345925474,861,194,734,9048.45787805,11209.792323622274
1195591.1788928206,10894.667755078932,914,201,811,2377.23577589,3585.515103830816
3286846.7064009486,10822.706202280306,837,199,733,7974.3483514,7905.672454479546
3218802.3536918857,9378.15691205977,732,180,648,8215.19097774,6774.807409499259
2476772.0896874964,9730.71177723317,707,191,622,5591.79171255,5947.937540990963
999580.8190293087,10379.70238690905,754,188,673,2054.96538104,2708.345646023659
2431963.834385753,10537.88152705527,841,176,759,6041.13414751,6206.870659025825
4360715.267633738,12784.762653718755,788,186,705,9392.12512568,11645.675277801947
2693938.976289243,10840.956563682377,594,198,517,7486.86382452,5546.222659704689
2411882.7389425305,8570.678522640394,616,185,544,7169.63816581,4903.055491926161
2885020.7770109884,8157.548900933072,713,194,626,7271.87067649,6863.458951197352
2997094.9534277413,8312.500584671932,767,199,659,7374.500365899999,7534.194622050759
4299955.750543692,5397.869338332942,753,190,650,11774.315985379999,8864.811165160907
5462535.363657571,8767.849824645906,798,194,670,10710.58067808,14085.312938159545
4211717.074653995,10003.677520717845,982,183,831,8927.73287834,10167.828758647644
4034751.1600551223,7876.804179384905,835,182,717,9343.836965940001,7221.220964244843
3531597.9950679555,6555.920445501639,768,178,681,8278.802015829999,6961.33950692474
5147964.244416751,6569.118030908311,820,190,720,10361.48244313,10378.875497391135
4025345.7025392232,6296.112643759649,789,195,691,8597.2567318,8329.473441612487
6461714.118463983,9855.969002178566,680,182,591,11429.2947409,14992.49998621802
1404372.1596267489,8906.20306002962,656,176,583,3358.4563995199996,2412.540763523966
3327586.4535798794,7770.938246629814,765,187,671,7495.52730731,6364.796141456574
2640623.095364428,7606.963977059042,662,174,585,5533.214668750001,5374.8450444209675
2389382.250044855,6270.038081793959,678,183,589,5547.39134555,4215.151044827343
3834635.3214742583,6936.267785172966,692,192,611,7443.17129301,8115.052107299401
4233152.771594906,6730.914274806772,869,193,770,8774.10054395,8574.886224881582
3978998.0463895365,6951.058935893732,967,189,850,7908.547106739999,8135.152931119508
5736341.755941758,7553.001777081716,978,193,850,12154.45720774,12763.408028095793
6385283.699264534,6763.841916633204,861,389,768,13832.3896046,13048.488139209605
3175578.982510209,7827.11180733469,762,187,681,6132.17377521,7198.832406353365
949044.8653752125,7937.438447960131,709,195,633,1992.05103479,2105.5477967596416
6318904.321361129,7690.839842436089,841,181,742,13798.9216069,13558.011120440591
2430598.8163692323,6325.260436057579,762,191,661,5843.99192486,4483.6002415697085
4511310.4476034595,6692.387244151994,784,182,684,9462.86111944,9836.037099260633
3207229.6982558346,6340.838477808054,736,177,643,7107.85410461,6761.847064114418
3665211.0840960536,4531.175493123919,681,185,613,8914.88394293,7110.699040306647
2596217.463414041,4441.06671463766,653,178,577,5714.5916275,5628.050966820596
2195933.874254363,4657.503097173513,606,180,531,4709.3310688500005,4929.144435931471
3795997.2188055892,4628.598864736383,803,190,696,7812.389072309999,7789.736775637346
7331370.094596738,86344.76671523509,673,190,576,14214.15580013,15936.239390677447
6703548.7868626155,5883.968537444874,765,186,654,14515.525953,14063.723649927248
8194613.069609133,9911.059708939241,707,192,638,15617.64058622,19650.760832368906
1419896.0422994096,7025.57141828627,346,173,330,4534.45008228,1653.5392940793197
798688.3214802198,3404.484731124807,0,99,0,3617.08401558,0.0
6672324.695934731,4930.013301816189,1560,208,1368,14062.74010521,15593.354369809911
7464554.219802409,7179.742582912876,705,185,623,15252.18588506,17507.20242268339
4304568.541284515,5800.930868001675,733,186,645,10226.037094390002,8856.188906516612
7180720.8096036855,6702.318792360587,895,203,759,15084.4643074,15994.180183418805
7820950.651910877,5513.360033104478,826,186,705,17856.30281902,16674.805185354922
5853185.706543574,8161.304515166957,778,184,654,11671.15965677,14325.667820660929
3365296.542110196,7997.648761925792,711,201,626,7416.18781416,7257.643798773618
3866944.845798097,7772.581979195707,699,191,616,8589.45447889,8368.598609730345
6178713.505289699,7226.815185861796,807,179,694,13048.4666369,12508.753355198358
9535330.583248954,83331.37493014887,943,208,813,21863.32037845,17975.11949307268
11735454.84829578,83170.43117617608,1134,205,976,23820.4265592,23670.386634502316
12820829.048549632,7846.840961684125,925,209,819,26636.64619082,26324.478431410796
5527329.874170717,7699.906066947993,844,193,730,11527.8679571,11387.14333667189
5644751.922279225,8166.875020178614,829,205,722,11560.81387546,12032.715580252538
7610787.001766674,6865.974571260375,805,192,697,16318.46237215,15022.284629030508
11620985.691637456,8112.8458866311175,952,203,828,23628.6634243,24887.120367448242
5622677.297196602,7696.639224032237,1013,196,882,11896.535271370001,11488.414392565293
5562388.0764367515,8350.633203616033,983,203,858,11333.18376991,11997.023748069834
6362305.191201578,7952.738597849335,1088,194,947,13811.15491406,13423.574725945042
9075388.935500482,10042.496846777185,1165,195,1037,18444.09784856,20544.555910517556
7061187.646212453,9428.532631581067,1134,194,993,15272.09324781,14668.492090607797
5883134.346973933,8337.76105841027,9417,198,9310,12835.75308565,11757.23390111504
13103479.33313566,13598.061901221492,2259,210,1924,25102.887217980002,30382.712939267883
4218129.130251529,5015.262585675753,201,170,188,12861.937556,4293.994970341272
14022548.821411679,4912.851703878583,2013,213,1961,26566.678440260002,26484.732052368927
28853967.398372333,21844.842261745413,6977,223,6149,43853.14062236,60822.96094982334
11667739.334503645,23652.325142553702,1407,208,1247,19951.746266759998,21778.365802280223
13784615.701333128,19525.358988324297,1473,211,1312,24601.24392614,20495.153173127597
15711336.889866045,18007.09959979869,1481,217,1326,25970.32296562,24472.213682744343
26016741.641669553,9892.543847001285,1668,216,1520,44386.04742576,36313.5451226117
20850535.515003383,15685.384072826584,2017,224,1872,29932.52653839,35744.657179767244
17245682.549003202,13588.395107654676,1158,208,1050,28131.40695788,26054.292445152656
32491491.830811694,16513.35410066216,2292,214,2039,46984.83253336,49932.369049970934
24970589.930754595,21708.849026831624,2104,239,1865,33390.67910428,38610.0992203202
19083551.4355605,24401.452677342753,1729,212,1536,23275.04240505,25984.27314065222
18131497.911111433,23309.588053691215,1514,216,1352,24911.64069588,23838.118428448324
9757370.952327384,18610.888001723568,1609,213,1437,14976.73310784,10294.882930303964
19827923.52095685,15725.300389659968,1676,249,1480,26870.01395697,23998.206164010146
18527411.67592981,16956.332593434334,1509,211,1347,22472.64050434,23716.558927076556
16242790.636097709,15199.630016299696,1674,213,1480,21427.89235126,19685.81062820619
15288284.590081753,13041.946835706549,1097,211,1018,21209.56574882,19068.339749722436
15428798.899797723,15142.864865989894,2080,227,1879,18344.97215963,20463.758345948332
16546267.98501015,15064.348402181495,1795,214,1626,21227.07408991,21168.81600184503
25077684.759465683,19434.228854776837,1899,223,1817,29476.16058006,33876.92339191273
13661274.494165493,20103.656617068184,1273,209,1225,17674.3726565,18376.91381145137
5163526.7968909945,6712.871147015527,0,123,0,13335.899162919999,0.0
27701852.63260455,4512.864144695832,19,127,14,33666.431048319995,31519.0
24119924.79562263,9636.806735850154,1532,217,1483,24918.68051852,30085.594858603963
37967873.670001805,23370.811234905355,4617,233,4532,36998.388292460004,50762.2239397056
15026299.220585354,25113.841324467834,1794,222,1637,16434.26388265,18200.515927388846
19016437.457200486,25205.58317888448,1983,239,1839,21983.39582482,22111.66853821039
15765198.355652064,25675.730231695015,1810,228,1736,18409.69639329,18914.98364755489
7078522.064571643,24425.411898164763,1163,225,1162,9288.10842955,8067.591128060991
24776933.533064768,28448.46744151196,2697,223,2557,27750.70161442,31803.508396792306
19452807.53241009,23136.527831905463,944,185,919,27704.36229032,22434.32406570373
21582043.02827707,29011.428878638566,2592,223,2392,24338.78603069,30235.74243812371
13011623.7035096,28524.958765676034,1383,218,1252,16885.90083831,16415.756879517598
18015077.675724957,29175.811202002133,1305,220,1181,21739.8349343,22411.520788869762
22200475.20369286,23958.780737771085,1582,233,1443,31552.34767227,26360.928280390464
12690165.558479268,25514.74393625567,1437,220,1304,15649.26954921,17225.103691760072
13525685.4397442,25110.087411301145,1403,233,1307,17841.42017051,17457.096035305025
16515631.032397835,24828.20575920962,1403,220,1272,21008.14316041,20746.49867707252
18760310.727294568,22562.067661212204,1432,222,1321,24643.71258631,22399.3695554051
8093874.30201605,10366.998306324318,202,156,202,15506.93282677,3358.148056168769
22055414.526537023,3140.278670064457,11,132,9,28986.98230337,21820.238444238894
32155060.69953949,72580.43835082302,47,137,32,36517.416264679996,31062.20732359997
42075683.77752347,64804.62282796367,66,179,51,51661.60375914,44001.911184186916
27561582.22331367,2018.955483742357,38,120,22,37388.99453009,34674.965683562856
19893928.821372524,8764.410879998644,1918,117,1887,22385.53170782,29165.163587384897
12649513.171062758,2955.323413066251,1468,204,1468,21747.42117321,15985.28724781004
25164246.161223963,17004.137493704286,5825,241,5664,28638.09258464,42711.381914846694
22334147.837017324,27801.326988375185,2297,233,2199,26165.572979009998,36978.752259942004
4470780.736199434,25802.35474647148,877,202,818,7617.39085704,5631.329653256146
5222070.237654577,26146.81253551892,918,199,860,7255.59292144,7615.744790804276
21001779.49565368,13735.573585844922,219,159,212,34721.41829699,22334.68074306456
16698207.384097844,23490.616646958013,1529,206,1498,17437.84542028,27210.96172455768
9110360.295029286,27443.879318112566,835,204,761,9760.91514793,13726.65908902289
15378896.153782615,24806.675364243216,805,200,751,22302.357282750003,19678.632954966302
11131437.601356369,16708.98942666864,136,157,132,18791.86933248,10715.705689671333
7514927.769164821,16690.636694465753,1361,209,1361,10314.40604519,10320.229088022941
